"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-05-01","6778","92202","83959","1541","37257","10551","95646","207428","10780","20739","1485","114431","213435","21520","122392","1103461","1231"
"2020-05-02","6799","97100","83959","1542","39699","10843","96448","209328","10793","22088","1487","124054","216582","22082","124375","1132539","1240"
"2020-05-03","6822","101826","83964","1653","42505","11192","97424","210717","10801","23471","1487","134687","217466","22317","126045","1158040","1243"
"2020-05-04","6847","108620","83966","1697","46437","11587","98647","211938","10804","24905","1486","145268","218011","22721","127659","1180375","1248"
"2020-05-05","6875","115455","83968","1752","49400","12071","99970","213013","10806","26025","1488","155370","219329","23216","129491","1204351","1253"
"2020-05-06","6894","126611","83970","1759","52987","12438","101650","214457","10810","27634","1489","165929","220325","23918","131744","1228603","1258"
"2020-05-07","6913","135773","83975","1878","56351","12776","103135","215858","10822","29616","1490","177160","221447","24623","133721","1257023","1262"
"2020-05-08","6918","146894","83976","1884","59695","13112","104691","217185","10840","31522","1492","187859","222857","25265","135569","1283929","1265"
"2020-05-09","6939","156061","83990","2024","62808","13645","106220","218268","10874","33460","1494","198676","223578","25921","137115","1309550","1265"
"2020-05-10","6948","162699","84010","2067","67161","14032","107603","219070","10909","35022","1497","209688","224350","26322","138657","1329260","1266"
"2020-05-11","6970","169594","84011","2068","70768","14265","109286","219814","10936","36327","1497","221344","227436","26670","139771","1347881","1272"
"2020-05-12","6980","178214","84018","2151","74292","14749","110767","221216","10962","38324","1497","232243","228030","27272","141475","1369574","1278"
"2020-05-13","6989","190137","84024","2203","78055","15438","112725","222104","10991","40186","1497","242271","228691","27909","143114","1390406","1280"
"2020-05-14","7019","203165","84029","2282","81997","16006","114533","223096","11018","42595","1498","252245","229540","28582","144749","1417774","1289"
"2020-05-15","7035","220291","84038","2311","85784","16496","116635","223885","11037","45032","1498","262843","230183","29207","146457","1442824","1293"
"2020-05-16","7044","233511","84044","2423","90648","17025","118392","224760","11050","47144","1499","272043","230698","29677","148067","1467820","1300"
"2020-05-17","7054","241080","84054","2453","95698","17514","120198","225435","11065","49219","1499","281752","230698","30143","149435","1486757","1300"
"2020-05-18","7068","255368","84063","2497","100328","18010","122492","225886","11078","51633","1499","290678","231606","30377","150593","1508308","1303"
"2020-05-19","7072","271885","84063","2505","106475","18496","124603","226699","11110","54346","1503","299941","232037","30799","151615","1528568","1320"
"2020-05-20","7081","291579","84063","2631","112028","19189","126949","227364","11122","47248","1503","308705","232555","31523","152587","1551853","1326"
"2020-05-21","7095","310087","84063","2645","118226","20162","129341","228006","11142","49906","1504","317554","233037","32172","153548","1577147","1338"
"2020-05-22","7099","330890","84081","2709","124794","20796","131652","228658","11165","52367","1504","326448","234824","32809","154500","1600937","1349"
"2020-05-23","7114","347398","84084","2730","131423","21745","133521","229327","11190","55250","1504","335882","235290","33188","155686","1622612","1350"
"2020-05-24","7114","363211","84095","2850","138536","22271","135701","229858","11206","57563","1504","344481","235772","33459","156827","1643246","1357"
"2020-05-25","7126","374898","84102","2901","144950","22750","137724","230158","11225","59582","1504","353427","235400","33843","157814","1662302","1363"
"2020-05-26","7139","391222","84103","2960","150793","23165","139511","230555","11265","62194","1504","362342","236259","34440","158762","1680913","1372"
"2020-05-27","7150","411821","84106","2994","158086","23851","141591","231139","11344","64883","1504","370680","236259","35088","159797","1699176","1379"
"2020-05-28","7165","438238","84106","3055","165386","24538","143849","231732","11402","67721","1504","379051","237906","35727","160979","1721753","1381"
"2020-05-29","7184","465166","84123","3107","173491","25216","146668","232248","11441","70564","1504","387623","238564","36476","162120","1746019","1385"
"2020-05-30","7192","498440","84128","3136","181827","25773","148950","232664","11468","73178","1504","396575","239228","37113","163103","1770165","1393"
"2020-05-31","7202","514849","84146","3158","190609","26473","151466","232997","11503","75802","1504","405843","239479","37542","163942","1790172","1394"
"2020-06-01","7221","526447","84154","3396","198370","26940","154445","233197","11541","78225","1504","414328","239638","37814","164769","1811020","1404"
"2020-06-02","7229","555383","84161","3470","207191","27549","157562","233515","11590","81606","1504","423186","239932","38589","165555","1831821","1407"
"2020-06-03","7240","584016","84160","3494","216824","28233","160696","233836","11629","84918","1504","431715","240326","40803","166422","1851520","1414"
"2020-06-04","7247","614941","84171","3583","226713","28818","164270","234013","11668","88522","1504","440538","240660","41883","167410","1872660","1418"
"2020-06-05","7252","645771","84177","3642","236184","29521","167156","234531","11719","92211","1504","449256","240978","42939","168340","1902632","1423"
"2020-06-06","7259","672846","84186","3692","246622","30514","169425","234801","11776","95444","1504","458102","241310","43887","169218","1925765","1426"
"2020-06-07","7265","691758","84191","3742","257486","31186","171789","234998","11814","98551","1504","467073","241550","44730","170132","1943880","1427"
"2020-06-08","7267","707412","84195","3855","265928","32033","173832","235278","11852","101109","1504","476043","241717","45133","171121","1961428","1435"
"2020-06-09","7274","739503","84198","3924","276146","33076","175927","235561","11902","104609","1504","484630","241966","45924","172114","1979489","1441"
"2020-06-10","7285","772416","84209","4072","267356","34316","177938","235763","11947","108461","1504","493023","242280","46814","173036","2000464","1445"
"2020-06-11","7289","802828","84216","4139","289220","35295","180156","236142","12003","112343","1504","501800","242707","48288","174023","2023347","192554"
"2020-06-12","7294","828810","84228","4302","289220","36406","182525","236305","12051","116762","1504","510761","243209","49684","175218","2048986","193067"
"2020-06-13","7320","850514","84286","4435","301009","37420","184955","236651","12085","119914","1504","519458","243605","50931","176677","2074526","193509"
"2020-06-14","7335","867624","84335","4551","313486","38277","187427","236989","12121","123478","1504","528267","243928","51614","178239","2094058","193872"
"2020-06-15","7347","888271","84378","4635","335407","39294","189876","237290","12155","126538","1506","536484","244109","52383","179831","2114026","194094"
"2020-06-16","7370","923189","84422","4752","345792","40400","192439","237500","12198","130299","1506","544725","244328","53323","181298","2137731","194429"
"2020-06-17","7391","955377","84458","4899","358243","41431","195051","237828","12257","134566","1507","552549","244683","54562","182727","2163290","194759"
"2020-06-18","7409","978142","84494","5165","371605","42762","197647","238159","12306","139376","1507","560321","245268","56043","184031","2191053","195095"
"2020-06-19","7411","1032913","84494","5407","385783","43803","200262","238011","12373","143764","1509","568292","245575","56043","185245","2222812","195480"
"2020-06-20","7461","1032913","84553","5612","401334","45029","202584","238275","12421","147961","1511","576162","245938","56043","186493","2255119","195844"
"2020-06-21","7474","1085038","84572","5891","417450","45891","204952","238499","12438","152040","1513","583879","246272","56043","187685","2281290","196182"
"2020-06-22","7492","1106470","84624","5939","432200","46845","207525","238720","12484","155698","1515","591465","246504","58932","188897","2312300","196442"
"2020-06-23","7521","1145906","84653","6074","448042","47896","209970","238833","12535","161399","1516","598878","246752","60837","190165","2347022","196760"
"2020-06-24","7558","1188631","84673","6342","464612","49009","212501","239410","12563","165772","1519","606043","247086","62324","191657","2381493","196926"
"2020-06-25","7595","1228114","84701","6597","482278","50187","215096","239706","12602","170934","1520","613148","247486","63890","193115","2422299","197313"
"2020-06-26","7601","1274974","84725","6849","500930","51427","217724","239961","12653","175725","1522","619936","247905","65137","194511","2467554","197648"
"2020-06-27","7686","1313667","84743","7043","521020","52812","220180","240136","12715","179649","1526","626779","248469","65137","195883","2510151","197895"
"2020-06-28","7764","1344143","84757","7047","541033","54010","222669","240310","12757","183372","1528","633563","248770","65137","197239","2548996","198076"
"2020-06-29","7834","1368195","84780","7413","559836","55092","225205","240436","12800","186961","1528","640246","248970","67667","198613","2590651","198311"
"2020-06-30","7920","1402041","84785","7690","578578","56385","227662","240578","12850","191836","1528","646929","249271","68451","199906","2635417","198538"
"2020-07-01","8001","1448753","84816","7996","597809","57770","230211","240760","12904","196817","1530","653479","249659","69692","201098","2686258","198755"
"2020-07-02","8066","1496858","84830","8182","619513","59394","232863","240961","12967","202880","1530","660231","250103","70639","202284","2739879","285268"
"2020-07-03","8260","1539081","84838","8318","643316","60695","235429","241184","13030","208667","1530","666941","250545","71419","203456","2794153","285787"
"2020-07-04","8443","1577004","84857","8676","668536","62142","237878","241419","13091","214805","1533","673564","250545","71419","204610","2839436","286412"
"2020-07-05","8583","1603055","84871","8687","692500","63749","240438","241611","13137","219141","1534","680283","250545","71419","205758","2888635","286931"
"2020-07-06","8755","1623284","84889","8849","714630","64958","243051","241819","13181","223549","1536","686852","251789","73061","206844","2936077","287290"
"2020-07-07","8886","1668589","84917","8983","737399","66226","245688","241956","13244","228900","1537","693215","252130","73344","207897","2996098","287874"
"2020-07-08","9056","1713160","84950","9276","762911","68079","248379","242149","13293","234916","1540","699749","252513","73858","208938","3054699","288511"
"2020-07-09","9374","1755779","84992","9392","789641","70736","250458","242363","13338","241326","1542","706240","253056","74333","209962","3117946","285816"
"2020-07-10","9553","1800827","84992","9565","817500","72347","252720","242639","13373","247645","1543","712863","253908","74898","210965","3184573","289678"
"2020-07-11","9797","1839850","85071","9816","846498","74018","255117","242827","13417","253189","1544","719449","253908","74898","211981","3245925","290504"
"2020-07-12","9980","1864681","85117","9832","875896","75699","257303","243061","13479","257378","1544","726036","253908","74898","212993","3304942","291154"
"2020-07-13","10251","1884967","85117","10069","904573","76981","259652","243230","13512","261682","1545","732547","255953","75826","214001","3364157","291691"
"2020-07-14","10487","1926824","85226","10131","934657","78572","262173","243344","13551","267942","1547","738787","256619","76001","214993","3431574","292931"
"2020-07-15","10810","1966748","85246","10230","967572","80094","264561","243506","13612","273518","1548","745197","257494","76492","215940","3497847","293469"
"2020-07-16","11233","2012151","85314","10363","1003301","81668","267061","243736","13672","279258","1549","751612","258855","76877","216873","3576157","294116"
"2020-07-17","11441","2046328","85314","10495","1038553","83130","269440","243967","13711","285932","1550","758001","260255","77281","217799","3647715","294803"
"2020-07-18","11802","2074860","85314","10658","1077618","84882","271606","244216","13745","292895","1553","764215","260255","77281","218717","3711413","295632"
"2020-07-19","12069","2098389","85314","10662","1118043","86521","273788","244434","13771","297944","1554","770311","260255","77281","219641","3773260","296358"
"2020-07-20","12428","2118646","85314","10781","1155175","88214","276202","244624","13816","302953","1555","776212","264836","78048","220572","3834677","296944"
"2020-07-21","12894","2159654","85314","10911","1192915","89869","278827","244752","13879","309002","1555","782040","266194","78166","221500","3899211","297389"
"2020-07-22","13305","2227514","85906","10964","1238635","91751","281413","245032","13938","314285","1555","787890","267551","78504","222402","3970085","297952"
"2020-07-23","13595","2287475","86045","11191","1287945","93657","284034","245338","13979","322120","1556","793720","270166","78763","223315","4038748","298731"
"2020-07-24","13950","2343366","86202","11379","1336861","95418","286523","245590","14092","329199","1556","799499","272421","78997","224252","4112531","299500"
"2020-07-25","14403","2394513","86381","11467","1385472","97286","288839","245864","14150","335479","1556","805332","272421","78997","225173","4178021","300270"
"2020-07-26","14935","2419091","86570","11467","1435453","98778","291172","246118","14175","340622","1556","811073","272421","78997","226100","4233923","301020"
"2020-07-27","15303","2442375","86783","11687","1480073","100303","293606","246286","14203","345376","1557","816680","278782","79395","227019","4290337","301708"
"2020-07-28","15582","2483191","86990","11735","1483156","102051","296273","246488","14251","351786","1559","822060","280610","79494","227982","4356206","302261"
"2020-07-29","16298","2552265","87213","11866","1581963","104432","298909","246776","14269","356894","1560","827509","282641","79782","228924","4426982","303063"
"2020-07-30","16903","2610102","87489","12004","1634746","106336","301530","247158","14305","363996","1560","832993","285430","80100","229891","4495015","303910"
"2020-07-31","17280","2662485","87655","12104","1695988","108376","304204","247537","14336","371937","1562","838461","288522","80422","230873","4562038","304793"
"2020-08-01","17895","2707877","87827","12167","1750723","109936","306752","247832","14366","380680","1565","843890","288522","80422","231869","4620444","305562"
"2020-08-02","18318","2733677","87985","12170","1803695","111455","309437","248070","14389","385311","1567","849277","288522","80422","232856","4667955","306309"
"2020-08-03","18730","2750318","88099","12314","1855745","113134","312035","248229","14423","389717","1567","854641","297054","81012","233851","4713540","307251"
"2020-08-04","19445","2801921","88206","12383","1908254","115056","314786","248419","14456","395070","1569","859762","302814","81181","234934","4771080","307926"
"2020-08-05","19890","2859073","88328","12470","1964536","116871","317483","248803","14499","400711","1569","864948","305767","81540","236112","4823890","308832"
"2020-08-06","20272","2912212","88460","12547","2027074","118753","320117","249204","14519","406620","1569","870187","309855","81967","237265","4883582","309796"
"2020-08-07","20698","2962442","88580","12730","2088611","121226","322567","249756","14562","412843","1569","875378","314362","82323","238450","4941755","310696"
"2020-08-08","21084","3012412","88672","12800","2153010","123503","324692","250103","14598","418845","1569","880563","314362","82323","239622","4997929","311461"
"2020-08-09","21397","3035422","88793","12835","2215074","125396","326712","250566","14626","422964","1569","885718","314362","82323","240804","5044864","312574"
"2020-08-10","21713","3057470","88906","12965","2268675","127083","328844","250825","14660","428092","1570","890799","322980","82972","241997","5094400","313392"
"2020-08-11","22127","3109630","88958","13042","2329638","128776","331189","251237","14714","434149","1570","895691","326612","83126","243180","5141208","313394"
"2020-08-12","22358","3164785","89045","13214","2396637","130718","333699","251713","14770","439206","1589","900745","329784","83455","244392","5197411","315581"
"2020-08-13","22742","3224876","89144","13318","2461190","132816","336324","252235","14873","445946","1602","905762","337334","83852","245635","5248958","315600"
"2020-08-14","23035","3226443","89214","13541","2525922","135123","338825","252809","15039","451008","1609","910778","342813","84294","246861","5313252","315621"
"2020-08-15","23287","3317096","89279","13620","2589682","137468","341070","253438","15318","456704","1622","915808","342813","84294","248117","5361165","319232"
"2020-08-16","23558","3340197","89375","13659","2647663","139549","343203","253915","15515","460731","1631","920719","342813","84294","249309","5403213","320343"
"2020-08-17","23773","3359570","89441","13883","2702681","141370","345450","254235","15761","464113","1643","925558","359082","85045","250542","5438325","321064"
"2020-08-18","23989","3407354","89494","13942","2767253","143043","347835","254636","16058","468994","1649","930276","364196","85219","251805","5482416","322177"
"2020-08-19","24236","3456652","89527","13996","2836925","144945","350279","255278","16346","474307","1654","935066","370867","85411","253108","5529824","323008"
"2020-08-20","24407","3501975","89567","14121","2905825","147211","352558","256118","16670","480612","1665","939833","377906","85810","254520","5573847","324203"
"2020-08-21","24602","3532330","89616","14627","2975701","149408","354764","257065","17002","486025","1671","944671","386054","86068","255723","5622540","325263"
"2020-08-22","24811","3582362","89654","14689","3044940","151498","356792","258136","17399","491985","1674","949531","386054","86068","257032","5667112","326595"
"2020-08-23","24915","3605783","89695","14909","3106348","153535","358905","259345","17665","495569","1683","954328","386054","86068","258249","5701679","327643"
"2020-08-24","25053","3622861","89718","15022","3167323","155412","361150","260298","17945","498903","1690","959016","405436","86721","259692","5739724","328620"
"2020-08-25","25204","3669995","89752","15447","3224547","157859","363363","261174","18265","503493","1695","963655","412553","86891","261194","5777710","329821"
"2020-08-26","25322","3717156","89784","15734","3310234","160165","365606","262540","18706","508101","1702","968297","419849","87072","262507","5821819","330967"
"2020-08-27","25448","3761391","89814","15882","3387500","162884","367796","263949","19077","513538","1714","972972","429507","83898","263998","5867785","332509"
"2020-08-28","25547","3804803","89836","16292","3463972","165887","369911","265409","19400","518863","1727","977730","439286","83958","265515","5913941","333806"
"2020-08-29","25670","3846153","89863","16416","3542733","169195","371816","266853","19699","524375","1729","982573","439286","83958","267064","5961094","334916"
"2020-08-30","25746","3862311","89895","16493","3621245","172053","373570","268218","19947","528355","1738","987470","439286","83958","268546","5996431","336668"
"2020-08-31","25819","3908272","89914","16811","3691166","174796","375212","269214","20182","531732","1752","992402","462858","84379","270133","6030587","338083"
"2020-09-01","25923","3950931","89933","17017","3769523","177571","376894","270189","20449","537520","1757","997072","470973","84521","271705","6073840","339415"
"2020-09-02","26049","3997865","89953","17330","3853406","180646","378752","271515","20644","542113","1759","1001965","479554","84532","273301","6113510","340929"
"2020-09-03","26136","4041638","89986","17564","3936747","184268","380746","272912","20842","547392","1764","1006923","488513","84729","274943","6150016","342708"
"2020-09-04","26207","4091801","90008","17755","4023179","187537","382772","274644","21010","553015","1767","1011987","498989","84985","276555","6200518","344686"
"2020-09-05","26278","4123000","90025","17914","4113811","190665","384666","276338","21177","559019","1772","1017131","498989","84985","278228","6244970","346513"
"2020-09-06","26321","4137521","90058","18022","4204613","194109","386658","277634","21296","563324","1776","1022228","498989","84985","279806","6276365","349500"
"2020-09-07","26373","4147794","90078","18192","4280422","196989","388810","278784","21432","566464","1782","1027334","525549","85558","281509","6300622","352451"
"2020-09-08","26465","4162073","90087","18474","4370128","200035","391112","280153","21588","571242","1788","1032354","534513","85707","283270","6327009","354932"
"2020-09-09","26524","4197889","90100","19541","4465863","203342","393425","281583","21743","575327","1792","1037526","543379","85880","284943","6361265","357613"
"2020-09-10","26564","4238446","90127","19742","4562414","207203","395488","283180","21919","579963","1793","1042836","554143","86194","286455","6396551","360544"
"2020-09-11","26607","4282164","90145","19983","4659984","210940","397801","284796","22055","585358","1795","1048257","566326","86505","288126","6443743","364088"
"2020-09-12","26651","4315687","90168","20904","4754356","214746","399940","286297","22176","590620","1797","1053663","566326","86505","289635","6485214","367592"
"2020-09-13","26692","4330455","90197","20986","4754356","218382","402029","287753","22285","594314","1798","1059024","566326","86505","291162","6519573","370930"
"2020-09-14","26739","4345610","90219","21306","4846427","221523","404648","288761","22391","597502","1801","1064438","593730","86505","292878","6553399","373555"
"2020-09-15","26778","4382263","90235","21545","5020359","225030","407353","289990","22504","601593","1802","1069873","603167","87345","294620","6605733","376670"
"2020-09-16","26813","4419083","90253","22008","5020359","228993","410334","291442","22657","605519","1809","1075485","614360","87575","296391","6630051","380677"
"2020-09-17","26861","4455386","90294","22300","5118253","232628","413149","293025","22783","608339","1809","1081152","625651","87885","298039","6674411","384087"
"2020-09-18","26885","4495183","90311","22443","5214677","236519","416198","294932","22893","612762","1811","1086955","640040","88237","299810","6723933","388416"
"2020-09-19","26898","4528240","90334","22636","5308014","240687","419043","296569","22975","617337","1815","1092915","640040","88237","301348","6764970","392845"
"2020-09-20","26912","4544629","90369","22636","5400619","244676","422140","298156","23045","620648","1815","1098958","640040","88237","302867","6804814","396744"
"2020-09-21","26942","4558040","90381","22877","5487580","248852","425481","299506","23106","623348","1815","1105048","671468","88237","304610","6856884","401122"
"2020-09-22","26972","4591364","90399","23194","5562663","252923","429193","300897","23216","627440","1824","1111157","682267","89436","306302","6896218","406058"
"2020-09-23","26980","4591364","90409","24500","5646010","257388","432798","302537","23341","631719","1827","1117487","693556","89756","308069","6933548","412245"
"2020-09-24","27000","4657702","90424","24532","5732518","262022","436319","304323","23455","636548","1829","1123976","704209","90289","309790","6977658","418889"
"2020-09-25","27016","4689613","90441","24867","5818570","266845","439882","306235","23516","641635","1831","1131088","716481","90923","311455","7032712","425767"
