"date","West Bengal/Alipurduar","West Bengal/Bankura","West Bengal/Birbhum","West Bengal/Cooch Behar","West Bengal/Dakshin Dinajpur","West Bengal/Darjeeling","West Bengal/Hooghly","West Bengal/Howrah","West Bengal/Jalpaiguri","West Bengal/Jhargram","West Bengal/Kalimpong","West Bengal/Kolkata","West Bengal/Malda","West Bengal/Murshidabad","West Bengal/Nadia","West Bengal/North 24 Parganas","West Bengal/Other State","West Bengal/Paschim Bardhaman","West Bengal/Paschim Medinipur","West Bengal/Purba Bardhaman","West Bengal/Purba Medinipur","West Bengal/Purulia","West Bengal/South 24 Parganas","West Bengal/Uttar Dinajpur","West Bengal/other State"
"2020-06-11","","","0","","","0","0","2","","","0","4","","0","0","2","0","0","0","","0","","2","",""
"2020-06-12","","","0","","","0","2","1","","","0","4","","0","1","0","","0","0","","0","","1","",""
"2020-06-13","","","0","","","0","0","2","","","0","4","","0","0","5","0","0","0","","0","","1","",""
"2020-06-14","","","0","","","1","0","1","","","0","6","","0","1","1","","0","1","","0","","1","",""
"2020-06-15","","","0","","","0","0","2","","","","4","","0","0","3","","0","0","","0","","1","",""
"2020-06-16","","","0","","","0","0","2","","","0","4","","0","0","3","","0","0","","0","","1","",""
"2020-06-17","","","0","","","0","1","1","","","","7","","0","1","0","0","0","0","","1","","0","",""
"2020-06-18","","","0","","","0","1","2","","","0","8","","0","0","0","","0","0","","0","","1","",""
"2020-06-19","","","0","","","0","0","2","","","0","6","","0","0","1","","0","0","","0","","2","",""
"2020-06-20","","","1","","","1","1","2","","","0","1","","0","0","2","","0","1","","0","","2","",""
"2020-06-21","","","0","","","0","1","3","","","0","6","","0","0","4","","1","0","","0","","0","",""
"2020-06-22","","","0","","","0","1","3","","","0","7","","0","0","3","0","0","0","","0","","0","",""
"2020-06-23","","","0","","","0","0","4","","","0","3","","0","0","3","0","0","0","","1","","0","",""
"2020-06-24","","","0","","","1","0","2","","","0","6","","0","0","1","0","0","0","","0","","1","",""
"2020-06-25","","","0","","","2","0","1","","","0","6","","0","0","2","","0","1","","0","","2","",""
"2020-06-26","","","0","","","1","1","4","","","0","3","","0","0","0","","0","0","","0","","1","0",""
"2020-06-27","","","0","","","0","1","2","","","0","5","","0","0","4","","0","0","","0","","0","",""
"2020-06-28","","","0","","","0","0","1","","","","7","0","1","0","0","0","0","0","","0","","0","0",""
"2020-06-29","","","0","","","0","1","3","","","","6","0","0","0","2","","0","1","0","0","","1","0",""
"2020-06-30","","","1","","","1","1","2","","","0","7","0","0","0","2","","0","0","0","0","","0","0",""
"2020-07-01","","-1","0","","","0","0","2","","","0","7","0","0","0","4","","0","0","1","0","","1","0",""
"2020-07-02","","0","","","","0","2","2","0","","0","8","0","0","0","3","","0","0","0","0","","1","0",""
"2020-07-03","","0","0","","","0","1","3","0","","","8","1","0","0","3","","0","0","0","0","","2","0",""
"2020-07-04","","0","0","","","0","0","3","0","","0","8","1","0","0","3","","2","1","0","1","","0","0",""
"2020-07-05","","0","","","","0","0","2","1","","0","8","1","0","0","8","","0","0","0","0","","1","0",""
"2020-07-06","","0","0","","","0","0","0","0","","","10","0","0","3","7","","0","0","1","0","","1","0",""
"2020-07-07","","0","0","","","0","1","0","0","","","10","0","0","0","9","","0","1","0","1","","3","0",""
"2020-07-08","","0","0","","","0","1","5","1","","0","6","2","0","0","6","","0","0","0","1","","1","0",""
"2020-07-09","","0","0","","","2","0","3","0","","","13","0","0","0","6","","0","0","0","0","","2","",""
"2020-07-10","","0","0","","0","0","1","4","0","","","13","1","0","0","6","","0","0","0","1","","0","0",""
"2020-07-11","","0","0","","0","0","0","4","0","","0","16","0","0","0","5","","0","0","0","0","","1","0",""
"2020-07-12","","0","0","","0","1","0","2","0","","0","13","0","1","0","3","","0","2","0","0","","4","0",""
"2020-07-13","","0","0","","0","0","2","2","0","","0","10","0","0","0","8","","1","0","0","0","","1","0",""
"2020-07-14","","0","0","","1","0","1","5","0","","0","7","0","0","0","8","","0","0","0","0","","2","0",""
"2020-07-15","","0","0","","0","0","1","3","0","","","9","0","0","0","6","","1","0","0","0","","0","0",""
"2020-07-16","","0","0","","0","1","2","1","0","","","12","0","0","0","7","","0","0","0","0","","0","0",""
"2020-07-17","","0","0","","1","0","1","3","0","","","12","0","0","1","7","","0","0","0","1","","0","0",""
"2020-07-18","","0","0","","1","0","4","1","0","","0","12","0","0","0","4","","0","2","0","0","","2","0",""
"2020-07-19","0","0","0","","0","0","4","3","0","","0","15","0","0","0","9","","0","1","0","1","","3","0",""
"2020-07-20","0","0","0","","0","0","0","7","1","","0","16","0","0","0","8","","0","0","0","0","","3","0",""
"2020-07-21","0","0","0","","0","0","2","2","0","","0","16","0","0","0","13","","0","0","0","0","","2","0",""
"2020-07-22","0","0","0","","1","1","3","2","0","","0","15","0","0","0","11","","1","0","0","1","","3","1",""
"2020-07-23","0","0","1","","0","0","1","3","0","","0","19","0","0","0","6","","0","1","1","0","","2","0",""
"2020-07-24","0","0","0","","0","0","1","3","3","","","16","0","1","0","6","","0","0","0","0","","3","1",""
"2020-07-25","0","0","0","0","0","0","0","7","2","","0","11","2","1","0","12","","0","0","0","0","","5","2",""
"2020-07-26","0","0","0","0","0","2","2","9","0","","0","17","0","0","0","5","","0","0","0","0","","4","1",""
"2020-07-27","0","0","2","0","0","2","3","2","1","","","10","1","0","0","14","","0","1","0","1","","2","0",""
"2020-07-28","0","0","0","0","1","2","1","4","0","","0","10","0","0","0","18","","0","0","0","0","","2","0",""
"2020-07-29","0","0","0","0","1","1","0","4","1","","0","17","1","0","0","9","","1","0","0","1","","5","0",""
"2020-07-30","0","0","0","0","0","0","2","9","0","","0","16","0","2","0","13","","0","1","0","0","","2","1",""
"2020-07-31","1","0","0","-1","0","0","2","2","0","","0","21","1","2","1","13","","0","0","0","0","","3","0",""
"2020-08-01","0","0","0","0","0","0","1","6","1","","0","19","0","1","1","13","","0","0","0","2","","2","2",""
"2020-08-02","0","0","0","0","0","1","0","7","0","","0","20","2","0","0","14","","2","1","0","0","","2","0",""
"2020-08-03","1","0","0","0","1","0","1","3","1","","0","21","0","0","0","21","","0","0","0","0","","3","1",""
"2020-08-04","0","0","0","0","2","4","2","6","0","","0","15","1","1","1","14","","0","1","1","0","","6","0",""
"2020-08-05","1","0","0","0","1","4","1","9","0","","0","25","1","0","0","13","","0","0","1","0","","4","1",""
"2020-08-06","0","0","0","0","0","3","0","2","0","","0","27","0","1","1","14","","1","0","0","1","","4","2",""
"2020-08-07","0","0","1","0","0","1","1","8","0","","0","20","1","1","0","14","","0","1","0","2","","2","0",""
"2020-08-08","0","0","0","0","1","1","1","3","0","","0","20","0","0","2","19","","2","0","0","0","","2","0",""
"2020-08-09","0","0","0","0","1","3","4","6","1","","0","21","0","0","0","15","","0","0","1","0","","2","0",""
"2020-08-10","0","0","0","0","0","0","1","4","0","","0","14","0","2","2","12","","0","1","1","1","","3","0",""
"2020-08-11","0","0","0","0","3","1","3","5","0","","0","18","0","5","0","9","","0","1","0","1","","3","0",""
"2020-08-12","1","0","0","0","0","1","1","3","3","","0","19","0","0","3","13","","2","0","0","3","","2","0",""
"2020-08-13","1","0","0","0","0","1","3","12","1","0","0","16","1","0","2","12","","1","0","0","3","0","2","1",""
"2020-08-14","0","0","0","1","1","2","2","8","1","0","0","21","1","1","0","16","","1","1","0","2","0","2","0",""
"2020-08-15","0","0","0","0","1","1","2","4","1","0","0","21","1","1","1","15","","1","0","0","3","0","5","1",""
"2020-08-16","0","0","1","0","0","5","1","9","2","0","0","13","1","0","0","10","","0","0","2","3","0","4","0",""
"2020-08-17","0","0","1","0","0","2","4","2","0","0","0","23","0","0","2","4","","0","3","2","0","0","2","0",""
"2020-08-18","0","0","1","0","0","1","4","9","1","0","0","17","2","2","1","11","","1","1","0","1","0","3","0",""
"2020-08-19","0","0","0","1","1","2","2","8","1","0","0","11","2","3","0","16","","0","2","0","0","0","4","0",""
"2020-08-20","0","0","0","0","2","1","2","3","1","0","0","11","0","1","1","14","","3","0","1","5","0","8","0",""
"2020-08-21","0","0","1","2","0","0","1","2","0","0","0","22","2","1","2","10","","0","0","1","3","0","8","0",""
"2020-08-22","0","0","1","0","0","4","5","6","0","0","1","12","0","1","1","9","","1","2","0","1","0","3","1",""
"2020-08-23","1","0","0","0","0","0","6","5","1","0","1","8","3","1","1","18","","1","3","1","2","0","3","2",""
"2020-08-24","1","0","0","1","2","1","4","9","1","0","0","13","1","1","0","12","","1","2","1","1","0","6","0",""
"2020-08-25","1","1","0","0","0","2","1","2","3","0","0","16","2","0","0","18","","0","1","1","2","0","6","2",""
"2020-08-26","1","2","0","0","0","4","2","7","0","0","0","19","0","0","1","10","","0","2","0","1","0","6","0",""
"2020-08-27","0","2","0","1","0","2","7","5","1","0","0","16","1","1","2","10","","0","1","0","2","0","2","0",""
"2020-08-28","0","3","2","0","1","3","2","4","2","0","0","11","2","2","2","14","","1","1","0","3","0","3","0",""
"2020-08-29","1","3","0","2","0","2","3","7","1","0","0","12","3","1","1","8","","0","1","1","0","1","6","0",""
"2020-08-30","0","5","0","1","1","1","2","3","0","0","0","19","0","1","0","7","","3","1","0","4","0","2","0",""
"2020-08-31","1","1","0","0","0","0","4","3","1","0","0","10","0","1","4","13","","1","0","1","3","0","9","0",""
"2020-09-01","2","3","1","1","1","0","3","5","0","0","0","11","0","2","0","12","","2","2","0","2","0","7","1",""
"2020-09-02","4","1","1","0","0","0","2","11","0","0","0","17","0","2","1","6","","1","2","0","3","0","5","0",""
"2020-09-03","0","1","1","0","0","1","3","6","1","0","0","15","0","1","2","12","","1","1","0","3","2","5","0",""
"2020-09-04","1","0","0","0","0","2","2","5","0","0","0","17","0","2","1","14","","2","5","1","0","0","5","1",""
"2020-09-05","0","1","1","2","0","0","1","6","0","0","0","18","0","1","0","14","","0","6","1","3","1","3","0",""
"2020-09-06","2","1","0","2","0","3","1","10","1","0","0","8","0","0","1","10","","2","1","1","3","1","5","0",""
"2020-09-07","2","1","0","0","0","0","6","8","0","0","0","16","1","0","2","13","","0","3","1","2","0","2","1",""
"2020-09-08","1","0","0","1","1","1","4","6","0","0","0","19","0","1","3","12","","0","2","0","4","0","2","0",""
"2020-09-09","2","1","0","1","0","2","2","2","0","0","0","17","4","1","4","10","","2","3","1","1","0","0","0",""
"2020-09-10","1","0","1","1","0","1","2","10","1","0","0","5","2","0","0","10","","1","4","0","0","0","0","2",""
"2020-09-11","0","0","0","1","0","5","4","7","0","0","0","16","0","0","7","8","","2","1","0","0","0","4","2",""
"2020-09-12","0","0","1","2","2","1","4","4","1","0","0","12","1","2","1","16","","0","7","1","1","0","3","0",""
"2020-09-13","1","3","1","0","0","1","4","7","1","0","0","12","2","0","1","13","","1","2","2","3","1","3","0",""
"2020-09-14","1","1","1","2","0","0","5","6","0","0","0","16","0","1","3","10","","1","1","1","2","2","5","0",""
"2020-09-15","4","2","0","2","0","1","1","6","2","0","0","11","1","1","0","15","","0","2","3","3","2","3","0",""
"2020-09-16","0","2","1","0","0","1","0","8","0","0","0","15","0","1","2","11","","1","5","4","5","2","3","0",""
"2020-09-17","1","0","0","2","0","0","4","3","0","0","0","22","1","3","1","18","","1","0","1","1","0","2","0",""
"2020-09-18","1","2","0","2","1","0","2","10","1","0","0","14","0","1","1","7","","2","1","3","3","1","6","1",""
"2020-09-19","1","2","0","1","1","1","4","2","0","0","1","15","1","0","1","15","","0","1","0","3","1","5","1",""
"2020-09-20","2","0","0","0","0","2","2","6","1","0","0","15","0","0","0","16","","0","3","1","6","0","5","2",""
"2020-09-21","0","5","1","1","0","2","4","7","5","0","0","19","0","0","3","7","","0","1","0","1","2","4","0",""
"2020-09-22","2","1","1","2","1","1","4","5","0","0","1","7","1","1","2","12","","1","4","3","6","0","6","1",""
"2020-09-23","4","2","1","0","0","1","3","9","4","0","2","12","1","0","0","11","","1","5","1","1","0","2","1",""
"2020-09-24","0","1","0","1","0","0","2","7","0","1","0","14","0","0","1","20","","3","6","1","1","0","2","2",""
"2020-09-25","0","2","1","0","0","3","5","4","2","1","0","6","1","1","1","19","","1","3","2","3","0","4","0",""
"2020-09-26","2","2","1","2","0","1","2","5","1","1","0","13","1","0","1","14","","2","4","2","2","0","0","0",""
"2020-09-27","1","0","2","0","1","0","2","9","0","1","0","17","0","0","1","5","","0","7","2","2","0","10","0",""
"2020-09-28","2","1","0","1","0","1","4","9","1","1","0","15","0","2","1","8","","0","6","1","0","0","2","1",""
"2020-09-29","1","5","1","2","0","0","2","4","0","0","0","15","0","0","7","11","","3","2","0","3","1","5","0",""
"2020-09-30","1","0","0","1","0","4","3","7","1","1","0","11","0","0","3","18","","4","1","0","0","0","4","0",""
"2020-10-01","2","0","0","0","1","0","2","7","1","1","0","11","0","0","5","15","","2","5","1","1","0","5","0",""
"2020-10-02","2","2","1","0","0","1","2","6","0","0","0","16","0","3","1","11","","0","1","1","2","0","3","1",""
"2020-10-03","1","0","0","1","0","1","3","6","1","0","0","13","0","1","0","19","","2","6","0","3","1","3","1",""
"2020-10-04","2","0","0","0","1","1","5","6","1","0","0","17","0","0","1","19","","2","2","0","3","0","1","1",""
"2020-10-05","2","4","0","2","0","0","7","1","0","0","0","16","0","1","1","9","","2","4","1","3","1","7","0",""
"2020-10-06","2","0","1","0","3","2","4","4","0","1","0","16","0","4","0","15","","1","4","0","0","1","3","2",""
"2020-10-07","1","0","0","0","2","0","2","7","1","0","0","18","0","0","0","12","","2","1","0","0","1","11","0",""
"2020-10-08","2","0","0","1","0","0","3","6","3","0","0","11","0","1","3","16","","1","5","1","3","2","5","0",""
"2020-10-09","1","2","1","0","1","2","5","6","0","0","1","13","1","4","0","13","","1","6","0","1","0","3","1",""
"2020-10-10","0","1","1","1","0","1","0","9","0","0","0","20","1","0","1","12","","2","1","1","3","0","7","1",""
"2020-10-11","0","1","1","0","1","4","0","6","0","0","0","16","0","0","0","18","","1","3","0","4","0","4","0",""
"2020-10-12","0","0","0","1","0","1","1","2","1","0","0","19","4","0","2","16","","1","3","0","1","0","8","0",""
"2020-10-13","1","0","0","0","0","1","4","8","3","0","0","18","1","1","0","14","","1","2","0","2","1","5","0",""
"2020-10-14","1","2","2","0","1","1","4","9","2","0","1","12","0","2","1","14","","0","2","1","4","0","5","0",""
"2020-10-15","0","0","1","0","0","1","4","6","1","0","0","17","2","2","1","14","","3","3","0","3","0","4","0",""
"2020-10-16","1","0","0","2","0","1","3","5","0","0","2","13","0","1","1","19","","4","1","4","1","0","3","0",""
"2020-10-17","2","0","0","0","0","1","4","7","2","0","0","15","2","0","4","15","","1","1","0","3","0","4","0",""
"2020-10-18","1","0","3","0","1","0","4","7","2","0","0","13","2","0","2","17","","1","2","2","1","0","3","3",""
"2020-10-19","1","0","0","0","1","1","4","11","0","0","0","18","2","1","2","10","","1","0","2","4","0","4","1",""
