"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran"
"2020-05-03","0","","","-1","","","","","0","0","","0","0","","","3","","2","0","","0",""
"2020-05-04","","","","1","","","0","","","0","","0","0","","","3","","7","0","","0",""
"2020-05-05","0","","","0","","","","","0","0","","0","","","","4","","","0","","0",""
"2020-05-06","0","","","","","","0","","0","0","","2","0","","","0","","","0","","0",""
"2020-05-07","0","","","1","","","","","0","0","","0","1","","","6","","6","0","","",""
"2020-05-08","0","","","","","","","","","0","","","0","","","","","3","","","",""
"2020-05-09","","","","","","","","","0","5","","0","","","0","0","","","","","",""
"2020-05-10","0","","","","","","","","","5","","","1","","1","0","","2","","","",""
"2020-05-11","0","","","0","","","0","","0","0","","0","0","","","2","","","","","",""
"2020-05-12","0","","","","","","","","","2","","0","","","","0","","1","","","",""
"2020-05-13","26","","","1","","","","","0","0","","0","","","","","","2","","","",""
"2020-05-14","","","","","","","","","","9","","0","3","","3","8","","","","","",""
"2020-05-15","0","","","0","","","","","","4","","0","1","","","21","","3","","","",""
"2020-05-16","261","","","1","","","42","107","79","82","","21","","10","1","29","","35","51","","5",""
"2020-05-17","0","","11","34","","","","0","","18","","0","","0","","5","5","","","0","36",""
"2020-05-18","","","","0","36","","","3","0","17","5","0","","","","","24","2","26","","6","62"
"2020-05-19","0","","","6","","","","0","3","6","","0","9","1","11","0","4","","7","0","2","7"
"2020-05-20","0","","","","8","","","2","","4","","88","3","","2","15","","","","30","",""
"2020-05-21","0","0","","","","2","","0","0","13","0","0","","","0","0","","2","","","8",""
"2020-05-22","0","","4","","2","","","","","7","","0","8","","","","6","","1","","","0"
"2020-05-23","0","","0","4","1","","","0","","10","0","0","","","0","0","1","","","","7",""
"2020-05-24","2","","","1","","3","","0","0","0","","18","2","","0","2","","","","2","","-2"
"2020-05-25","0","","","10","","","","1","","3","0","","","","","0","","0","0","1","","0"
"2020-05-26","0","","","1","","","","","0","3","","0","","","0","1","","","","0","",""
"2020-05-27","0","0","","","","","","0","","","","0","","","0","0","","","0","","","0"
"2020-05-28","9","","","","","","","3","0","13","","","","","","","0","0","3","","",""
"2020-05-29","0","","","","","","","0","","0","3","0","","0","0","0","0","0","","","",""
"2020-05-30","0","","2","","0","0","","0","0","0","","12","","","0","3","","0","0","","1","0"
"2020-05-31","4","0","","","","","","1","5","0","","4","","0","3","1","0","","","1","","1"
"2020-06-01","0","","0","","0","0","0","0","7","0","","0","","","6","1","","1","","-2","",""
"2020-06-02","0","","","0","0","","","5","12","0","0","0","","0","0","0","","","0","0","",""
"2020-06-03","3","1","0","0","","","","0","4","0","","","","","4","0","","0","","0","0",""
"2020-06-04","0","","2","","","-2","2","0","0","7","","1","","","0","","0","3","1","0","0",""
"2020-06-05","14","","0","0","0","","","0","","0","0","3","","5","2","0","","1","0","","0","1"
"2020-06-06","17","0","0","0","0","0","","1","","","","0","0","0","0","","","","4","1","",""
"2020-06-07","0","0","","0","0","0","","0","0","4","","0","","","7","3","","0","0","","",""
"2020-06-08","0","","","0","1","1","","0","","10","","5","","0","4","1","","1","0","-1","",""
"2020-06-09","12","1","","0","5","","","","9","0","","0","","","0","2","9","0","0","1","0","0"
"2020-06-10","0","2","5","0","1","","","4","3","9","0","14","","1","11","0","","4","5","3","","3"
"2020-06-11","0","","0","5","","","","0","1","9","","0","","2","6","0","","0","0","0","4",""
"2020-06-12","0","0","","","1","1","0","2","0","4","","1","","","4","4","0","4","1","0","1",""
"2020-06-13","34","0","1","","4","","0","","","0","4","0","","","0","0","0","1","1","0","","0"
"2020-06-14","0","","","","0","2","0","6","1","3","1","0","","1","4","5","0","0","4","","0","2"
"2020-06-15","64","0","4","7","1","1","1","2","0","0","0","0","","0","2","1","1","0","1","2","","0"
"2020-06-16","0","","","0","0","1","0","0","0","0","0","0","","","3","1","0","10","0","3","","0"
"2020-06-17","0","","0","0","2","0","0","1","0","46","3","0","2","2","3","2","","5","9","","","2"
"2020-06-18","0","0","","","0","","0","8","0","1","2","0","0","","16","3","0","2","0","","","0"
"2020-06-19","33","0","1","0","0","2","0","3","0","0","1","0","","0","18","1","1","5","0","","1","0"
"2020-06-20","12","1","","","2","","","1","3","0","0","0","1","0","5","0","","0","17","","","0"
"2020-06-21","0","","","0","0","0","0","4","0","0","0","0","","","6","0","0","12","0","0","0","0"
"2020-06-22","24","2","0","0","2","0","0","2","4","0","0","66","","3","3","0","4","0","6","9","0","0"
"2020-06-23","0","0","8","14","0","","0","3","3","13","0","151","0","1","2","3","0","22","0","","","2"
"2020-06-24","0","","0","0","4","","0","0","","0","0","41","0","0","0","5","2","0","0","0","0",""
"2020-06-25","24","","","0","","4","3","2","8","0","0","13","0","1","10","1","2","0","17","1","7","0"
"2020-06-26","0","","0","","2","1","1","0","2","","","0","1","","2","0","0","0","0","","",""
"2020-06-27","73","1","0","","1","","5","0","0","0","6","0","","4","7","0","0","12","7","0","0","3"
"2020-06-28","49","","4","0","2","16","0","0","7","35","5","0","","","10","6","4","8","57","1","2","0"
"2020-06-29","53","0","6","1","1","","0","0","","21","11","124","3","0","3","0","3","2","0","3","","7"
"2020-06-30","18","","0","","9","","","4","0","40","0","0","1","0","3","24","0","4","0","0","",""
"2020-07-01","0","12","0","0","","0","","0","0","0","","0","","0","0","0","","0","78","","32","0"
"2020-07-02","0","0","0","11","0","0","0","12","1","100","3","0","","7","9","0","0","6","0","","0","6"
"2020-07-03","0","1","2","0","6","3","0","5","2","26","9","0","","5","2","0","10","8","29","2","10","2"
"2020-07-04","0","0","0","","0","1","8","2","1","0","0","0","4","2","7","0","5","10","0","0","","0"
"2020-07-05","0","0","0","1","3","1","0","0","","28","1","0","0","0","4","17","","0","45","","2","0"
"2020-07-06","0","3","5","0","0","","","0","7","0","3","0","0","","2","0","3","9","39","12","0","3"
"2020-07-07","0","","0","0","0","","0","17","1","0","5","0","","0","4","0","0","5","27","0","1",""
"2020-07-08","0","","6","1","10","14","22","8","2","111","1","41","1","0","0","18","3","12","20","3","0","1"
"2020-07-09","60","4","0","7","4","2","0","3","0","0","0","0","0","3","7","3","0","7","11","0","6","0"
"2020-07-10","17","1","0","0","0","0","0","0","1","0","","0","0","0","1","17","0","4","24","0","1","6"
"2020-07-11","0","0","0","0","0","4","0","11","0","0","","0","","0","1","0","","0","7","0","",""
"2020-07-12","0","6","8","0","2","1","4","0","5","0","1","277","5","5","2","0","0","17","9","5","5","0"
"2020-07-13","72","0","0","7","2","0","0","1","0","88","1","0","","0","2","0","0","8","0","0","1","12"
"2020-07-14","0","8","0","0","3","1","4","8","0","0","0","0","0","11","2","0","0","5","35","0","","0"
"2020-07-15","40","1","0","0","2","4","2","12","0","0","4","123","1","0","6","0","0","3","1","0","3","2"
"2020-07-16","13","1","13","14","3","0","0","8","6","122","13","84","","12","3","103","0","7","0","8","0",""
"2020-07-17","0","2","6","0","9","0","6","4","0","0","7","0","0","10","4","0","0","0","47","0","1","0"
"2020-07-18","18","","0","0","0","0","0","3","0","0","0","0","2","0","0","44","0","0","14","0","0",""
"2020-07-19","0","0","","0","5","4","0","0","0","0","0","0","2","5","8","0","0","49","6","0","2","0"
"2020-07-20","32","0","11","22","19","2","0","12","7","155","7","144","0","4","0","51","31","22","19","37","4","4"
"2020-07-21","0","3","7","","6","1","16","8","9","110","1","70","7","1","9","0","0","16","3","","4","0"
"2020-07-22","31","0","1","2","4","0","5","1","6","45","10","6","0","2","","89","12","0","6","28","2","2"
"2020-07-23","16","1","0","0","9","14","0","3","0","0","0","0","0","3","9","0","","24","10","3","8","0"
"2020-07-24","10","3","","1","4","10","36","7","42","0","0","199","1","9","0","0","0","18","3","0","3","9"
"2020-07-25","71","2","22","0","5","4","14","0","11","0","0","0","0","1","2","0","16","22","21","9","1","0"
"2020-07-26","31","0","2","29","4","6","4","2","1","0","0","182","0","2","7","225","0","11","0","4","2","1"
"2020-07-27","23","1","4","0","15","","","17","35","0","10","55","0","14","0","37","1","1","25","10","5","1"
"2020-07-28","0","0","19","13","6","0","12","0","71","426","0","0","4","11","14","49","17","10","23","4","9","0"
"2020-07-29","0","0","","31","0","18","23","8","10","64","1","168","10","11","3","50","4","0","45","8","0","7"
"2020-07-30","82","1","2","0","19","10","1","2","20","15","9","0","1","3","0","57","","36","20","","11","7"
"2020-07-31","65","0","0","11","9","","0","10","0","0","2","54","3","14","0","0","0","25","26","0","6","0"
"2020-08-01","0","3","0","14","0","29","16","0","53","0","0","152","0","0","13","0","0","21","29","10","1","0"
"2020-08-02","23","0","0","0","0","8","0","9","41","32","11","0","11","0","5","223","0","0","28","0","","0"
"2020-08-03","91","9","0","0","23","8","0","26","16","0","0","144","","9","6","43","","18","14","0","9","0"
"2020-08-04","56","2","104","0","20","0","0","85","7","63","15","191","4","20","11","0","0","3","26","","2","0"
"2020-08-05","0","1","21","25","5","36","29","2","8","0","11","0","0","28","0","183","41","3","26","14","7","12"
"2020-08-06","85","12","0","0","23","1","5","41","0","0","0","361","5","12","8","107","0","16","31","0","9","0"
"2020-08-07","71","12","0","6","17","0","11","0","19","0","24","0","0","0","18","108","22","57","15","0","1","0"
"2020-08-08","73","0","66","6","8","0","15","49","10","236","0","254","29","34","36","0","0","0","0","0","4","0"
"2020-08-09","133","6","0","0","25","20","0","52","7","0","23","90","4","1","0","0","0","10","50","0","3","35"
"2020-08-10","38","5","28","0","0","0","24","24","22","0","0","0","5","25","28","216","0","0","0","0","1","0"
"2020-08-11","49","5","0","0","17","26","22","18","0","262","0","516","0","10","5","0","0","36","60","28","1","0"
"2020-08-12","17","3","57","0","7","10","0","28","2","0","43","190","0","10","12","0","0","19","24","0","0","0"
"2020-08-13","72","4","0","0","15","5","70","23","15","0","26","160","13","83","11","0","36","0","23","2","14","55"
"2020-08-14","45","0","49","49","31","17","0","0","3","113","16","0","12","8","13","0","0","114","0","2","5","12"
"2020-08-15","0","40","45","0","12","0","0","0","21","0","14","273","1","3","0","0","37","23","42","7","17","0"
"2020-08-16","91","0","54","0","13","9","43","110","29","0","7","94","0","5","53","0","0","36","19","","5","0"
"2020-08-17","0","31","86","0","25","23","9","57","49","212","0","151","7","4","17","0","0","21","26","26","5","0"
"2020-08-18","108","64","42","59","9","0","29","22","4","0","32","212","0","71","47","714","55","17","31","18","27","21"
"2020-08-19","98","10","0","0","4","10","7","15","35","281","0","0","18","13","23","236","0","170","12","0","9","0"
"2020-08-20","62","0","0","0","23","7","12","29","2","106","0","0","9","0","14","0","5","0","24","37","4","0"
"2020-08-21","44","35","115","0","19","4","3","0","0","97","142","0","0","48","41","218","0","0","19","12","11","48"
"2020-08-22","46","67","0","0","9","13","9","0","64","0","0","0","29","6","10","0","45","26","20","17","16","32"
"2020-08-23","150","8","115","0","0","19","4","224","54","49","20","1183","17","5","21","289","0","0","47","7","14","0"
"2020-08-24","22","18","165","93","64","8","21","35","11","232","41","507","2","64","25","294","0","167","0","17","25","18"
"2020-08-25","6","23","0","0","32","4","0","23","24","130","15","187","19","11","13","118","0","86","73","0","15","9"
"2020-08-26","37","13","168","8","15","48","0","46","0","88","16","243","0","0","13","169","53","0","72","30","52","15"
"2020-08-27","70","68","2","4","37","41","0","50","29","153","4","0","23","4","35","119","0","0","41","14","45","2"
"2020-08-28","106","15","68","36","46","20","447","41","26","145","16","489","8","6","16","0","23","401","56","21","30","20"
"2020-08-29","72","14","0","0","43","9","0","56","38","0","44","207","4","1","20","322","33","87","65","13","26","29"
"2020-08-30","78","49","0","9","8","2","167","35","42","297","19","350","1","105","26","206","35","104","66","13","26","18"
"2020-08-31","48","54","260","0","53","9","0","57","51","103","95","152","0","2","33","135","43","92","60","0","32","1"
"2020-09-01","69","36","0","116","29","0","0","98","58","0","68","182","97","78","20","168","0","0","44","40","17","0"
"2020-09-02","108","12","197","0","1","26","397","13","104","84","4","347","1","0","25","179","0","0","8","7","35","47"
"2020-09-03","52","48","0","84","42","42","32","68","69","244","93","141","49","142","43","90","77","84","66","17","33","13"
"2020-09-04","66","45","100","0","21","11","11","218","67","97","14","245","3","0","28","195","0","44","34","21","47","5"
"2020-09-05","212","35","36","156","21","2","21","0","26","0","0","246","11","0","36","311","0","91","65","8","29","0"
"2020-09-06","124","10","100","64","25","13","14","153","77","207","82","232","24","0","60","0","48","241","40","28","32","32"
"2020-09-07","103","13","57","33","48","23","0","82","29","105","64","282","0","121","47","161","51","326","6","0","9","5"
"2020-09-08","97","13","73","34","28","55","86","109","20","82","61","140","4","6","103","233","22","1023","26","30","29","33"
"2020-09-09","131","20","113","35","20","32","0","53","24","160","27","314","0","64","11","128","23","0","22","15","37","2"
"2020-09-10","154","12","62","0","17","61","0","72","62","353","92","235","81","0","43","0","0","25","22","0","53","4"
"2020-09-11","151","55","31","78","21","70","0","0","95","0","2","190","10","38","47","289","34","182","39","31","39","0"
"2020-09-12","238","41","104","37","13","60","0","165","78","830","0","199","17","0","9","116","8","45","20","17","19","61"
"2020-09-13","176","29","0","59","19","75","0","135","69","648","28","510","45","1","94","161","32","0","26","1","38","5"
"2020-09-14","142","20","119","41","14","13","0","11","0","125","87","396","69","73","76","129","17","0","43","","35","38"
"2020-09-15","132","34","99","13","20","46","0","140","97","0","83","252","71","0","73","194","56","358","34","39","34","55"
"2020-09-16","183","27","13","45","10","28","610","187","0","527","0","661","48","0","35","206","12","42","27","14","74","7"
"2020-09-17","320","27","58","114","27","28","50","4","306","208","58","68","10","76","138","155","27","456","42","26","45","5"
"2020-09-18","208","13","113","142","41","44","0","382","100","174","223","502","0","69","49","206","0","228","31","","51","64"
"2020-09-19","152","54","56","72","12","32","0","185","0","322","0","337","13","56","60","183","19","255","47","5","55","0"
"2020-09-20","162","16","177","60","38","49","0","163","251","312","5","423","42","1","52","203","51","122","34","21","43","0"
"2020-09-21","242","12","92","57","35","56","36","154","243","141","131","370","41","0","73","182","0","579","62","119","75","111"
"2020-09-22","151","24","129","78","0","52","100","158","0","252","0","29","16","60","82","311","0","156","52","5","42","21"
"2020-09-23","323","17","89","34","0","20","90","68","218","274","108","203","11","16","20","291","0","158","89","21","27","40"
"2020-09-24","191","19","89","65","102","39","318","93","0","197","77","156","74","25","43","206","0","349","71","46","63","8"
"2020-09-25","312","5","30","73","44","41","8","226","197","297","48","294","19","28","152","226","177","144","57","44","73","55"
"2020-09-26","229","48","100","34","26","70","2","92","73","0","93","322","75","48","40","172","42","393","42","40","40","7"
"2020-09-27","21","19","180","64","37","63","4","140","154","494","79","217","17","35","130","195","49","264","39","56","26","16"
"2020-09-28","229","13","75","60","29","44","211","0","120","160","52","213","67","26","120","154","50","273","42","55","39","1"
"2020-09-29","338","20","103","68","30","54","4","264","80","266","26","115","35","36","73","167","40","0","85","29","63","36"
"2020-09-30","141","7","141","23","25","49","62","55","0","205","35","263","0","36","55","136","28","0","28","27","41","32"
"2020-10-01","201","27","156","60","20","26","21","48","114","115","102","189","64","26","129","151","57","623","34","44","39","25"
"2020-10-02","259","29","84","36","18","116","4","132","126","98","74","207","20","29","98","107","25","262","37","38","41","0"
"2020-10-03","172","51","131","40","23","41","0","106","133","151","137","143","22","28","72","145","50","90","33","46","34","43"
"2020-10-04","141","29","166","48","26","49","2","138","0","191","51","170","27","9","68","123","25","136","35","13","42","20"
"2020-10-05","132","0","77","34","9","10","43","30","0","188","63","198","37","4","73","112","36","325","25","32","44","199"
"2020-10-06","164","42","56","31","33","81","3","106","33","167","104","204","33","8","212","101","39","176","54","29","31","0"
"2020-10-07","106","3","62","0","11","36","221","59","35","124","106","170","17","31","54","82","37","0","47","15","14","0"
"2020-10-08","162","36","24","64","18","21","1","103","91","185","49","111","18","28","127","107","34","310","54","14","58","0"
"2020-10-09","126","31","119","0","18","120","56","60","80","128","79","104","10","50","43","120","70","0","44","34","41","0"
"2020-10-10","121","17","148","66","13","64","1","50","34","112","51","141","16","28","59","92","35","128","14","20","24","0"
"2020-10-11","101","15","162","17","8","22","1","38","121","140","32","85","26","7","32","92","15","120","8","22","25","9"
"2020-10-12","94","7","171","318","11","24","38","96","23","91","56","98","18","73","36","57","9","268","16","17","23","8"
"2020-10-13","129","12","143","-270","18","14","0","41","58","87","57","70","26","9","47","86","25","60","12","18","26","20"
"2020-10-14","121","17","176","24","4","34","62","27","56","128","35","128","21","4","13","46","15","0","18","18","21","2"
"2020-10-15","72","20","78","23","14","10","37","55","41","97","28","98","14","32","56","71","17","87","12","12","198","39"
"2020-10-16","119","7","103","20","6","28","0","52","110","88","38","103","17","23","21","40","34","123","14","9","22","2"
"2020-10-17","52","9","60","7","15","15","1","50","53","128","31","64","6","16","31","53","0","81","28","10","25","25"
"2020-10-18","91","6","52","0","12","23","2","57","128","126","39","53","13","18","59","68","31","130","12","9","11","18"
"2020-10-19","87","3","60","43","5","46","0","26","209","0","29","107","28","13","52","43","18","35","7","24","20","29"
"2020-10-20","59","12","92","18","12","38","0","28","111","144","17","48","24","12","32","47","20","106","13","10","28","20"
"2020-10-21","52","1","15","29","11","14","0","12","90","57","9","37","6","20","9","35","0","100","8","2","22","33"
"2020-10-22","56","12","20","19","14","26","188","33","135","68","19","40","17","6","17","121","0","96","12","10","15","11"
"2020-10-24","17","7","44","16","2","23","0","19","49","33","5","148","12","22","32","15","0","44","9","2","18","4"
"2020-10-25","15","8","50","13","3","6","0","18","29","33","22","66","4","4","20","35","62","32","7","7","15","16"
"2020-10-26","21","5","0","12","3","38","1","12","32","1","20","63","11","","5","18","0","45","10","3","17","9"
