"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-03-23","","","","","","","","","","","","","","","","0","","0","","","","","","","0","","","","","","","",""
"2020-03-24","","","","","","","","","","-1","","","","","","0","","0","","","","","","","","","","","","","","","0"
"2020-03-25","","","","","","","","","","0","","","0","","","0","","0","","","","","","","","","","","","","","",""
"2020-03-26","","","","","","","","","","0","","","","","","","","0","","","","","","","","","","","","","","","0"
"2020-03-27","","","","","","","","","","","","","","","0","","","0","","","","","","","0","0","","","","","","",""
"2020-03-28","","","","","","","","","","","","","","","0","","0","0","","","","","","","","0","","","","","","",""
"2020-03-29","","","","","","","","","","1","","","","","","","","0","","","","","","","","0","","","0","","","","0"
"2020-03-30","","","","","","","","","","0","","","","","","","0","0","","","","","","","","0","","","0","","","","0"
"2020-03-31","","","","","","","","","","0","","","","","1","","0","0","","","","","","","","","","0","0","","","","0"
"2020-04-01","","","","","","","","","","0","","","","","","1","-1","0","","","","","","","","","","0","0","","","",""
"2020-04-02","","","","","","","","","","-1","","","0","","","-1","1","1","","","","","","","","","","","0","","","",""
"2020-04-03","","","","","","","","","","0","","","0","","0","","-1","3","","","","","","","","","","","0","","","",""
"2020-04-04","","","","","","","","","","2","","","0","","","","0","2","","","","","","","","","","","","","","",""
"2020-04-05","","","","","","","","","","1","","","","","","","0","1","","","","","","","","","","0","","","","",""
"2020-04-06","","","","","","","","","","-2","","","","","","","1","0","","","","","","","","","","","","","","",""
"2020-04-07","","","","","","","","","","1","","","","","2","","-1","0","","","","","","","","","","","","","","",""
"2020-04-08","","","","","","","","","","-1","","","","","0","0","1","0","","","","","","","","","","","0","","","",""
"2020-04-09","","","","","","","","","","0","","","","","0","1","-1","0","","","","","0","","","","","","0","","","",""
"2020-04-10","","","","","","","","","","1","","","","","1","-1","0","0","","","","","0","","","","","","","","","",""
"2020-04-11","","","","","","","","","","0","","","","","-3","0","0","1","","","","","0","","0","","","","","","","",""
"2020-04-12","","","","","","","","","","-2","","","","","3","0","0","0","","","","","","","","","","","0","","","",""
"2020-04-13","","","","","","","","","","1","","","","","-2","0","1","0","","","","","0","","","","","","0","","","",""
"2020-04-14","","","","","","","","","","1","","","0","","4","0","0","0","","","","","0","","0","","","0","0","","","",""
"2020-04-15","","","","","","","","","","-1","","","0","","0","0","0","0","","","","","","","","","","","0","","","",""
"2020-04-16","","","","","0","","","","","0","","","0","","0","0","-1","1","","","","","","","","","","","0","","","",""
"2020-04-17","","","","","","","","","","0","","","0","","-3","","1","0","","","","","","","","","","","0","","","",""
"2020-04-18","","","","","","","","","","1","","","0","","5","","-1","-1","","","","","","","","","","","0","","0","",""
"2020-04-19","","","","","","","","","","0","","","0","","-7","0","","1","","","","","","","","","","","0","","","",""
"2020-04-20","","","","","","","","","","-1","","","0","","4","0","","0","","","","","","","","0","","","0","","","",""
"2020-04-21","","","","","","","","","","0","","","","","1","0","1","-1","","","","","","","","0","","","0","","","",""
"2020-04-22","","","","","","","","","","0","","","","","-2","0","0","1","","","","","","","","","","","0","","0","",""
"2020-04-23","","","","","","","","","","1","","","0","","2","0","0","0","","","","","","","","","","0","0","","","",""
"2020-04-24","","","","","0","","","","","0","","","0","","0","","0","0","","","","","","","","","","0","","","","",""
"2020-04-25","","","","","0","","","","","0","","","0","","-2","","0","0","","","","","","","","","","0","","","","",""
"2020-04-26","","","","","0","","","","","-1","","","0","","0","","0","-1","","","","","","","0","","","0","0","","","",""
"2020-04-27","","","","","0","","","","","12","","","1","","4","","7","28","","","","","","","0","","","0","0","","0","",""
"2020-04-28","","","","","0","","","","","18","","","0","","-1","-2","9","31","","","","","0","","","0","","1","0","","3","",""
"2020-04-29","","","","","","","","","","16","","","0","","0","1","9","20","","","","","0","","","5","","2","","","5","","0"
"2020-04-30","","","","","","","","3","","18","","","0","","4","-1","6","28","","","","","","","1","1","","0","","","-1","","11"
"2020-05-01","","","","","1","","","2","","21","0","","1","","0","1","10","30","","","","","","","-1","5","","0","0","","2","","8"
"2020-05-02","","0","","","0","","","3","","26","0","","0","","3","-1","3","41","","","","","0","","0","6","","2","1","","3","0","7"
"2020-05-03","","0","","","1","","","-1","","26","0","","0","","-5","","6","19","","","","","","","2","3","","1","0","","-1","","77"
"2020-05-04","","0","","","-2","0","","0","","33","2","","-1","","4","","2","45","","","","","","","2","5","","0","0","","8","","5"
"2020-05-05","","1","","","0","0","","0","","45","-1","","1","","2","","12","31","","","","","","","1","13","","3","-4","","1","","29"
"2020-05-06","","1","","","","0","","1","","30","2","","-1","","-2","","-8","34","","","","","","","2","3","","0","3","","2","","3"
"2020-05-07","","3","","","","0","","0","","27","-1","","2","","3","","20","36","","","","","","","-1","3","","2","0","","1","","4"
"2020-05-08","","3","","","1","1","","2","","26","1","","-1","","-9","1","16","37","","","","","","","-2","6","","4","0","","7","0","12"
"2020-05-09","","3","","0","-1","0","","0","","19","1","","-1","","12","-1","8","57","","","","","","","5","2","","4","2","","6","","11"
"2020-05-10","","1","","","2","1","","5","","27","1","","1","","-1","1","-6","52","","","","","0","","-3","1","","3","-2","","5","","14"
"2020-05-11","","0","","","-2","0","","0","","16","-1","","2","","-1","","23","34","","","","","2","","3","6","","4","0","","1","","6"
"2020-05-12","","0","","","1","0","","13","","22","0","","-1","","3","","1","45","","","","","-2","","-1","5","","8","2","","-3","","6"
"2020-05-13","","1","","0","3","0","","20","","29","2","","2","","0","","8","55","","","","","2","","1","2","","3","4","","7","","8"
"2020-05-14","","1","","0","-2","0","","9","","20","0","","-1","","4","0","3","42","","","","","0","","-4","1","","3","0","","3","0","11"
"2020-05-15","","1","","0","1","0","","8","","26","0","","1","","-7","","-2","52","","","","","0","","3","5","","4","-4","","7","0","7"
"2020-05-16","","1","","0","1","0","","6","","18","3","","1","","-1","","4","67","","","","","-2","","6","-2","","5","4","","7","0","8"
"2020-05-17","","1","","0","1","","","19","","32","-1","","-1","","3","1","0","63","","","","","3","","-4","8","","1","0","","5","0","8"
"2020-05-18","","0","","2","0","0","","12","","33","-2","","4","","10","1","5","61","","","","","0","","2","4","","5","0","","9","0","5"
"2020-05-19","","-7","","0","-5","0","","6","","25","3","","-4","","-5","-2","14","73","","","","","1","","4","5","","2","4","","2","","8"
"2020-05-20","","10","","0","3","0","","10","","30","-3","1","6","","0","2","-2","66","","","","","1","","-4","1","","3","2","","3","","0"
"2020-05-21","","-20","","0","2","0","","18","","24","3","-1","1","","0","0","10","56","","","","","-2","","7","9","","7","5","","12","","-11"
"2020-05-22","","-1","","-3","3","0","","14","","30","2","0","1","","6","-1","1","63","","","","","3","","-12","2","","5","3","","5","","23"
"2020-05-23","","8","","3","-2","0","","23","","23","0","1","0","","-3","-1","10","58","","","","","-3","","7","4","","5","-5","","11","0","6"
"2020-05-24","","-8","","0","0","1","","30","","32","0","0","1","","3","3","14","63","","","","","3","","4","4","","9","10","","10","2","4"
"2020-05-25","","0","","0","4","0","","15","","26","0","-1","-1","","2","0","10","55","","","","","-1","","-5","-1","","6","3","","3","1","7"
"2020-05-26","","1","","0","1","0","","12","","29","0","0","5","","0","0","4","108","","","","","1","","3","6","","12","1","","7","0","-15"
"2020-05-27","","25","","0","1","0","","15","","20","-1","3","2","","3","0","5","105","","","","","0","","-6","5","","4","0","","6","0","26"
"2020-05-28","","1","","0","-7","0","","13","","31","3","-1","0","","-3","1","-11","84","","","","","0","","2","11","","10","4","","17","0","-14"
"2020-05-29","","1","","0","4","","","82","","15","-3","-2","1","","-5","3","31","117","","","","","2","","6","-4","","9","10","","4","0","27"
"2020-05-30","","0","","0","9","0","0","18","","32","6","2","1","-1","10","-1","4","99","","","","","0","","4","4","","7","6","","13","0","7"
"2020-05-31","","2","","0","-2","0","0","57","","19","-1","-2","-1","","2","2","10","77","","","","","0","","1","8","","12","5","","-1","1","5"
"2020-06-01","","2","","0","3","0","0","50","","32","1","2","1","","2","1","3","81","","","","","0","","1","0","","13","6","","8","0","11"
"2020-06-02","","0","","0","0","1","0","33","","27","3","0","5","-1","-5","1","8","109","","","","","0","","2","11","","11","4","","13","2","5"
"2020-06-03","","2","","0","3","","0","59","","35","-1","1","0","1","-1","-1","8","122","","","","","0","","-5","9","","9","7","","-27","0","17"
"2020-06-04","","5","","0","-1","0","1","44","","31","1","0","2","0","-3","4","-2","125","","","","","0","","4","3","","20","6","","47","3","8"
"2020-06-05","","2","","0","4","0","0","49","","35","0","0","1","1","11","-2","8","137","","","","","1","","-1","-2","","6","8","","11","1","13"
"2020-06-06","","0","","0","-2","0","2","53","","25","1","-3","3","1","4","2","25","99","","","","","0","","-8","18","","20","10","","9","0","15"
"2020-06-07","","2","","0","2","0","-1","51","","-9","4","3","2","-1","2","-1","12","108","","","","","1","","12","8","","18","14","","0","2","15"
"2020-06-08","","0","","0","-5","0","0","62","","67","11","-3","4","0","-4","3","2","106","","","","","0","","-1","12","","17","-1","","7","0","6"
"2020-06-09","","-27","","1","7","0","0","31","","36","6","2","2","1","3","0","-58","125","","","","","0","","5","4","","18","12","","29","-1","10"
"2020-06-10","","30","","-3","4","0","3","79","","38","2","1","4","-1","5","1","65","153","","","","","0","","4","1","","20","8","0","10","3","20"
"2020-06-11","","2","","0","-1","0","0","101","","35","17","1","-3","2","4","0","-5","133","","","","","1","","1","10","","23","9","0","23","-2","10"
"2020-06-12","","0","","2","0","0","-2","129","","30","2","-2","5","-2","10","1","15","127","","","","","1","1","5","6","","18","9","","29","7","6"
"2020-06-13","","2","","0","1","0","1","57","","31","9","2","2","1","-1","0","7","104","","","","","0","0","-1","13","","30","8","","16","1","15"
"2020-06-14","","2","","4","0","0","3","56","","29","5","0","4","0","6","1","23","144","","","","","1","1","7","11","","35","3","","7","0","9"
"2020-06-15","","2","","-4","2","1","0","73","","24","18","-2","3","0","1","1","-3","179","","","","","0","0","5","8","","47","2","","30","3","8"
"2020-06-16","","2","","0","3","0","-2","437","","37","20","-1","1","1","11","0","18","1410","","","","","0","0","1","-17","","48","4","0","9","0","12"
"2020-06-17","","2","","4","-3","0","1","67","","30","6","1","1","0","2","0","2","115","","","","","0","1","5","27","","49","1","0","29","1","12"
"2020-06-18","","2","","1","2","0","2","65","","18","6","-1","6","1","16","1","0","90","","","","","0","1","5","18","","47","3","0","30","-2","11"
"2020-06-19","","4","","-4","4","0","-1","66","","34","14","-1","4","2","11","0","12","147","","","","","0","1","9","-3","","43","3","0","19","0","11"
"2020-06-20","","4","","0","-4","0","1","77","","24","4","2","7","-1","10","0","3","96","","","","","0","0","4","6","","37","5","0","19","3","11"
"2020-06-21","","5","","4","8","0","0","63","","20","11","-2","-16","1","2","-1","15","182","","","","","5","1","2","-8","","52","7","0","24","-4","15"
"2020-06-22","","5","","-4","-3","0","1","58","","24","1","4","20","-1","2","1","8","112","","","","","1","0","4","21","","39","7","0","21","5","17"
"2020-06-23","","9","","0","6","0","-1","68","1","29","16","-1","1","-1","7","1","-23","249","","","","","3","1","3","12","","38","3","0","19","3","11"
"2020-06-24","","10","","0","-2","0","1","64","0","24","5","1","2","0","18","0","35","211","","","","","0","0","2","13","","34","5","0","1","4","11"
"2020-06-25","","7","","4","6","0","0","64","0","14","12","-1","2","3","7","0","-11","393","","","","","1","0","13","1","","44","5","0","21","0","12"
"2020-06-26","","10","","0","-2","0","-2","63","0","20","6","2","0","-1","10","0","21","183","","","","","0","0","-23","8","","47","7","0","15","-3","10"
"2020-06-27","","11","0","-3","5","0","3","66","0","21","4","-2","2","1","5","0","11","168","","","","","1","1","32","5","","68","6","0","27","6","12"
"2020-06-28","","12","","5","2","0","-1","65","1","17","15","1","1","0","18","0","-13","-54","","","","","2","1","2","14","","54","4","0","7","-1","12"
"2020-06-29","","9","","0","4","0","0","57","0","20","10","-1","2","2","21","0","0","183","","","","","1","0","3","-5","","62","6","0","13","2","11"
"2020-06-30","","9","","1","5","0","1","62","0","21","4","1","6","-3","22","2","32","244","","","","","4","1","4","16","","60","7","0","17","1","17"
"2020-07-01","","6","0","-5","2","0","1","61","1","20","-8","2","3","1","5","1","12","196","","","","","0","0","4","5","","62","7","0","28","1","15"
"2020-07-02","","5","","2","3","0","1","61","0","21","27","0","10","0","21","0","7","109","","","","","2","0","10","10","","58","8","0","15","1","13"
"2020-07-03","","8","","0","9","0","-2","59","0","10","1","0","5","2","20","0","9","216","","","","","2","1","6","6","","64","8","0","21","-1","19"
"2020-07-04","","12","","0","1","0","2","81","2","25","2","1","7","0","38","0","3","296","","","","","7","1","5","11","","65","5","0","21","0","21"
"2020-07-05","","14","","0","8","0","-3","63","1","10","-1","-2","5","1","36","0","-7","142","","","","","3","0","-5","3","","60","7","0","10","-2","18"
"2020-07-06","","7","","0","4","0","3","48","0","25","10","0","5","0","30","2","29","1153","","","","","2","0","5","9","","61","11","0","22","3","23"
"2020-07-07","","13","0","2","3","1","-1","50","1","22","8","2","7","4","15","0","-51","221","","","","","6","0","7","17","","65","7","0","-2","1","25"
"2020-07-08","","12","0","4","0","0","0","48","0","12","11","-2","5","1","60","0","51","-740","","","","","7","0","8","11","","64","11","0","45","0","25"
"2020-07-09","","13","","5","11","0","1","45","1","16","-9","2","6","2","17","0","2","1359","","","","","5","2","6","3","","65","7","0","13","3","24"
"2020-07-10","","15","","5","-2","0","2","42","0","12","16","0","5","-2","56","0","20","-913","","","","","7","1","-1","-25","","64","8","0","27","-2","27"
"2020-07-11","","17","","-2","9","1","-3","34","3","14","-10","0","8","4","70","2","-14","1361","","0","","","4","1","2","41","","69","9","1","20","-4","28"
"2020-07-12","","19","0","3","10","0","5","37","2","13","20","-3","12","5","71","2","29","-971","","0","","","7","0","15","6","","68","8","0","20","5","26"
"2020-07-13","","37","-1","11","9","0","1","40","3","6","4","3","7","4","65","2","8","1327","","0","","","7","0","5","4","","65","9","0","30","1","24"
"2020-07-14","","43","2","-9","9","2","-1","35","1","19","-1","-5","9","2","90","1","16","-915","","0","","","5","0","8","10","","68","10","0","23","0","24"
"2020-07-15","","44","-2","3","14","1","2","41","0","5","17","1","10","2","87","1","-17","1371","","0","","","4","1","9","-19","","68","11","1","21","1","18"
"2020-07-16","","40","0","1","10","0","0","58","1","10","-5","4","16","2","104","2","30","-872","","0","","","3","3","4","28","","69","10","0","46","1","23"
"2020-07-17","","42","2","-1","6","0","4","26","2","19","-12","0","8","7","115","1","2","257","","0","","","6","3","14","12","","79","7","0","39","0","26"
"2020-07-18","","52","0","3","4","1","0","26","0","19","41","0","17","2","93","2","17","1284","","0","","","3","1","0","9","","88","6","2","24","1","29"
"2020-07-19","","56","0","22","2","0","-3","31","1","17","6","-2","-4","0","91","2","15","-881","","2","","","7","2","11","2","","78","6","0","36","-1","36"
"2020-07-20","","54","-2","-23","7","0","5","35","1","25","3","2","12","1","72","1","15","176","","0","","","6","0","12","-2","","70","7","2","48","5","35"
"2020-07-21","","62","0","10","12","0","3","27","3","32","3","1","9","12","61","1","22","243","","0","","","8","2","-1","30","","75","7","1","37","1","35"
"2020-07-22","","65","2","-4","10","1","-2","29","2","25","2","0","10","2","55","1","11","283","","0","","","6","1","-2","-26","","518","9","1","34","2","39"
"2020-07-23","","61","-2","1","1","0","6","26","1","33","3","0","9","3","97","5","-11","298","","0","","","6","3","18","11","","88","9","1","35","-2","34"
"2020-07-24","","49","2","5","12","0","2","32","0","27","18","1","9","8","110","4","32","278","","1","","","8","0","1","5","","88","8","1","50","4","33"
"2020-07-25","","52","-2","-2","11","0","5","29","4","21","1","0","14","3","72","5","9","257","","0","","3","10","4","13","-8","","89","8","0","37","5","44"
"2020-07-26","","56","2","34","17","0","2","21","2","21","13","1","7","6","80","2","14","267","","0","","0","11","2","15","65","","85","","2","41","0","40"
"2020-07-27","","49","-2","-17","6","1","2","26","1","23","-34","0","9","7","75","2","8","227","","0","","1","7","1","5","-26","","77","8","4","30","2","37"
"2020-07-28","0","58","2","-12","14","0","1","28","0","23","47","0","12","3","102","4","7","282","","-3","","-1","8","4","25","34","","88","9","4","41","1","40"
"2020-07-29","1","65","0","17","4","0","4","26","3","25","8","0","15","1","90","1","15","295","","3","","0","6","2","20","20","0","82","12","0","33","5","41"
"2020-07-30","1","68","0","-9","12","0","3","29","3","21","-7","-3","16","9","83","2","14","269","3","-3","","0","10","-2","8","13","0","100","13","0","57","4","46"
"2020-07-31","2","68","0","12","13","1","3","27","3","23","10","3","11","3","87","3","11","1650","1","3","","0","9","4","21","5","0","94","14","0","43","5","45"
"2020-08-01","2","58","0","-12","14","3","-1","26","3","24","3","0","13","6","95","8","5","-1063","1","0","","0","11","2","20","-27","0","99","11","2","47","4","48"
"2020-08-02","1","67","0","12","10","1","3","15","5","22","-5","0","8","3","84","1","11","260","1","0","","0","11","1","16","28","0","98","10","4","53","1","49"
"2020-08-03","2","63","0","3","14","0","2","17","3","20","3","0","11","10","98","2","14","266","-3","0","","0","12","4","18","0","0","109","11","","48","5","53"
"2020-08-04","2","67","0","43","13","1","11","12","4","26","30","0","10","0","110","3","14","300","2","0","","0","10","2","19","61","0","108","12","1","39","5","54"
"2020-08-05","2","77","-2","-27","20","0","2","11","4","23","8","-3","8","11","100","7","16","334","0","0","","2","11","7","33","-31","0","112","13","2","40","4","61"
"2020-08-06","2","72","2","9","19","0","6","15","2","27","0","3","9","4","93","3","14","316","0","0","","0","11","5","26","17","","110","13","1","61","4","56"
"2020-08-07","3","89","0","-17","12","3","10","23","4","23","7","-3","15","11","100","5","21","300","4","0","","1","12","5","22","-18","","119","12","5","63","7","52"
"2020-08-08","1","97","0","17","19","1","3","16","2","22","-34","3","10","9","91","4","15","275","-1","1","","0","15","5","23","18","","118","14","1","47","6","51"
"2020-08-09","0","97","-2","2","10","1","5","13","3","26","31","1","13","15","107","2","20","390","1","0","","1","14","7","24","30","","119","12","4","41","10","54"
"2020-08-10","0","80","2","-16","21","0","4","20","5","18","19","2","6","14","114","7","15","293","0","0","","0","16","2","18","8","","114","10","1","51","9","41"
"2020-08-11","1","87","0","16","15","1","5","8","6","23","10","1","12","3","86","5","19","256","-3","0","","-1","12","2","32","-13","0","118","8","1","56","2","49"
"2020-08-12","0","93","0","62","9","1","5","14","3","18","-45","-6","8","10","113","6","16","344","-1","0","","0","9","-1","39","42","0","119","9","0","54","4","54"
"2020-08-13","1","82","1","-56","10","1","8","14","2","13","29","7","11","7","106","3","19","413","2","0","","0","9","12","31","-17","0","119","11","1","50","3","56"
"2020-08-14","2","97","1","-8","16","0","13","11","2","20","38","0","11","15","67","10","16","364","0","-3","","0","10","4","25","41","0","117","9","2","55","3","60"
"2020-08-15","0","87","0","6","15","0","3","10","5","21","3","0","7","2","114","7","12","322","3","3","","0","9","0","40","-1","0","127","10","4","58","4","58"
"2020-08-16","4","88","-1","6","22","1","9","8","6","20","24","0","15","18","116","10","12","288","1","0","","0","10","4","34","68","0","125","9","5","56","-1","51"
"2020-08-17","1","82","1","28","5","1","3","18","7","15","13","0","5","11","115","13","23","206","-1","-3","","0","10","4","57","11","0","120","10","4","66","7","45"
"2020-08-18","1","88","0","-15","16","0","8","12","5","20","6","0","14","10","139","6","13","444","2","3","","0","9","9","36","-37","1","121","8","3","70","8","55"
"2020-08-19","0","86","0","18","10","1","11","9","8","17","10","2","11","13","126","7","18","346","3","0","","0","10","6","22","-14","1","116","8","3","53","10","53"
"2020-08-20","1","95","0","-72","6","0","3","22","2","16","12","0","6","8","102","9","12","326","0","0","","0","8","8","37","8","0","116","10","0","95","9","53"
"2020-08-21","1","91","0","66","14","2","13","13","9","14","6","4","15","11","-227","12","14","339","2","0","","0","10","6","34","52","0","101","8","4","64","9","55"
"2020-08-22","0","97","0","9","13","0","10","14","5","14","12","4","14","13","93","15","21","297","2","1","","1","9","8","45","8","0","80","7","1","70","3","48"
"2020-08-23","1","93","-1","13","9","4","7","16","4","14","3","0","9","8","388","5","23","258","-1","1","","0","10","8","50","10","","97","11","2","59","5","57"
"2020-08-24","2","86","1","11","17","0","9","13","4","13","13","0","8","17","127","11","17","212","-2","-1","","0","10","5","43","16","","97","6","1","61","5","57"
"2020-08-25","2","92","0","7","17","3","15","17","9","20","10","1","14","11","148","10","19","329","5","1","","0","9","8","49","13","0","107","9","6","72","6","58"
"2020-08-26","4","81","0","51","9","1","10","17","8","17","11","-2","19","16","133","13","17","295","0","0","","0","13","8","41","49","0","118","10","4","82","8","55"
"2020-08-27","1","92","-1","-95","9","2","14","22","6","15","12","5","13","15","141","10","24","355","3","1","","0","7","10","37","-24","0","109","8","2","76","9","53"
"2020-08-28","0","81","3","68","12","2","6","20","4","14","7","0","8","12","136","7","17","331","0","1","","0","8","9","51","12","0","102","11","4","77","11","56"
"2020-08-29","2","82","-1","-35","5","0","11","15","3","13","9","1","7","9","115","6","22","328","1","0","","0","14","12","41","33","0","87","9","5","62","11","53"
"2020-08-30","1","88","0","-37","9","7","7","22","5","17","21","1","9","12","106","7","29","296","2","0","","0","12","10","56","-7","0","94","10","4","67","7","50"
"2020-08-31","1","85","1","64","6","4","5","18","9","14","7","3","9","7","113","7","20","184","0","0","","0","10","7","49","13","0","91","9","5","63","12","52"
"2020-09-01","0","84","-1","0","15","1","13","18","-190","14","17","4","14","11","135","4","32","320","-3","2","","0","11","12","59","-1","1","96","9","10","56","9","55"
"2020-09-02","1","72","1","-27","13","2","12","19","10","12","7","1","15","10","113","7","27","292","2","1","","0","11","13","106","26","0","98","10","5","74","13","56"
"2020-09-03","1","75","1","13","6","4","16","19","8","16","27","5","11","6","104","10","30","391","3","0","","0","8","7","72","14","-2","92","10","8","75","9","55"
"2020-09-04","1","76","0","68","13","5","22","13","8","10","19","2","12","3","116","11","30","378","-2","1","","0","9","20","49","13","0","79","10","3","71","12","58"
"2020-09-05","1","71","0","-97","9","1","19","25","9","22","22","4","15","15","128","11","30","312","4","1","","0","7","18","69","51","3","64","11","7","81","18","58"
"2020-09-06","0","70","-1","-5","4","2","24","29","7","11","25","1","14","7","95","10","29","328","0","0","","0","8","16","54","-22","-3","85","9","8","77","8","52"
"2020-09-07","0","70","1","21","7","3","15","32","9","15","23","-4","17","13","141","12","17","423","6","2","","0","10","11","61","51","0","89","9","5","56","10","58"
"2020-09-08","0","73","1","47","4","1","12","19","11","-10","25","9","14","14","146","13","20","380","-1","-1","","0","13","12","67","-24","5","87","11","3","71","12","57"
"2020-09-09","1","74","0","-25","10","2","70","20","6","39","28","3","17","16","128","12","31","380","-2","3","","0","11","10","71","51","0","77","10","9","65","12","53"
"2020-09-10","0","68","0","18","10","3","16","28","6","15","25","3","13","5","129","12","21","495","3","1","","0","11","6","88","-23","0","65","11","6","94","5","41"
"2020-09-11","0","77","1","16","12","3","25","21","8","16","13","5","9","15","130","14","30","442","6","4","","0","14","12","63","52","1","77","13","5","76","11","57"
"2020-09-12","0","67","-3","23","11","6","21","28","10","15","36","2","10","10","94","15","37","391","-1","1","","0","11","5","76","-23","2","76","10","10","67","14","59"
"2020-09-13","0","66","3","-37","14","1","16","29","4","13","19","-1","14","13","104","14","34","416","-1","0","","0","10","15","68","15","3","74","11","12","80","12","58"
"2020-09-14","1","60","0","76","9","5","18","26","14","19","25","10","17","6","119","15","29","363","4","2","","0","11","9","38","14","0","53","13","6","62","15","58"
"2020-09-15","0","69","3","0","-3","1","15","36","11","17","26","8","19","10","10","12","29","515","-5","1","","2","8","11","120","14","4","68","10","7","113","9","59"
"2020-09-16","0","64","-2","27","20","5","14","33","4","12","19","1","18","8","142","14","24","474","3","1","","0","11","13","78","15","0","57","22","10","86","9","61"
"2020-09-17","0","72","0","-46","7","5","26","38","8","14","24","7","19","11","93","10","33","468","-39","3","","0","13","13","54","14","4","59","9","5","81","13","60"
"2020-09-18","0","67","-9","-81","4","4","17","30","8","16","23","12","15","12","179","12","24","440","2","-28","","0","13","6","28","15","3","67","11","6","98","4","59"
"2020-09-19","0","58","9","113","2","6","19","38","7","16","28","5","21","13","114","18","42","425","42","28","","0","9","11","83","14","2","66","20","7","84","14","56"
"2020-09-20","0","57","-1","106","3","4","-2","37","9","17","15","4","14","2","101","16","27","455","4","4","","0","10","10","56","14","1","60","17","11","94","13","61"
"2020-09-21","0","51","1","1","6","3","28","32","9","17","42","7","23","9","122","18","37","344","2","1","","-1","9","9","47","16","0","60","9","6","88","10","62"
"2020-09-22","0","51","1","14","3","4","28","37","8","16","29","5","18","15","83","19","28","392","5","-2","","1","11","6","66","15","0","76","10","9","77","11","62"
"2020-09-23","0","45","0","44","1","10","10","36","8","15","27","5","20","7","38","20","42","479","2","6","","1","15","8","64","15","1","63","20","5","87","17","61"
"2020-09-24","0","52","0","-81","4","7","24","36","7","17","22","10","22","4","65","21","45","459","-1","2","","0","16","6","76","52","1","66","8","7","67","13","62"
"2020-09-25","0","48","0","78","3","1","25","24","3","9","18","7","21","9","86","22","30","416","-2","-1","","0","15","7","68","-22","0","72","10","12","84","13","59"
"2020-09-26","0","57","0","15","5","0","40","46","5","13","18","7","18","9","86","21","29","430","-2","1","","0","16","6","54","14","0","85","11","3","67","11","56"
