"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-03-28","","","","","","","","","","","","","","","",""," 17.74 %"," 72.11 %","","","","","","","","","","","","","","",""," 16.44 %","","","",""
"2020-03-29","","","","","","","","","","","","","","","",""," 15.49 %"," 37.57 %","","","","","","","",""," 10.31 %","","","","","",""," 16.15 %","","","",""
"2020-03-30","","","","","","","","","","","","","","","",""," 13.72 %"," 33.76 %","","","","","","","",""," 10.03 %","","","","","","","","","","",""
"2020-03-31"," 55.33 %","","","","","","","","","","","","","","",""," 27.33 %","","","","","","","","",""," 11.73 %","","","","","",""," 24.53 %","","","",""
"2020-04-01","","","","","","","","","","","","","","","",""," 30.25 %","","","","","","","","",""," 11.08 %","","","","","","","","","","",""
"2020-04-02"," 77.83 %","","","","","","","","","","","","","","",""," 27.69 %","","","","","","","","",""," 14.62 %","","","","","",""," 26.49 %","","","",""
"2020-04-03","","","","","","","","","","","","","","","",""," 30.09 %","","","","","","","","",""," 13.28 %","","","","","",""," 28.28 %","","","",""
"2020-04-04","","","","","","","","","","","","","","","",""," 35.61 %"," 30.01 %","","","","","","","",""," 12.92 %","","","","","",""," 34.96 %","","","",""
"2020-04-05"," 62.54 %","","","","","","","","","","","","","","",""," 25.95 %","","","","","","","","",""," 15.08 %","","","","","",""," 30.52 %","","","",""
"2020-04-06"," 54.44 %","","","","","","","","","","","","","","",""," 24.73 %","","","","","","",""," 67.33 %",""," 23.30 %","","","","","","","","","","",""
"2020-04-07"," 42.85 %","",""," 81.24 %","",""," 59.67 %","","","","","","","","",""," 23.29 %"," 16.36 %","","","","","",""," 73.33 %",""," 20.58 %","",""," 59.97 %","","","","","","","",""
"2020-04-08","","","","","",""," 62.52 %","","","","","","","","",""," 21.74 %","","","","","","","","",""," 23.86 %","","","","","",""," 19.47 %","","","",""
"2020-04-09","","",""," 87.39 %","",""," 30.02 %","","","","","","","","",""," 18.96 %","","","","","","",""," 54.87 %",""," 22.58 %","","",""," 30.67 %","",""," 17.93 %","","","",""
"2020-04-10","","","","","",""," 26.99 %","","","","","","","","",""," 17.58 %"," 18.23 %","","","","","",""," 26.30 %",""," 22.21 %",""," 41.67 %","","","",""," 17.91 %","","","",""
"2020-04-11"," 31.65 %","",""," 49.74 %","","","","","","","","","","","",""," 17.35 %","","","","","","",""," 26.30 %",""," 13.86 %"," 53.33 %","","","","",""," 14.09 %","","","",""
"2020-04-12","","","","","","","","","","","","","","","",""," 15.20 %"," 26.38 %","",""," 95.71 %","","",""," 20.74 %",""," 12.82 %"," 67.62 %","","","","",""," 19.77 %","","","",""
"2020-04-13","  9.92 %","",""," 27.29 %","",""," 28.15 %","","","","","","","","",""," 16.69 %"," 24.95 %","",""," ##.## %","","",""," 18.74 %",""," 10.98 %"," 50.95 %","","","","",""," 20.74 %","","","",""
"2020-04-14","","","","","","","","","","","","","","","",""," 14.95 %"," 27.70 %","",""," 99.05 %","","",""," 19.87 %",""," 11.97 %"," 42.38 %"," 45.67 %","","","",""," 22.87 %","","","",""
"2020-04-15",""," ##.## %","","","",""," 24.85 %","","","","","","","","",""," 13.53 %"," 25.71 %","","","","","",""," 20.21 %",""," 10.91 %","","","","","",""," 19.30 %","","","",""
"2020-04-16","  5.95 %","",""," 23.07 %","","","","","","","","","","","",""," 12.66 %"," 20.49 %","",""," 49.96 %","","",""," 18.37 %",""," 13.49 %"," 26.38 %","","","","",""," 16.13 %","","",""," 53.67 %"
"2020-04-17","","","","","","","","","","","","","","","",""," 10.12 %","  7.23 %","",""," 32.57 %","","",""," 27.18 %",""," 14.34 %"," 43.05 %","","","","",""," 11.41 %","","","",""
"2020-04-18","  4.05 %"," ##.## %",""," 17.78 %","","","","","","","","","","","","","  8.14 %","  7.16 %","","","","","",""," 25.31 %",""," 14.32 %"," 32.10 %","",""," 42.10 %",""," 94.00 %"," 11.06 %","","","",""
"2020-04-19","  3.02 %"," 12.63 %",""," 12.32 %","","","","","","","","","",""," 49.00 %","","  9.36 %","  6.34 %","",""," 39.93 %","","",""," 27.22 %",""," 12.12 %"," 27.81 %","","","",""," 95.43 %","  5.59 %","","",""," 55.21 %"
"2020-04-20","","","","","","","","","","","","","",""," 55.67 %",""," 10.03 %","  7.88 %","",""," 25.12 %","","",""," 29.77 %",""," 10.63 %"," 30.38 %"," 29.00 %",""," 35.73 %",""," 63.43 %","  7.71 %","","",""," 46.63 %"
"2020-04-21","","",""," 13.30 %","","","","","","","","","",""," 38.17 %",""," 10.92 %","  9.29 %","","","","","","","","","  8.92 %"," 27.21 %"," 21.86 %","","",""," 20.57 %","  8.97 %","","",""," 41.30 %"
"2020-04-22",""," 12.22 %"," 72.33 %"," 10.80 %","",""," 24.85 %","","","","","","","","",""," 12.15 %"," 11.17 %","",""," 20.58 %","","",""," 29.22 %",""," 10.10 %","  7.61 %",""," 60.74 %"," 27.01 %",""," 20.57 %","  9.08 %","","",""," 38.80 %"
"2020-04-23","  4.29 %","  9.60 %","","  7.50 %","","","","","","","",""," 56.67 %","","",""," 13.23 %","","",""," 22.56 %","","",""," 12.04 %","","  9.22 %","  3.89 %",""," 35.00 %"," 28.01 %",""," 19.24 %"," 12.06 %","","","","  5.69 %"
"2020-04-24","  4.15 %"," 11.06 %"," 89.48 %","  7.79 %","",""," 14.85 %",""," ##.## %","","","","",""," 20.39 %",""," 10.36 %"," 10.01 %","",""," 21.13 %","","",""," 10.68 %","","  9.66 %","  6.44 %","","","",""," 21.45 %"," 13.27 %","","",""," 11.21 %"
"2020-04-25","  4.62 %",""," 38.71 %"," 10.91 %","","","",""," ##.## %","","",""," 69.17 %","","",""," 10.80 %","  8.03 %","","","  8.68 %","","","","  6.69 %","","  9.38 %","  3.18 %","",""," 33.68 %",""," 17.04 %"," 12.40 %","","",""," 14.13 %"
"2020-04-26","  5.19 %"," 14.85 %"," 34.76 %","","","","","","","","",""," 58.40 %","","","","  9.46 %","","","","","","","","  2.67 %","","  8.19 %","  2.71 %","","  2.43 %","",""," 13.66 %"," 10.80 %","","",""," 27.08 %"
"2020-04-27","  7.81 %"," 13.52 %"," 32.76 %","  8.38 %","",""," 11.22 %","","","","",""," 49.45 %",""," 17.39 %","","  9.48 %","  9.85 %","","","  9.13 %","","","","  1.76 %","","  6.57 %","  3.71 %","",""," 22.25 %",""," 17.32 %","  9.83 %","","",""," 30.41 %"
"2020-04-28",""," 10.71 %"," 34.88 %"," 21.28 %","","","  5.06 %","","","","",""," 49.45 %",""," 15.21 %","","  8.00 %","  8.61 %","",""," 13.76 %","","","","  4.82 %","","  5.30 %","  5.74 %","",""," 20.68 %",""," 20.55 %","  6.83 %","","",""," 34.43 %"
"2020-04-29",""," 14.61 %",""," 23.56 %","","","","","","","","","","","","","  8.39 %","  6.83 %","","","","","","","  4.67 %","","  4.48 %","  5.05 %","","  3.08 %"," 16.07 %",""," 17.65 %","  6.62 %","","",""," 29.62 %"
"2020-04-30","","",""," 27.51 %","","","","","","","","",""," 30.00 %"," 11.87 %","","  6.94 %","  6.78 %","",""," 11.08 %","","","","  4.07 %","","  3.97 %","  4.89 %","",""," 11.07 %",""," 17.35 %","  5.69 %","","","",""
"2020-05-01","","",""," 28.28 %","","","   .36 %",""," 52.19 %","",""," ##.## %"," 44.78 %"," 40.00 %"," 10.80 %","","  7.65 %","","",""," 14.50 %","","","","  4.97 %","","  4.64 %","  5.38 %","","  2.97 %","",""," 18.73 %","  6.66 %","","","",""
"2020-05-02","  5.74 %"," 16.74 %"," 19.88 %"," 34.81 %","","","",""," 27.96 %","",""," ##.## %"," 33.19 %"," 53.33 %","  9.91 %","","  7.68 %","  6.59 %",""," 88.25 %"," 15.52 %","","","","  5.26 %","","  4.09 %","  4.51 %"," 20.19 %","  2.87 %","  4.57 %",""," 12.37 %","  7.66 %","","","",""
"2020-05-03","  5.59 %"," 16.82 %"," 12.59 %"," 22.38 %","","","",""," 10.92 %","",""," 46.03 %","","","","","  7.38 %","  3.68 %","",""," 14.90 %","","","","  3.65 %","","  3.57 %","  5.24 %"," 17.19 %","","  5.12 %","","  7.31 %","  6.77 %","","","",""
"2020-05-04","  3.92 %"," 14.57 %"," 25.65 %"," 24.70 %","","","   .36 %","","  7.89 %","",""," 47.93 %"," 28.74 %","","  5.41 %"," 20.39 %","  7.00 %","  5.31 %"," ##.## %"," 98.25 %"," 15.07 %",""," 36.67 %","","  3.86 %"," 23.33 %"," 12.24 %","  9.04 %"," 11.37 %","  5.54 %"," 25.76 %"," 23.33 %","  8.82 %","  7.04 %","","",""," 28.31 %"
"2020-05-05","  8.58 %"," 14.03 %"," 24.69 %"," 21.47 %","","","","","","",""," 31.59 %"," 28.04 %","","  5.02 %","","  7.11 %","  5.67 %",""," 39.36 %"," 16.28 %",""," 41.67 %","","  2.68 %",""," 11.73 %"," 19.51 %","",""," 25.76 %"," 33.33 %","  5.68 %","  8.34 %","","",""," 14.25 %"
"2020-05-06","  5.25 %"," 17.43 %"," 23.16 %"," 18.83 %","","","  2.86 %","","  5.17 %","",""," 23.35 %"," 10.46 %","","  3.02 %","","  6.53 %","  5.64 %",""," 24.36 %"," 14.34 %",""," 29.67 %","","  3.48 %",""," 10.88 %"," 20.13 %"," 20.04 %","  5.36 %"," 28.29 %"," 20.00 %"," 10.79 %","  9.82 %","","","",""
"2020-05-07",""," 16.16 %",""," 12.95 %","","","","","  4.37 %","","",""," 12.46 %","","  1.60 %"," 26.70 %","  6.39 %","  7.27 %"," ##.## %",""," 15.71 %",""," 35.38 %","","  4.56 %",""," 10.93 %"," 22.57 %","",""," 26.91 %"," 20.00 %"," 10.41 %"," 11.82 %","","","","  8.63 %"
"2020-05-08",""," 15.30 %"," 22.94 %"," 11.92 %","","","  2.86 %","","  3.60 %","","",""," 16.16 %"," 73.33 %","","","  6.65 %","  7.03 %","",""," 14.92 %","","","","  4.31 %",""," 10.52 %"," 21.39 %"," 18.43 %","  3.88 %"," 26.36 %"," 15.00 %"," 10.45 %"," 12.52 %","",""," 10.00 %","  6.16 %"
"2020-05-09","  7.89 %"," 21.19 %"," 21.50 %","  7.16 %","","","",""," 14.11 %","","",""," 19.09 %","","  4.01 %","","  6.68 %","  5.27 %"," ##.## %","","  9.36 %",""," 27.60 %","","  4.16 %","","  1.98 %"," 17.91 %"," 14.61 %","","  4.51 %","","  8.75 %"," 12.83 %","","","",""
"2020-05-10","  8.41 %"," 20.52 %","  7.39 %"," 11.14 %","","","  2.86 %",""," 12.85 %","",""," 10.05 %"," 25.50 %","",""," 25.00 %","  6.68 %","  6.87 %"," ##.## %"," 16.09 %"," 10.10 %",""," 22.94 %","","  6.54 %","","  5.65 %","  7.21 %"," 32.61 %","  4.33 %","  8.79 %"," 25.67 %"," 14.91 %"," 11.84 %","",""," 10.00 %","  4.12 %"
"2020-05-11",""," 14.55 %","  6.60 %","  9.76 %","","","  3.69 %",""," 12.85 %","","","  7.69 %"," 23.32 %"," 56.67 %",""," 26.63 %","  6.27 %","  7.40 %","  8.26 %","","  8.58 %",""," 27.03 %","","  6.31 %","","  6.23 %","  8.52 %"," 37.76 %","  3.67 %","  6.60 %",""," 11.67 %","  9.99 %","","","","  1.29 %"
"2020-05-12","  9.20 %"," 11.56 %","  4.11 %"," 10.68 %","","","",""," 16.18 %","","","  3.26 %"," 20.65 %"," 59.52 %",""," 22.63 %","  5.59 %","  5.46 %","  8.71 %","","  6.84 %","","","","  5.28 %","","  6.89 %","  6.54 %"," 31.95 %","  2.27 %","  5.80 %",""," 12.17 %","  8.32 %","",""," 10.00 %","  1.27 %"
"2020-05-13","  3.96 %","  9.84 %","  2.19 %"," 10.35 %","","","",""," 18.72 %","","","  2.11 %"," 17.49 %","","  9.67 %"," 11.61 %","  5.35 %","  8.53 %"," 12.84 %","","  6.21 %","","","","  6.34 %","","  7.97 %","  7.75 %"," 32.52 %","  3.26 %","  6.13 %"," 19.00 %"," 12.14 %","  8.36 %","",""," 30.00 %","  1.26 %"
"2020-05-14","  5.83 %","  7.87 %","  2.36 %"," 10.51 %","","","  1.63 %","","","","","  1.02 %"," 11.43 %"," 54.52 %"," 10.97 %","  5.29 %","  5.41 %","  8.28 %"," 12.22 %"," 14.27 %","  6.34 %","","","","  6.34 %","","  8.49 %","  7.76 %"," 39.01 %","  4.24 %","",""," 13.10 %","  7.82 %","","","",""
"2020-05-15","  3.48 %","  7.36 %","  3.67 %","  6.54 %","","","  1.63 %","","  8.32 %","","","  2.31 %","  6.73 %"," 22.19 %","","","  5.17 %","  6.05 %","  6.16 %","","  4.63 %","","","","  6.68 %"," 63.33 %","  5.40 %"," 11.38 %"," 19.73 %","  3.56 %","  5.44 %","","  8.01 %","  7.42 %","","","",""
"2020-05-16","  2.76 %","  7.87 %","  4.24 %","  8.42 %","","","  1.63 %","","  7.53 %","","","  1.97 %","  6.83 %"," 12.19 %"," 11.24 %","  5.74 %","  5.03 %","  6.49 %","  5.93 %","  4.27 %","  3.75 %"," 60.00 %","","","  6.42 %","","  5.54 %","  9.72 %"," 17.56 %","  4.01 %","  1.95 %"," 20.90 %","  4.66 %","  8.16 %","","","",""
"2020-05-17","  3.28 %","  9.80 %","  4.36 %","  7.57 %","","","  4.71 %","","  8.31 %","",""," 10.73 %","  6.78 %"," 15.52 %"," 17.90 %","  7.78 %","  6.16 %","  6.08 %","  8.87 %","  4.07 %","  2.84 %","","","","  6.91 %","","  5.43 %"," 10.23 %"," 12.25 %","  5.70 %","  1.61 %"," 20.90 %","  3.35 %","  7.91 %","","","","   .83 %"
"2020-05-18","  5.68 %","  7.45 %","  5.27 %","  7.49 %","","","","","  5.72 %","",""," 12.40 %","  7.27 %"," 18.38 %"," 23.04 %"," 10.50 %","  6.27 %","  3.43 %","  6.70 %","  5.81 %","  2.71 %"," 71.43 %"," 21.53 %","","  6.05 %"," 66.67 %","  5.21 %","  9.04 %"," 11.69 %","  5.32 %","  2.65 %","","  6.16 %","  7.52 %","","","","   .82 %"
"2020-05-19"," -1.91 %","  6.73 %","  5.29 %","  7.54 %","","","  5.88 %","","  3.43 %","",""," 12.97 %","  6.38 %"," 14.49 %"," 31.04 %","","  6.33 %","  3.24 %","  6.96 %","","   .82 %",""," 19.15 %","","  6.57 %"," 49.52 %","  5.07 %","  9.33 %","  4.23 %","  5.10 %","  2.61 %","","  5.13 %","  7.49 %","","","","   .81 %"
"2020-05-20","  -.87 %","  6.61 %","  4.66 %","  6.86 %","","","  5.68 %"," 21.67 %","  2.58 %","","","","  4.31 %",""," 42.63 %","  9.86 %","  6.43 %","  4.87 %","  7.21 %","","  1.04 %"," 31.43 %"," 18.83 %","","  5.54 %"," 42.02 %","  5.18 %","  6.30 %","  6.25 %","  5.36 %","  6.40 %","","  6.91 %","  6.99 %","",""," 63.33 %","   .80 %"
"2020-05-21","  -.52 %","  7.91 %","  6.61 %","  5.23 %",""," 72.38 %","  8.04 %"," 61.67 %","  4.39 %","",""," 11.90 %","  5.84 %"," 16.12 %"," 44.20 %"," 11.46 %","  6.57 %","  4.45 %","  9.51 %","  3.45 %","  1.69 %"," 39.31 %","","","  6.25 %"," 68.69 %","  5.06 %","  6.08 %","  6.29 %","  7.01 %","  7.25 %"," 15.90 %","  7.26 %","  6.57 %","","","","  2.36 %"
"2020-05-22","   .16 %","  6.45 %","  5.76 %","  4.80 %"," ##.## %","","  8.56 %","","  4.03 %","",""," 12.26 %","  8.42 %"," 17.52 %"," 41.75 %"," 12.80 %","  6.22 %","  5.22 %","  7.42 %","  8.06 %","  1.55 %"," 36.68 %","","","  5.88 %"," 33.13 %","  5.52 %","  5.49 %","  7.36 %","  7.33 %","  9.42 %","","  7.53 %","  6.81 %","","","","  2.73 %"
"2020-05-23"," -1.96 %","  6.41 %","  6.36 %","  4.60 %","","","  5.49 %"," 53.00 %","  3.28 %"," 21.94 %","","  3.17 %","  6.87 %"," 14.33 %"," 36.35 %","  8.89 %","  6.20 %","  4.43 %","  4.81 %","","  1.70 %"," 35.65 %","","","  6.94 %","","  5.63 %","  5.48 %","  7.14 %","  6.97 %","  8.05 %","","  5.85 %","  6.86 %","","","",""
"2020-05-24","  4.03 %","  7.02 %","  7.21 %","  4.09 %",""," 74.60 %","  4.00 %"," 50.08 %","  7.37 %","","","","  6.52 %","  9.36 %"," 27.82 %","  7.35 %","  6.07 %","  3.99 %","","","  2.20 %"," 25.60 %"," 17.70 %","","  7.91 %","","  6.05 %","  8.04 %","  8.77 %","  7.84 %"," 15.12 %"," 11.90 %","  6.58 %","  7.06 %","","","","  2.88 %"
"2020-05-25","  3.80 %","  6.31 %","  8.20 %","  3.57 %"," ##.## %"," 82.60 %","  3.89 %"," 50.35 %",""," 25.01 %"," ##.## %","  5.07 %","  6.86 %"," 10.75 %"," 14.11 %"," 10.45 %","  5.80 %","  2.36 %","","","  2.32 %"," 29.47 %"," 10.27 %","","  8.61 %"," 31.62 %","  6.04 %","  8.42 %","  7.57 %","  7.86 %"," 13.68 %","","  4.30 %","  7.28 %",""," 46.67 %","",""
"2020-05-26","  4.99 %","  4.92 %","  6.65 %","  3.08 %","","","  5.44 %"," 51.18 %","  9.23 %"," 35.68 %"," ##.## %","  4.65 %","  6.40 %"," 11.29 %"," 16.42 %","  8.85 %","  5.28 %","  1.95 %","  5.99 %","","  1.82 %"," 14.93 %","  8.54 %","","  7.39 %"," 29.60 %","  6.33 %","  8.88 %","  6.85 %","  6.72 %"," 13.63 %"," 26.57 %","  4.37 %","  6.80 %",""," 50.00 %","",""
"2020-05-27","  4.19 %","  5.88 %","  6.03 %","  2.38 %"," 74.95 %"," 49.75 %","  6.55 %"," 11.18 %","  6.62 %",""," ##.## %","","  5.13 %"," 11.54 %"," 12.55 %","  9.19 %","  4.54 %","  1.02 %","  5.73 %","  8.06 %","  1.98 %"," 11.88 %","  5.95 %","","  6.72 %","","  5.80 %","  9.19 %","  7.35 %","  5.79 %"," 14.76 %","","  5.01 %","  6.37 %",""," 38.57 %"," 63.33 %","  2.68 %"
"2020-05-28","  5.06 %","  7.27 %","  4.83 %","  2.36 %"," 62.12 %"," 24.13 %","  7.30 %","","  6.19 %"," 33.89 %"," 13.44 %","  5.59 %","  5.55 %"," 10.08 %","  9.35 %","  9.99 %","  4.26 %","  1.26 %","  3.30 %","","  2.31 %"," 13.57 %","  4.76 %","","  6.26 %"," 39.10 %","  5.23 %","  9.06 %","  7.56 %","  6.43 %"," 16.48 %","","  4.63 %","  6.05 %",""," 30.57 %","","  2.65 %"
"2020-05-29","  5.65 %","  6.02 %","  3.80 %","  2.34 %"," 32.55 %"," 23.42 %","  7.15 %","  9.85 %","  7.12 %"," 30.31 %","  8.33 %","  5.23 %","  6.26 %"," 16.24 %","  8.32 %","  8.98 %","  3.87 %","  1.65 %","  2.00 %","  7.78 %","  2.72 %"," 15.90 %","  5.27 %","","  6.23 %"," 20.10 %","  4.93 %","  6.13 %","  6.91 %","  5.41 %"," 10.53 %"," 20.11 %","  5.07 %","  5.45 %","",""," 63.33 %","  2.96 %"
"2020-05-30","  7.05 %","  6.39 %","  3.22 %","  2.55 %",""," 24.40 %","  7.37 %","  6.10 %","  3.54 %"," 22.07 %","  7.32 %","  6.07 %","  7.79 %"," 14.08 %"," 10.34 %","  7.73 %","  3.76 %","  3.24 %","  2.00 %","  6.65 %","  2.69 %"," 12.65 %","  5.54 %","","  6.22 %"," 22.79 %","  4.69 %","  5.67 %","  7.77 %","  6.19 %","  9.37 %"," 31.53 %","  7.01 %","  5.57 %","","","","  2.91 %"
"2020-05-31","  7.46 %","  6.04 %","  3.23 %","  2.76 %"," 12.99 %"," 18.46 %","  4.84 %","","  1.67 %"," 20.87 %","  7.09 %","  2.49 %","  6.70 %"," 11.92 %","  6.18 %","  8.92 %","  3.78 %","  3.63 %","  1.13 %","  6.43 %","  2.73 %"," 14.77 %","","","  6.28 %"," 23.08 %","  4.57 %","  5.57 %","  9.11 %","  5.23 %","  9.12 %"," 31.53 %","  6.85 %","  5.56 %",""," 25.72 %","","  2.56 %"
"2020-06-01","","  4.40 %","  3.66 %","  2.94 %","  8.37 %","","  3.53 %","  1.63 %","  2.39 %","  6.77 %","  6.67 %","  7.85 %","  6.70 %"," 10.91 %","  8.10 %","","  3.86 %","  4.14 %","  3.29 %","  1.82 %","  3.16 %"," 11.27 %","  5.36 %","","  6.81 %","","  4.01 %","  5.09 %","  6.65 %","  3.62 %","  5.97 %","","  6.63 %","  5.03 %",""," 10.72 %","",""
"2020-06-02"," 10.24 %","  3.97 %","  4.47 %","  3.05 %","","","  5.95 %","   .80 %","  6.25 %","  6.35 %","  5.42 %","  6.45 %","  7.71 %","  9.04 %","  9.15 %","  5.99 %","  3.54 %","  4.43 %","  3.69 %","  2.96 %","  3.05 %","  8.32 %","  5.76 %","","  6.36 %"," 24.79 %","  3.53 %","  5.08 %","  8.43 %","  4.28 %","  5.58 %"," 43.05 %","  5.71 %","  4.83 %","","","","  2.71 %"
"2020-06-03"," 12.50 %","  3.82 %","  5.27 %","  3.23 %","  4.22 %"," 14.45 %","  5.86 %","  1.57 %","  5.78 %","  4.73 %","  2.67 %","  6.66 %","  7.16 %","  5.84 %","  9.91 %","","  3.33 %","  4.46 %","  4.62 %","  2.34 %","  2.92 %","  7.37 %","  5.59 %","","  5.60 %"," 13.35 %","  3.23 %","  4.39 %","  7.91 %","  4.00 %","  4.25 %"," 35.05 %","  6.17 %","  4.70 %","","  7.39 %","","  5.13 %"
"2020-06-04"," 12.23 %","  3.54 %","  5.02 %","  3.23 %","  4.54 %"," 13.93 %","  6.77 %","  2.31 %","  6.17 %","  4.60 %","  2.25 %","  5.92 %","  7.10 %","  6.15 %","  7.44 %","  4.19 %","  3.17 %","  3.55 %","  7.88 %","  2.81 %","  3.15 %","  7.84 %","  4.73 %","","  4.98 %"," 12.90 %","  3.22 %","  4.42 %","  6.46 %","  2.62 %","  3.61 %"," 35.25 %","  5.30 %","  4.60 %",""," -1.18 %"," 45.83 %","  4.01 %"
"2020-06-05"," 11.85 %","  4.50 %","  4.02 %","  3.48 %","  2.10 %","","  5.89 %","  3.74 %","  7.02 %","  3.22 %","","  7.06 %","  7.84 %","  6.52 %","  6.72 %","  4.15 %","  3.03 %","  3.48 %","  7.96 %","  2.74 %","  3.80 %","  7.81 %","  3.31 %","","  4.78 %","  6.29 %","  2.72 %","  4.22 %","  5.56 %","  4.04 %","  2.36 %"," 27.96 %","  6.36 %","  4.38 %",""," -3.18 %","","  4.34 %"
"2020-06-06","  9.84 %","  4.82 %","  4.51 %","  3.82 %","  2.45 %","  9.46 %","  6.55 %","  3.61 %"," 10.00 %","","   .61 %","  1.65 %","  6.74 %","  6.70 %","  4.70 %","  2.75 %","  2.87 %","  4.53 %","  6.54 %","","  3.63 %","  9.25 %","","","  5.31 %","  4.44 %","  2.92 %","  4.22 %","  6.02 %","  5.37 %","  3.54 %"," 29.48 %","  6.28 %","  4.63 %",""," -5.00 %","",""
"2020-06-07","  7.71 %","  3.94 %","  3.66 %","  4.30 %","  3.21 %","  6.26 %","  3.60 %","  4.25 %","  6.75 %","  3.14 %","   .61 %","  2.22 %","  6.69 %","  7.79 %","  3.65 %","  1.86 %","  2.93 %","  4.03 %","  5.69 %","","  4.67 %","  9.21 %","  6.22 %","","  5.78 %","","  3.45 %","  3.58 %","  3.10 %","  3.91 %","  2.34 %"," 17.97 %","  7.56 %","  4.58 %","","  4.44 %"," 38.06 %","  4.34 %"
