"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-03-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"2020-04-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"2020-04-28","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-29","2","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-30","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"2020-05-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","3"
"2020-05-05","2","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-06","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","",""
"2020-05-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-09","5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-10","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","",""
"2020-05-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","","","","","","","","","",""
"2020-05-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","",""
"2020-05-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","1","1","","","1","","1","","","1","","","","","","","","","","","","","","","",""
"2020-05-16","3","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","2","","","","","","","","","","","","","","","2","","1","","","-1","","","","","","","","","","","","","","","",""
"2020-05-17","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","2",""
"2020-05-19","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1",""
"2020-05-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","2","","","","","","","","","","","","","","",""
"2020-05-21","1","1","","","","","1","","","","","","","","","","","","","","","1","","1","","","","1","","","","","2","","","","","","","","","","1","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"2020-05-22","5","1","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","1","",""
"2020-05-23","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-24","","1","","","","","","1","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-25","","","","","","","","","","","","","","","1","1","","1","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","1","","","","","","","","","",""
"2020-05-26","","2","1","","","","","","","","","","","1","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","",""
"2020-05-27","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","",""
"2020-05-28","7","","","","","","","","1","","","","","","","1","","","","","","","","","","","","1","","1","","","","","","","","","1","","","","","","","1","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-05-29","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","",""
"2020-05-30","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","3","","","","","","","1","","","","","1","","","","","","","","","1","","","","","","2","","1","","","","","","","","","","","","","1","","","","","",""
"2020-05-31","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-06-01","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","2","","-2","","","","","","1","","1","","","","","","","","","","",""
"2020-06-02","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-04","2","","","","","","","1","","","","1","","","","","","","","2","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","1","","","","","","","","","","","","","","","",""
"2020-06-05","1","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","1","2","","","1","","","","","1","","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","1",""
"2020-06-06","","","","","","","","","","","","","1","","","","","","1","1","","","","","","","","2","","","","","","","","","1","","","","","","1","","","","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","1","","",""
"2020-06-07","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","3","","","","","","","","","","","","","","","","","","","","",""
"2020-06-08","2","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","",""
"2020-06-09","2","1","","","","","","","","","","","","","","1","","1","","2","","","2","","","","","","","2","","","","","","","","1","","","","","1","","","","","","1","","","","","","2","","","1","","","","","","","","1","","","","","","","","","",""
"2020-06-10","1","1","","1","","","","","","","","","","","","5","","","","1","","","","","","","","","1","3","","","","","1","","","","","2","","","1","","","","","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-11","3","1","","","","","","1","","","","","","","","","","1","1","1","","","","","","","","","","3","","","","","1","","1","","","1","","","4","","","","","","","","","","","","5","","1","","","","","","","","","","","","","","","","","","",""
"2020-06-12","2","","","","","","","","1","","","","","","","1","","","","","","","","","","","","1","1","2","","","","","1","","","","","","","","3","","","","","","","1","","","1","","2","","1","","","","2","","","","","","","","","","","","","","1",""
"2020-06-13","2","","","","","","","1","","","","","","","","1","","","","1","","","","","","","","","2","1","","","","","","","","","1","","","","","","","","","","2","","","","1","","5","","1","","","","","","","","","","","","","2","","","","","",""
"2020-06-14","2","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","6","","","","","","","1","","","2","","","","","","","","","","",""
"2020-06-15","2","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","","2","","","","","1","1","","1","1","","","","2","","","","","","","1","","1","","","2","","","","","1","","","","","","","","","","","","","","","",""
"2020-06-16","3","1","","","1","","","","","","","","","","","","","","","2","","","","","1","","","","","","","1","","1","","","","","1","1","1","","","","","","","","","","","","","1","2","","1","","","","","","","","","","","1","","","","","","","",""
"2020-06-17","3","","","","","","","","","1","","","-1","","","","1","","-1","","","","","","","","","","1","4","","1","","","1","1","","","","","","","","","","","","","","","","1","","","15","","","","","","","","1","","","","","","","","","","","","2",""
"2020-06-18","4","","","","","","","","","","","","","","1","","","","","2","","","","","2","","","1","1","8","","1","","","1","","","","","1","","","2","","","","","","2","","","","","","-8","","","3","","","1","","","","","","","","","","","","","","1",""
"2020-06-19","3","","1","","","","","","","","","","","","","","","","","1","","","","1","","","","","4","5","","","","","","","","","","","","","3","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-06-20","","","","","","","","","1","","","","","","","","","","","","","","","","1","1","","","","2","","","","","2","","","","","","","","2","","","","","","1","","","1","1","","5","","","1","","","1","","","","1","","","","","","","","","","2",""
"2020-06-21","","","","","","","","","","","","","","","","","","1","1","","","","","","2","1","","","1","2","","","2","","1","","","","","1","","","3","","","","","","","","","","1","","","","2","1","","","","1","","","","","","","","1","","","","","",""
"2020-06-22","4","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","4","1","","1","","","","1","","","","","","2","","","","","","1","","","","","","","1","","","","","","","","","","","","","","2","","","","","",""
"2020-06-23","1","1","","","","","","","","","","","","","1","1","","","","","","","1","1","1","","","1","","2","1","","","","","","","1","1","","","","1","","","","","","","","","","1","1","","","","1","","","","","","","","","","","","","","","","","2",""
"2020-06-24","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","1","2","","","1","","","","","","","","","-1","","","1","","1","-1","","","","","","","","","","","","","","","","","1",""
"2020-06-25","","","","","","","","1","","","","","","","1","","","","","","","","","","2","2","","","1","","","","","","","","","","1","","","","2","","","","","1","1","","","1","","","","","","","","","1","","","","","","","","","","","","","","1",""
"2020-06-26","1","","","","","","","","","","","","","","1","1","","","","","","","","","2","1","","1","","1","","1","","","","1","","","","","","","1","","","","","","1","","","","","","3","","","","","1","","","","","","","","","","1","","","2","","",""
"2020-06-27","1","","","","","","","","1","","","1","","","1","1","","1","","","","","","","","","","1","1","","","","","","","","","","","2","","","","","","","","","3","","","","1","","1","","1","","","1","","","","","","","","","","","","","","1","1",""
"2020-06-28","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","1","","1","","1","","","","","","","2","","","1","","","","","","","","","","","","1","","1","","","","","","","","1","","","","","","","","","","",""
"2020-06-29","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","1","","1","","","1","","1","","","","","","","","2","","","","","1","1","","","","1","","1","","","","","","","","","","","","","","","","","","","","",""
"2020-06-30","","1","","","","","","","","","","","","","1","","","","","","","","","","","1","","1","","4","","","","","2","","","","","","","","3","","","1","","","1","","","","","1","2","","","","","","","","","","1","","","1","","","","","1","","4",""
"2020-07-01","2","","","","","","","","","","1","","","1","","","","","","1","1","","","","","","","","","1","","","","","","","","1","","1","","","1","","1","","","","2","","","","","","3","","3","1","","","1","","","","","","","","","","","","","","",""
"2020-07-02","1","","","","1","","","","1","","","","","","1","","","","","1","","","","1","","","","1","","1","1","","","","","","","","","2","","","1","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","3",""
"2020-07-03","2","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","1","2","","","","","","","","","","1","","","2","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","","","","","1",""
"2020-07-04","1","","","","1","","","","","","1","","","","3","","","","","","","","","","","","","","5","3","","","","","","","","","","2","","","1","","","","","","1","","","","","","1","","","1","","","","","","","","","","","1","","","","","","3",""
"2020-07-05","","","","","","","","","2","","","","","","","","","","","","","","","","2","","","1","","","","","","","","","","","","1","","","3","","","","","","1","","","","2","","-2","","","","","1","","","","1","","","","","","","","","","","",""
"2020-07-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","2","1","","","","2","","","1","","","1","","","1","","","2","4","","2","","3","","","","1","","","","","","","","","","1","","","","1",""
"2020-07-07","","1","","","","","","","","","","","","","1","","","","","","","","","","1","","","1","1","1","","","","1","","","","","","","","","3","","","","","","1","","","","1","","","1","1","","","","1","","1","","","","","","","","","","","","2",""
"2020-07-08","","","","","1","","","","","","","","","","","","","","","2","","","","","","1","","","1","","","","1","","","","","","","2","","","6","","","","","","1","","","","2","","-4","","","2","","1","","","","","1","","","1","","","","","","","",""
"2020-07-09","","","","","","","","1","","","","","","1","","","","","","","","","","","","","1","","1","1","2","","","","","","","","","2","1","","3","","","","","","-2","","","1","","","","","1","1","","","1","","1","","","","","","","","","","1","","",""
"2020-07-10","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","-1","","2","2","","1","1","1","1","","2","","","7","","","","","","3","","","","-1","","1","1","","","","","1","1","","1","","","","","","","","","1","","2",""
"2020-07-11","","","","","","","1","","","","","","","","1","","","","","","","","","","1","","2","","2","","","","1","","","","","","","1","","","5","","","","","","1","","","","2","","3","-1","1","","","","2","","","","","","","","","1","","","","","1",""
"2020-07-12","1","1","","","","","","","","","","1","","","2","1","","","","","1","","","","","","","","","-1","","","","","1","","","","","1","","","3","","","1","","","1","","","","","","1","","1","2","","","2","","","","1","","","","","","","","1","","",""
"2020-07-13","","","","","","","","","","","1","","","","1","","","","","","","","","2","","","","1","","","","","","","","1","","","","1","1","","","","","1","","","3","","1","","","","1","1","","","","","3","","","1","","","","","","","","","","","2",""
"2020-07-14","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","3","","","4","","","","","","3","","","","2","","2","","","","","1","2","","1","","2","","1","1","","","","1","","","1",""
"2020-07-15","","","1","","3","","1","","","","","","","","","1","","","","","","","","","","1","1","1","","","","","1","","","","","","","3","","","3","","","1","","","4","","","","","","","","1","1","","","","","1","1","1","","","1","","","","","1","1","",""
