"date","Madhya Pradesh/Agar Malwa","Madhya Pradesh/Alirajpur","Madhya Pradesh/Anuppur","Madhya Pradesh/Ashoknagar","Madhya Pradesh/Balaghat","Madhya Pradesh/Barwani","Madhya Pradesh/Betul","Madhya Pradesh/Bhind","Madhya Pradesh/Bhopal","Madhya Pradesh/Burhanpur","Madhya Pradesh/Chhatarpur","Madhya Pradesh/Chhindwara","Madhya Pradesh/Damoh","Madhya Pradesh/Datia","Madhya Pradesh/Dewas","Madhya Pradesh/Dhar","Madhya Pradesh/Dindori","Madhya Pradesh/Guna","Madhya Pradesh/Gwalior","Madhya Pradesh/Harda","Madhya Pradesh/Hoshangabad","Madhya Pradesh/Indore","Madhya Pradesh/Jabalpur","Madhya Pradesh/Jhabua","Madhya Pradesh/Katni","Madhya Pradesh/Khandwa","Madhya Pradesh/Khargone","Madhya Pradesh/Mandi","Madhya Pradesh/Mandla","Madhya Pradesh/Mandsaur","Madhya Pradesh/Morena","Madhya Pradesh/Narsinghpur","Madhya Pradesh/Neemuch","Madhya Pradesh/Niwari","Madhya Pradesh/Other Region","Madhya Pradesh/Panna","Madhya Pradesh/Raisen","Madhya Pradesh/Rajgarh","Madhya Pradesh/Ratlam","Madhya Pradesh/Rewa","Madhya Pradesh/Sagar","Madhya Pradesh/Satna","Madhya Pradesh/Sehore","Madhya Pradesh/Seoni","Madhya Pradesh/Shahdol","Madhya Pradesh/Shajapur","Madhya Pradesh/Sheopur","Madhya Pradesh/Shivpuri","Madhya Pradesh/Sidhi","Madhya Pradesh/Singrauli","Madhya Pradesh/Tikamgarh","Madhya Pradesh/Ujjain","Madhya Pradesh/Umaria","Madhya Pradesh/Vidisha","Madhya Pradesh/bhind","Madhya Pradesh/bhopal","Madhya Pradesh/dewas","Madhya Pradesh/dhar","Madhya Pradesh/khargone","Madhya Pradesh/sheopur","Madhya Pradesh/ujjain","Madhya Pradesh/vidisha"
"2020-04-05","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-06","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-07","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-08","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-09","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-10","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-11","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-12","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-13","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-14","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-15","","","","","","   .00 %","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-16","","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-17","","","","","","","","","   .00 %","","","","","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-18","","","","","","   .00 %","","","   .00 %","","","","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-19","","","","","","","","","   .00 %","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-20","","","","","","","","","   .00 %","","","","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-21","","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-22","","","","","","","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-23","","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-24","","","","","","","","","   .00 %","","","","","","","","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-25","","","","","","","","","   .00 %","","","","","","","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-26","","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","","","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-27","","","","","","   .00 %","","","   .00 %","","","","","","   .00 %","","","","","","   .00 %"," 60.00 %","   .00 %","","","","","","","   .00 %","","","","","","","   .00 %","","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""
"2020-04-28","","","","","","   .00 %","","","  6.67 %","","","","","","   .00 %","   .00 %","","","","","   .00 %"," 75.00 %","   .00 %","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","",""," 60.00 %","","","","","","","","","",""
"2020-04-29","","","","","","","",""," 11.67 %","","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %"," 80.71 %","   .00 %","","","   .00 %","   .00 %","","","","","","","","",""," 20.00 %","","","","","","","","","   .00 %","   .00 %","","","",""," 75.00 %","","","","","","","","","",""
"2020-04-30","","","","","","   .00 %","",""," 15.67 %","","","","","","   .00 %","   .00 %","","","","","   .00 %"," 87.38 %","   .00 %","",""," 10.00 %","","","","","","","","","",""," 20.00 %","","   .00 %","","","","","","","","","","","",""," 77.86 %","","","","","","","","","",""
"2020-05-01","","","","","","   .00 %","",""," 15.67 %","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 94.05 %","   .00 %","",""," 23.33 %","   .00 %","","","   .00 %","","","","","",""," 20.00 %","","   .00 %","","","","","","","   .00 %","","","","",""," 80.36 %","","","","","","","","","",""
"2020-05-02","","","","","","   .00 %","",""," 15.67 %","","","","","","   .00 %","   .00 %","","","",""," 20.00 %"," 36.55 %","   .00 %","",""," 23.33 %","   .00 %","",""," 20.00 %","","","","","","","","","","","","","","","","","","","","",""," 84.80 %","","","","","","","","","",""
"2020-05-03","","","","","","   .00 %","","","  9.00 %","","","","","","","   .00 %","","","",""," 20.00 %"," 23.77 %","   .00 %","",""," 23.33 %","   .00 %","",""," 20.00 %","","","","","",""," 20.00 %","","","","","","","","","","","","","",""," 30.26 %","","","","","","","","","",""
"2020-05-04","","","","","","   .00 %","","","  4.00 %","","","","","","","","","","",""," 10.00 %"," 19.06 %","   .00 %","","","","   .00 %","","","","   .00 %","","","","",""," 30.00 %","","","","","","","","","","","","","",""," 22.40 %","","","","","","","","","",""
"2020-05-05","","","","","","","","","  3.33 %","","","","","","","   .00 %","","","","",""," 14.29 %","   .00 %","",""," 23.33 %","   .00 %","","","","","","","","",""," 10.00 %","","   .00 %","","","","","","","","","","","",""," 24.81 %","","","","","","","","","",""
"2020-05-06","   .00 %","","","","","","",""," 14.76 %","","","","","","   .00 %","   .00 %","","","   .00 %",""," 10.00 %","  9.37 %","   .00 %","",""," 17.33 %","   .00 %","",""," 30.00 %","","","","","",""," 10.00 %","","   .00 %","","","","","","","   .00 %","","","","","","","","","","","","","","","",""
"2020-05-07","","","","","","","",""," 18.40 %","","","","","","   .00 %","   .00 %","","","   .00 %","","","  8.47 %"," 10.00 %","","",""," 20.00 %","",""," 30.00 %","   .00 %","","","","",""," 10.00 %","","","","","","","","","","","","","",""," 23.97 %","","","","","","","","","",""
"2020-05-08","","","","","","","",""," 21.48 %","  6.67 %","","","","","   .00 %","   .00 %","","","   .00 %",""," 10.00 %","  8.47 %"," 16.67 %","","","  4.00 %","","",""," 30.00 %","","","","","",""," 10.00 %","","   .00 %","","","","","","","","","","","",""," 20.30 %","","","","","","","","","",""
"2020-05-09","","","","","","","",""," 28.14 %"," 11.67 %","","","","","   .00 %","   .00 %","","","   .00 %","","-10.00 %","  8.13 %"," 16.67 %","","","  4.00 %"," 20.00 %","","","","","","","","","","","","","","   .00 %","","","","","","","","","",""," 16.32 %","","","","","","","","","",""
"2020-05-10","","","","","","   .00 %","",""," 25.81 %"," 11.67 %","","","","","   .00 %","   .00 %","","","   .00 %","","-10.00 %","  7.52 %"," 16.67 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  9.18 %","","","","","","","","","",""
"2020-05-11","","","","","","","",""," 17.24 %"," 11.67 %","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","  6.39 %"," 26.67 %","","","  4.00 %"," 20.00 %","",""," 10.00 %","","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","","","","","","","","","  3.92 %","","","","","","","","","",""
"2020-05-12","","","","","","   .00 %","",""," 14.43 %","  9.00 %","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","  5.96 %"," 16.67 %","","","  4.00 %"," 20.00 %","",""," 10.00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","","","","","","","","","  2.25 %","","","","","","","","","",""
"2020-05-13","   .00 %","","","","","   .00 %","","   .00 %"," 12.16 %","  9.00 %","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","  5.41 %"," 13.33 %","","","  3.33 %"," 20.00 %","","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","","","","","","","","","  1.48 %","","","","","","","","","",""
"2020-05-14","","","","","","","","   .00 %","  5.49 %"," 14.00 %","","","","","   .00 %","   .00 %","","","","","   .00 %","  5.25 %"," 13.33 %","","","  3.33 %","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","","","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","","","","","","","","",""
"2020-05-15","","","","","","","","   .00 %","  4.49 %"," 14.00 %","","","","","   .00 %","   .00 %","","","   .00 %","","","  4.96 %"," 13.33 %","","","","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","","   .00 %","","   .00 %","","","","","","","",""
"2020-05-16","","","","","","","","   .00 %","  1.63 %"," 14.00 %","","   .00 %","","","   .00 %","","","","   .00 %","","","  4.83 %","  3.33 %","","","  3.33 %","   .00 %","","","  6.67 %","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","   .00 %","  1.38 %","","","","","","","","","",""
"2020-05-17","","","","","","   .00 %","","   .00 %","  3.11 %"," 12.22 %","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","  4.12 %","  3.33 %","","","","   .00 %","","","  6.67 %","   .00 %","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","  1.38 %","","   .00 %","","","","","","","",""
"2020-05-18","","","","","","   .00 %","","   .00 %","  3.00 %"," 14.22 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","  2.91 %","   .00 %","","","  3.33 %","","","","","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","","","","","","","","","","","  2.02 %","","","","","","","","","",""
"2020-05-19","","","","","","   .00 %","","   .00 %","  3.00 %","  4.22 %","","","",""," 20.00 %","   .00 %","","","   .00 %","","","  3.28 %","  2.86 %","   .00 %","","  6.19 %","   .00 %","","","  6.67 %","   .00 %","","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","  2.02 %","","","","","","","","","",""
"2020-05-20","","","","","","   .00 %","","   .00 %","  3.66 %","","","","",""," 20.00 %","   .00 %","","","   .00 %","","","  3.14 %","  2.86 %","","","  5.36 %","   .00 %","",""," 11.67 %","   .00 %","","","","","","   .00 %","","","   .00 %"," 20.00 %","   .00 %","","","","","","","","","","  3.27 %","","   .00 %","","","","","","","",""
"2020-05-21","","","","   .00 %","","   .00 %","","   .00 %","  3.66 %","  4.22 %","","","",""," 20.00 %","","","","   .00 %","","","  3.48 %","  2.86 %","","","  5.36 %","","",""," 11.67 %","   .00 %",""," 20.00 %","","","","","","   .00 %","   .00 %"," 20.00 %","","","","","   .00 %","","","","","","  2.48 %","","","","","","","","","",""
"2020-05-22","","","","","","","","   .00 %","  1.36 %","  4.22 %","","","",""," 20.00 %","   .00 %","   .00 %","","   .00 %","","","  3.80 %","  2.86 %","","","  5.36 %","","","","  5.00 %","   .00 %",""," 20.00 %","","","","","","   .00 %","-20.00 %"," 20.00 %","   .00 %","","","","","","   .00 %","","","","  2.48 %","","   .00 %","","","","","","","",""
"2020-05-23","","","","   .00 %","","","   .00 %","   .00 %","  1.96 %","  5.64 %","","","",""," 20.00 %"," 20.00 %","   .00 %","","   .00 %","","","  4.10 %","  2.86 %","   .00 %","","  7.58 %","   .00 %","","","  5.00 %","","","","","","","","","   .00 %","-20.00 %"," 30.00 %","","","","","","   .00 %","   .00 %","","","","  1.84 %","","","","","","","","","",""
"2020-05-24","","","","","","","   .00 %","   .00 %","  3.78 %","  3.64 %","","","","","   .00 %"," 20.00 %","","","   .00 %","","","  4.30 %","   .00 %","","","  4.72 %","   .00 %","","","  5.00 %","   .00 %",""," 30.00 %","","","","   .00 %","","",""," 30.00 %","   .00 %","   .00 %","","   .00 %","","","","","","","  2.98 %","","   .00 %","","","","","","","",""
"2020-05-25","","","","   .00 %","","   .00 %","   .00 %","   .00 %","  4.78 %","  3.64 %","","","","   .00 %","   .00 %","","   .00 %",""," 20.00 %","","   .00 %","  4.14 %","   .00 %","   .00 %","","  2.22 %","   .00 %","","","  8.00 %","   .00 %",""," 30.00 %","","","","   .00 %","","","-20.00 %"," 10.00 %","   .00 %","","","   .00 %","","","","","","","  2.27 %","","   .00 %","","","","","","","",""
"2020-05-26","","","","","","   .00 %","   .00 %","   .00 %","  5.29 %","  3.64 %","","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %",""," 20.00 %","","","  3.65 %","   .00 %","   .00 %","","  4.22 %","   .00 %","","","  8.00 %","   .00 %",""," 30.00 %","","","","   .00 %","","","-20.00 %"," 10.00 %","   .00 %","","","","","","","   .00 %","","   .00 %","  1.68 %","","   .00 %","","","","","","","",""
"2020-05-27","","","","","","   .00 %","","","  6.29 %","  5.17 %","","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","",""," 20.00 %","","","  3.52 %","   .00 %","","","  4.22 %"," 10.00 %","","","  8.00 %","   .00 %",""," 10.00 %","","","","","","","-20.00 %"," 10.00 %","   .00 %","   .00 %","","","","","   .00 %","","","","  1.68 %","","","","","","","","","",""
"2020-05-28","","","","","","   .00 %","","   .00 %","  5.00 %","","","","","",""," 20.00 %","",""," 20.00 %","","","  3.72 %","   .00 %","","","  3.82 %"," 10.00 %","","","  8.00 %","   .00 %",""," 16.67 %","","","","","","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","  1.68 %","","","","","","","","","",""
"2020-05-29","","","","","","   .00 %","   .00 %","","  4.61 %","  1.54 %","   .00 %","   .00 %","",""," 10.00 %","   .00 %","",""," 20.00 %","","","  3.84 %","   .00 %","   .00 %","","  3.82 %"," 16.67 %","","   .00 %","  8.00 %","   .00 %","   .00 %","  6.67 %","","","","","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","","","","","","","","","  1.07 %","","   .00 %","","","","","","","",""
"2020-05-30","","","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.83 %","  2.97 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","  4.01 %","   .00 %","","","  3.82 %"," 21.67 %","","","   .00 %","   .00 %","   .00 %","  6.67 %","","","   .00 %","","","   .00 %",""," 20.00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","  1.04 %","   .00 %","","","","","","","","",""
"2020-05-31","","","   .00 %","","","   .00 %","   .00 %","","  3.74 %","  2.97 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","","   .00 %","","","  4.50 %","   .00 %","","","  1.82 %"," 21.67 %","","","   .00 %","   .00 %","","  6.67 %","","","   .00 %","","   .00 %","",""," 22.86 %"," 20.00 %","   .00 %","","","","   .00 %","","","","   .00 %","  1.54 %","   .00 %","   .00 %","","","","","","","",""
"2020-06-01","","","","","","","   .00 %","   .00 %","  3.58 %","  2.97 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","","","   .00 %","","","  4.63 %","  2.50 %","","","  1.82 %"," 11.67 %","","","   .00 %","   .00 %","   .00 %","  6.67 %","","","   .00 %","","","   .00 %","   .00 %"," 25.36 %","","","","   .00 %","","","","   .00 %","","   .00 %","  2.03 %","","   .00 %","","","","","","","",""
"2020-06-02","","","   .00 %","   .00 %","","","   .00 %","   .00 %","  3.98 %","  2.76 %","","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","","","  4.44 %","  2.50 %","","","   .00 %"," 11.67 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 18.69 %"," 20.00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","  2.03 %","","   .00 %","","","","","","","",""
"2020-06-03","","","   .00 %","","   .00 %","","   .00 %","   .00 %","  2.55 %","  2.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","  3.96 %","  2.50 %","","","  1.67 %","  5.00 %","","","   .00 %","   .00 %","","  5.00 %","","","","","   .00 %"," 20.00 %","   .00 %"," 10.91 %",""," 20.00 %","","","   .00 %","   .00 %","","","","","  1.50 %","   .00 %","   .00 %","","","","","","","",""
"2020-06-04","","","   .00 %","","","   .00 %","   .00 %","   .00 %","  2.05 %","  1.33 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","  4.04 %","  2.50 %","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","  5.00 %","","","   .00 %","   .00 %",""," 20.00 %","   .00 %","  7.58 %"," 20.00 %","","","","","   .00 %","   .00 %","","","   .00 %","   .99 %","   .00 %","   .00 %","","","","","","","",""
"2020-06-05","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.63 %","  1.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","  4.12 %","  2.50 %","","","  3.21 %","  4.00 %","","   .00 %","","   .00 %","   .00 %","  5.00 %","","","","",""," 20.00 %","","  4.72 %"," 20.00 %","","","   .00 %","","","   .00 %","","","","   .96 %","","   .00 %","","","","","","","",""
"2020-06-06","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .79 %","  2.58 %","   .00 %","","","","   .00 %"," 10.00 %","","   .00 %","   .00 %","","","  4.19 %","   .00 %","   .00 %","","  3.21 %","  7.33 %","","","   .00 %","   .00 %","","  5.00 %","","","   .00 %",""," 40.00 %"," 40.00 %","   .00 %","  2.22 %","   .00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","  1.87 %","","   .00 %","","","","","","","",""
"2020-06-07","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.55 %","  2.43 %","   .00 %","","   .00 %","","   .00 %"," 10.00 %","","   .00 %","   .00 %","","","  4.05 %","   .00 %","","","  6.06 %","  7.33 %","","","  2.86 %","   .00 %","","  5.00 %","","","   .00 %","   .00 %"," 40.00 %"," 20.00 %","   .00 %","  4.22 %","","","","   .00 %","   .00 %"," 20.00 %","   .00 %","","","","  2.74 %","","","","","","","","","",""
"2020-06-08","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","  2.43 %","   .00 %","   .00 %","","","   .00 %"," 10.00 %","","","   .00 %","","","  3.52 %","   .00 %","","","  6.06 %","  7.33 %","","","  2.86 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 40.00 %"," 20.00 %","   .00 %","  3.82 %","","","","",""," 20.00 %","   .00 %","   .00 %","   .00 %","","  2.74 %","","","","","","","","","",""
"2020-06-09","","","   .00 %","   .00 %","   .00 %","","","","  1.15 %","  3.54 %","","","   .00 %","   .00 %","","","","","   .00 %","","","  2.97 %","  2.22 %","","","  4.40 %","  7.33 %","","","","   .00 %","","   .00 %","","","","   .00 %"," 40.00 %","","   .00 %","  3.82 %","","","",""," 20.00 %"," 20.00 %","","","","   .00 %","","","","","","","","","","",""
"2020-06-10","","","","",""," 20.00 %","   .00 %","   .00 %","  1.52 %","  3.54 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","","  2.46 %","  2.22 %","","","  2.86 %","  3.33 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 40.00 %"," 20.00 %","   .00 %","  5.48 %",""," 20.00 %","",""," 30.00 %"," 20.00 %","","","","","  2.74 %","","   .00 %","","","","","","","",""
"2020-06-11","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.52 %","  3.34 %","","   .00 %","","","   .00 %"," 10.00 %","","","   .00 %","","","  1.98 %","  2.22 %","   .00 %","   .00 %","  2.86 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","  5.48 %","","","","","","   .00 %","   .00 %","","","   .00 %","  2.26 %","   .00 %","   .00 %","","","","","","","",""
"2020-06-12","","","   .00 %","","","","   .00 %","   .00 %","  1.44 %","  3.16 %","   .00 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.55 %","  2.22 %","","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","  3.48 %","","","","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","","","  1.70 %","   .00 %","","","","","","","","",""
"2020-06-13","   .00 %","","","   .00 %",""," 20.00 %","   .00 %","   .00 %","  1.44 %","  3.16 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","","   .00 %","   .00 %","","  1.72 %","  6.22 %","","","   .00 %","  2.86 %","","","","   .00 %","   .00 %","  4.00 %","","","","   .00 %","  6.67 %","   .00 %","","  3.21 %","","","","   .00 %","","   .00 %","","","","   .00 %","   .83 %","   .00 %","   .00 %","","","","","","","",""
