"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran"
"2020-05-03","7","","","0","","","1","","1","1","","2","1","","","4","","14","1","","1",""
"2020-05-04","","","","1","","","1","","","1","","2","1","","","7","","21","1","","1",""
"2020-05-05","7","","","1","","","","","1","1","","2","","","1","11","","","1","","1",""
"2020-05-06","7","","","","","","1","","1","1","","4","1","","","11","","","1","","1",""
"2020-05-07","7","","","2","","","","","1","1","","4","2","","","17","","27","1","","",""
"2020-05-08","7","","","","","","","","","1","","","2","","","","","30","","","",""
"2020-05-09","","","","","","","","","1","6","","4","","","1","17","","","","","",""
"2020-05-10","7","","","","","","","","","11","","","3","","2","17","","32","","","",""
"2020-05-11","7","","","2","","","1","","1","11","","4","3","","","19","","","","","",""
"2020-05-12","7","","","","","","","","","13","","4","","","","19","","33","","","",""
"2020-05-13","33","","","3","","","","","1","13","","4","","","","","","35","","","",""
"2020-05-14","","","","","","","","","","22","","4","6","","5","27","","","","","",""
"2020-05-15","33","","","3","","","","9","","26","","4","7","44","","48","","38","","","",""
"2020-05-16","294","19","26","4","8","","43","116","80","108","23","25","","54","6","77","17","73","52","50","6","85"
"2020-05-17","294","","37","38","","","","116","","126","","25","","54","","82","22","","","50","42",""
"2020-05-18","","","","38","44","","","119","80","143","28","25","","","","","46","75","78","","48","147"
"2020-05-19","294","","","44","","39","","119","83","149","","25","16","55","17","82","50","","85","50","50","154"
"2020-05-20","294","","","","52","","","121","","153","","113","19","","19","97","","","","80","",""
"2020-05-21","294","19","","","","41","","121","83","166","28","113","","","19","97","","77","","","58",""
"2020-05-22","294","","41","","54","","","","","173","","113","27","","","","56","","86","","","154"
"2020-05-23","294","","41","48","55","","","121","","183","28","113","","","19","97","57","","","","65",""
"2020-05-24","296","","","49","","44","","121","83","183","","131","29","","19","99","","","","82","","152"
"2020-05-25","296","","","59","","","","122","","186","28","","","","","99","","77","86","83","","152"
"2020-05-26","296","","","60","","","","","83","189","","131","","","19","100","","","","83","",""
"2020-05-27","296","19","","","","","","122","","","","131","","","19","100","","","86","","","152"
"2020-05-28","305","","","","","","","125","83","202","","","","","","","57","77","89","","",""
"2020-05-29","305","","","","","","","125","","202","31","131","","55","19","100","57","77","","","",""
"2020-05-30","305","","43","","55","44","","125","83","202","","143","","","19","103","","77","89","","66","152"
"2020-05-31","309","19","","","","","","126","88","202","","147","","55","22","104","57","","","84","","153"
"2020-06-01","309","","43","","55","44","43","126","95","202","","147","","","28","105","","78","","82","",""
"2020-06-02","309","","","60","55","","","131","107","202","31","147","","55","28","105","","","89","82","",""
"2020-06-03","312","20","43","60","","","","131","111","202","","","","","32","105","","78","","82","66",""
"2020-06-04","312","","45","","","42","45","131","111","209","","148","","","32","","57","81","90","82","66",""
"2020-06-05","326","","45","60","55","","","131","","209","31","151","","60","34","105","","82","90","","66","154"
"2020-06-06","343","20","45","60","55","42","","132","","","","151","29","60","34","","","","94","83","",""
"2020-06-07","343","20","","60","55","42","","132","111","213","","151","","","41","108","","82","94","","",""
"2020-06-08","343","","","60","56","43","","132","","223","","156","","60","45","109","","83","94","82","",""
"2020-06-09","355","21","","60","61","","","","120","223","","156","","","45","111","66","83","94","83","66","154"
"2020-06-10","355","23","50","60","62","","","136","123","232","31","170","","61","56","111","","87","99","86","","157"
"2020-06-11","355","","50","65","","","","136","124","241","","170","","63","62","111","","87","99","86","70",""
"2020-06-12","355","23","","","63","44","45","138","124","245","","171","","","66","115","66","91","100","86","71",""
"2020-06-13","389","23","51","","67","","45","","","245","35","171","","","66","115","66","92","101","86","","157"
"2020-06-14","389","","","","67","46","45","144","125","248","36","171","","64","70","120","66","92","105","","71","159"
"2020-06-15","453","23","55","72","68","47","46","146","125","248","36","171","","64","72","121","67","92","106","88","","159"
"2020-06-16","453","","","72","68","48","46","146","125","248","36","171","","","75","122","67","102","106","91","","159"
"2020-06-17","453","","55","72","70","48","46","147","125","294","39","171","31","66","78","124","","107","115","","","161"
"2020-06-18","453","23","","","70","","46","155","125","295","41","171","31","","94","127","67","109","115","","","161"
"2020-06-19","486","23","56","72","70","50","46","158","125","295","42","171","","66","112","128","68","114","115","","72","161"
"2020-06-20","498","24","","","72","","","159","128","295","42","171","32","66","117","128","","114","132","","","161"
"2020-06-21","498","","","72","72","50","46","163","128","295","42","171","","","123","128","68","126","132","91","72","161"
"2020-06-22","522","26","56","72","74","50","46","165","132","295","42","237","","69","126","128","72","126","138","100","72","161"
"2020-06-23","522","26","64","86","74","","46","168","135","308","42","388","32","70","128","131","72","148","138","","","163"
"2020-06-24","522","","64","86","78","","46","168","","308","42","429","32","70","128","136","74","148","138","100","72",""
"2020-06-25","546","","","86","","54","49","170","143","308","42","442","32","71","138","137","76","148","155","101","79","163"
"2020-06-26","546","","64","","80","55","50","170","145","","","442","33","","140","137","76","148","155","","",""
"2020-06-27","619","27","64","","81","","55","170","145","308","48","442","","75","147","137","76","160","162","101","79","166"
"2020-06-28","668","","68","86","83","71","55","170","152","343","53","442","","","157","143","80","168","219","102","81","166"
"2020-06-29","721","27","74","87","84","","55","170","","364","64","566","36","75","160","143","83","170","219","105","","173"
"2020-06-30","739","","74","","93","","","174","152","404","64","566","37","75","163","167","83","174","219","105","",""
"2020-07-01","739","39","74","87","","71","","174","152","404","","566","","75","163","167","","174","297","","113","173"
"2020-07-02","739","39","74","98","93","71","55","186","153","504","67","566","","82","172","167","83","180","297","","113","179"
"2020-07-03","739","40","76","98","99","74","55","191","155","530","76","566","","87","174","167","93","188","326","107","123","181"
"2020-07-04","739","40","76","","99","75","63","193","156","530","76","566","41","89","181","167","98","198","326","107","","181"
"2020-07-05","739","40","76","99","102","76","63","193","","558","77","566","41","89","185","184","","198","371","","125","181"
"2020-07-06","739","43","81","99","102","","","193","163","558","80","566","41","","187","184","101","207","410","119","125","184"
"2020-07-07","739","","81","99","102","","63","210","164","558","85","566","","89","191","184","101","212","437","119","126",""
"2020-07-08","739","","87","100","112","90","85","218","166","669","86","607","42","89","191","202","104","224","457","122","126","185"
"2020-07-09","799","47","87","107","116","92","85","221","166","669","86","607","42","92","198","205","104","231","468","122","132","185"
"2020-07-10","816","48","87","107","116","92","85","221","167","669","","607","42","92","199","222","104","235","492","122","133","191"
"2020-07-11","816","48","87","107","116","96","85","232","167","669","","607","","92","200","222","","235","499","122","",""
"2020-07-12","816","54","95","107","118","97","89","232","172","669","87","884","47","97","202","222","104","252","508","127","138","191"
"2020-07-13","888","54","95","114","120","97","89","233","172","757","88","884","","97","204","222","104","260","508","127","139","203"
"2020-07-14","888","62","95","114","123","98","93","241","172","757","88","884","47","108","206","222","104","265","543","127","","203"
"2020-07-15","928","63","95","114","125","102","95","253","172","757","92","1007","48","108","212","222","104","268","544","127","142","205"
"2020-07-16","941","64","108","128","128","102","95","261","178","879","105","1091","","120","215","325","104","275","544","135","142",""
"2020-07-17","941","66","114","128","137","102","101","265","178","879","112","1091","48","130","219","325","104","275","591","135","143","205"
"2020-07-18","959","","114","128","137","102","101","268","178","879","112","1091","50","130","219","369","104","275","605","135","143",""
"2020-07-19","959","66","","128","142","106","101","268","178","879","112","1091","52","135","227","369","104","324","611","135","145","205"
"2020-07-20","991","66","125","150","161","108","101","280","185","1034","119","1235","52","139","227","420","135","346","630","172","149","209"
"2020-07-21","991","69","132","","167","109","117","288","194","1144","120","1305","59","140","236","420","135","362","633","","153","209"
"2020-07-22","1022","69","133","152","171","109","122","289","200","1189","130","1311","59","142","","509","147","362","639","200","155","211"
"2020-07-23","1038","70","133","152","180","123","122","292","200","1189","130","1311","59","145","245","509","","386","649","203","163","211"
"2020-07-24","1048","73","","153","184","133","158","299","242","1189","130","1510","60","154","245","509","147","404","652","203","166","220"
"2020-07-25","1119","75","155","153","189","137","172","299","253","1189","130","1510","60","155","247","509","163","426","673","212","167","220"
"2020-07-26","1150","75","157","182","193","143","176","301","254","1189","130","1692","60","157","254","734","163","437","673","216","169","221"
"2020-07-27","1173","76","161","182","208","","","318","289","1189","140","1747","60","171","254","771","164","438","698","226","174","222"
"2020-07-28","1173","76","180","195","214","143","188","318","360","1615","140","1747","64","182","268","820","181","448","721","230","183","222"
"2020-07-29","1173","76","","226","214","161","211","326","370","1679","141","1915","74","193","271","870","185","448","766","238","183","229"
"2020-07-30","1255","77","182","226","233","171","212","328","390","1694","150","1915","75","196","271","927","","484","786","","194","236"
"2020-07-31","1320","77","182","237","242","","212","338","390","1694","152","1969","78","210","271","927","185","509","812","238","200","236"
"2020-08-01","1320","80","182","251","242","200","228","338","443","1694","152","2121","78","210","284","927","185","530","841","248","201","236"
"2020-08-02","1343","80","182","251","242","208","228","347","484","1726","163","2121","89","210","289","1150","185","530","869","248","","236"
"2020-08-03","1434","89","182","251","265","216","228","373","500","1726","163","2265","","219","295","1193","","548","883","248","210","236"
"2020-08-04","1490","91","286","251","285","216","228","458","507","1789","178","2456","93","239","306","1193","185","551","909","","212","236"
"2020-08-05","1490","92","307","276","290","252","257","460","515","1789","189","2456","93","267","306","1376","226","554","935","262","219","248"
"2020-08-06","1575","104","307","276","313","253","262","501","515","1789","189","2817","98","279","314","1483","226","570","966","262","228","248"
"2020-08-07","1646","116","307","282","330","253","273","501","534","1789","213","2817","98","279","332","1591","248","627","981","262","229","248"
"2020-08-08","1719","116","373","288","338","253","288","550","544","2025","213","3071","127","313","368","1591","248","627","981","262","233","248"
"2020-08-09","1852","122","373","288","363","273","288","602","551","2025","236","3161","131","314","368","1591","248","637","1031","262","236","283"
"2020-08-10","1890","127","401","288","363","273","312","626","573","2025","236","3161","136","339","396","1807","248","637","1031","262","237","283"
"2020-08-11","1939","132","401","288","380","299","334","644","573","2287","236","3677","136","349","401","1807","248","673","1091","290","238","283"
"2020-08-12","1956","135","458","288","387","309","334","672","575","2287","279","3867","136","359","413","1807","248","692","1115","290","238","283"
"2020-08-13","2028","139","458","288","402","314","404","695","590","2287","305","4027","149","442","424","1807","284","692","1138","292","252","338"
"2020-08-14","2073","139","507","337","433","331","404","695","593","2400","321","4027","161","450","437","1807","284","806","1138","294","257","350"
"2020-08-15","2073","179","552","337","445","331","404","695","614","2400","335","4300","162","453","437","1807","321","829","1180","301","274","350"
"2020-08-16","2164","179","606","337","458","340","447","805","643","2400","342","4394","162","458","490","1807","321","865","1199","","279","350"
"2020-08-17","2164","210","692","337","483","363","456","862","692","2612","342","4545","169","462","507","1807","321","886","1225","327","284","350"
"2020-08-18","2272","274","734","396","492","363","485","884","696","2612","374","4757","169","533","554","2521","376","903","1256","345","311","371"
"2020-08-19","2370","284","734","396","496","373","492","899","731","2893","374","4757","187","546","577","2757","376","1073","1268","345","320","371"
"2020-08-20","2432","284","734","396","519","380","504","928","733","2999","374","4757","196","546","591","2757","381","1073","1292","382","324","371"
"2020-08-21","2476","319","849","396","538","384","507","928","733","3096","516","4757","196","594","632","2975","381","1073","1311","394","335","419"
"2020-08-22","2522","386","849","396","547","397","516","928","797","3096","516","4757","225","600","642","2975","426","1099","1331","411","351","451"
"2020-08-23","2672","394","964","396","547","416","520","1152","851","3145","536","5940","242","605","663","3264","426","1099","1378","418","365","451"
"2020-08-24","2694","412","1129","489","611","424","541","1187","862","3377","577","6447","244","669","688","3558","426","1266","1378","435","390","469"
"2020-08-25","2700","435","1129","489","643","428","541","1210","886","3507","592","6634","263","680","701","3676","426","1352","1451","435","405","478"
"2020-08-26","2737","448","1297","497","658","476","541","1256","886","3595","608","6877","263","680","714","3845","479","1352","1523","465","457","493"
"2020-08-27","2807","516","1299","501","695","517","541","1306","915","3748","612","6877","286","684","749","3964","479","1352","1564","479","502","495"
"2020-08-28","2913","531","1367","537","741","537","988","1347","941","3893","628","7366","294","690","765","3964","502","1753","1620","500","532","515"
"2020-08-29","2985","545","1367","537","784","546","988","1403","979","3893","672","7573","298","691","785","4286","535","1840","1685","513","558","544"
"2020-08-30","3063","594","1367","546","792","548","1155","1438","1021","4190","691","7923","299","796","811","4492","570","1944","1751","526","584","562"
"2020-08-31","3111","648","1627","546","845","557","1155","1495","1072","4293","786","8075","299","798","844","4627","613","2036","1811","526","616","563"
"2020-09-01","3180","684","1627","662","874","557","1155","1593","1130","4293","854","8257","396","876","864","4795","613","2036","1855","566","633","563"
"2020-09-02","3288","696","1824","662","875","583","1552","1606","1234","4377","858","8604","397","876","889","4974","613","2036","1863","573","668","610"
"2020-09-03","3340","744","1824","746","917","625","1584","1674","1303","4621","951","8745","446","1018","932","5064","690","2120","1929","590","701","623"
"2020-09-04","3406","789","1924","746","938","636","1595","1892","1370","4718","965","8990","449","1018","960","5259","690","2164","1963","611","748","628"
"2020-09-05","3618","824","1960","902","959","638","1616","1892","1396","4718","965","9236","460","1018","996","5570","690","2255","2028","619","777","628"
"2020-09-06","3742","834","2060","966","984","651","1630","2045","1473","4925","1047","9468","484","1018","1056","5570","738","2496","2068","647","809","660"
"2020-09-07","3845","847","2117","999","1032","674","1630","2127","1502","5030","1111","9750","484","1139","1103","5731","789","2822","2074","647","818","665"
"2020-09-08","3942","860","2190","1033","1060","729","1716","2236","1522","5112","1172","9890","488","1145","1206","5964","811","3845","2100","677","847","698"
"2020-09-09","4073","880","2303","1068","1080","761","1716","2289","1546","5272","1199","10204","488","1209","1217","6092","834","3845","2122","692","884","700"
"2020-09-10","4227","892","2365","1068","1097","822","1716","2361","1608","5625","1291","10439","569","1209","1260","6092","834","3870","2144","692","937","704"
"2020-09-11","4378","947","2396","1146","1118","892","1716","2361","1703","5625","1293","10629","579","1247","1307","6381","868","4052","2183","723","976","704"
"2020-09-12","4616","988","2500","1183","1131","952","1716","2526","1781","6455","1293","10828","596","1247","1316","6497","876","4097","2203","740","995","765"
"2020-09-13","4792","1017","2500","1242","1150","1027","1716","2661","1850","7103","1321","11338","641","1248","1410","6658","908","4097","2229","741","1033","770"
"2020-09-14","4934","1037","2619","1283","1164","1040","1716","2672","1850","7228","1408","11734","710","1321","1486","6787","925","4097","2272","","1068","808"
"2020-09-15","5066","1071","2718","1296","1184","1086","1716","2812","1947","7228","1491","11986","781","1321","1559","6981","981","4455","2306","780","1102","863"
"2020-09-16","5249","1098","2731","1341","1194","1114","2326","2999","1947","7755","1491","12647","829","1321","1594","7187","993","4497","2333","794","1176","870"
"2020-09-17","5569","1125","2789","1455","1221","1142","2376","3003","2253","7963","1549","12715","839","1397","1732","7342","1020","4953","2375","820","1221","875"
"2020-09-18","5777","1138","2902","1597","1262","1186","2376","3385","2353","8137","1772","13217","839","1466","1781","7548","1020","5181","2406","","1272","939"
"2020-09-19","5929","1192","2958","1669","1274","1218","2376","3570","2353","8459","1772","13554","852","1522","1841","7731","1039","5436","2453","825","1327","939"
"2020-09-20","6091","1208","3135","1729","1312","1267","2376","3733","2604","8771","1777","13977","894","1523","1893","7934","1090","5558","2487","846","1370","939"
"2020-09-21","6333","1220","3227","1786","1347","1323","2412","3887","2847","8912","1908","14347","935","1523","1966","8116","1090","6137","2549","965","1445","1050"
"2020-09-22","6484","1244","3356","1864","1347","1375","2512","4045","2847","9164","1908","14376","951","1583","2048","8427","1090","6293","2601","970","1487","1071"
"2020-09-23","6807","1261","3445","1898","1347","1395","2602","4113","3065","9438","2016","14579","962","1599","2068","8718","1090","6451","2690","991","1514","1111"
"2020-09-24","6998","1280","3534","1963","1449","1434","2920","4206","3065","9635","2093","14735","1036","1624","2111","8924","1090","6800","2761","1037","1577","1119"
"2020-09-25","7310","1285","3564","2036","1493","1475","2928","4432","3262","9932","2141","15029","1055","1652","2263","9150","1267","6944","2818","1081","1650","1174"
"2020-09-26","7539","1333","3664","2070","1519","1545","2930","4524","3335","9932","2234","15351","1130","1700","2303","9322","1309","7337","2860","1121","1690","1181"
"2020-09-27","7560","1352","3844","2134","1556","1608","2934","4664","3489","10426","2313","15568","1147","1735","2433","9517","1358","7601","2899","1177","1716","1197"
"2020-09-28","7789","1365","3919","2194","1585","1652","3145","4664","3609","10586","2365","15781","1214","1761","2553","9671","1408","7874","2941","1232","1755","1198"
"2020-09-29","8127","1385","4022","2262","1615","1706","3149","4928","3689","10852","2391","15896","1249","1797","2626","9838","1448","7874","3026","1261","1818","1234"
"2020-09-30","8268","1392","4163","2285","1640","1755","3211","4983","3689","11057","2426","16159","1249","1833","2681","9974","1476","7874","3054","1288","1859","1266"
"2020-10-01","8469","1419","4319","2345","1660","1781","3232","5031","3803","11172","2528","16348","1313","1859","2810","10125","1533","8497","3088","1332","1898","1291"
"2020-10-02","8728","1448","4403","2381","1678","1897","3236","5163","3929","11270","2602","16555","1333","1888","2908","10232","1558","8759","3125","1370","1939","1291"
"2020-10-03","8900","1499","4534","2421","1701","1938","3236","5269","4062","11421","2739","16698","1355","1916","2980","10377","1608","8849","3158","1416","1973","1334"
"2020-10-04","9041","1528","4700","2469","1727","1987","3238","5407","4062","11612","2790","16868","1382","1925","3048","10500","1633","8985","3193","1429","2015","1354"
"2020-10-05","9173","1528","4777","2503","1736","1997","3281","5437","4062","11800","2853","17066","1419","1929","3121","10612","1669","9310","3218","1461","2059","1553"
"2020-10-06","9337","1570","4833","2534","1769","2078","3284","5543","4095","11967","2957","17270","1452","1937","3333","10713","1708","9486","3272","1490","2090","1553"
"2020-10-07","9443","1573","4895","2534","1780","2114","3505","5602","4130","12091","3063","17440","1469","1968","3387","10795","1745","9486","3319","1505","2104","1553"
"2020-10-08","9605","1609","4919","2598","1798","2135","3506","5705","4221","12276","3112","17551","1487","1996","3514","10902","1779","9796","3373","1519","2162","1553"
"2020-10-09","9731","1640","5038","2598","1816","2255","3562","5765","4301","12404","3191","17655","1497","2046","3557","11022","1849","9796","3417","1553","2203","1553"
"2020-10-10","9852","1657","5186","2664","1829","2319","3563","5815","4335","12516","3242","17796","1513","2074","3616","11114","1884","9924","3431","1573","2227","1553"
"2020-10-11","9953","1672","5348","2681","1837","2341","3564","5853","4456","12656","3274","17881","1539","2081","3648","11206","1899","10044","3439","1595","2252","1562"
"2020-10-12","10047","1679","5519","2999","1848","2365","3602","5949","4479","12747","3330","17979","1557","2154","3684","11263","1908","10312","3455","1612","2275","1570"
"2020-10-13","10176","1691","5662","2729","1866","2379","3602","5990","4537","12834","3387","18049","1583","2163","3731","11349","1933","10372","3467","1630","2301","1590"
"2020-10-14","10297","1708","5838","2753","1870","2413","3664","6017","4593","12962","3422","18177","1604","2167","3744","11395","1948","10372","3485","1648","2322","1592"
"2020-10-15","10369","1728","5916","2776","1884","2423","3701","6072","4634","13059","3450","18275","1618","2199","3800","11466","1965","10459","3497","1660","2520","1631"
"2020-10-16","10488","1735","6019","2796","1890","2451","3701","6124","4744","13147","3488","18378","1635","2222","3821","11506","1999","10582","3511","1669","2542","1633"
