"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-03-12","","0","0","5","44","11","2","0","0","7","8","0","0","7","2","3","0","2","13","0","3","13","0","4","1","0","0","5","7","1","6","2","108","8","1","1","0","5","6","","0","2","0","9","6","2","1","8","76","0","2","","1"
"2020-03-13","","1","0","0","61","4","6","3","0","15","11","0","1","14","0","1","4","4","17","1","6","15","14","5","0","1","0","3","3","0","0","5","93","2","0","8","0","6","19","","9","1","0","8","16","4","0","13","126","0","11","","0"
"2020-03-14","1","","3","6","58","52","11","2","0","26","24","2","1","18","3","0","3","0","41","2","8","15","9","7","5","2","4","1","4","1","40","0","104","7","0","13","2","2","6","","6","6","1","6","14","1","3","11","4","0","8","","1"
"2020-03-15","6","0","1","4","86","30","2","1","6","39","33","2","3","29","4","1","0","6","14","9","6","26","8","14","4","1","2","3","3","6","29","3","207","9","0","11","3","4","19","2","0","9","0","7","15","18","3","4","71","0","5","","1"
"2020-03-16","17","0","5","6","131","29","6","1","6","40","22","1","0","12","5","5","3","1","45","5","9","33","20","19","3","1","0","1","21","4","80","4","235","5","0","13","3","3","11","0","1","5","1","13","13","11","4","4","261","0","15","","0"
"2020-03-17","10","2","2","0","141","0","38","8","0","61","25","3","3","56","5","0","7","5","60","15","19","21","12","6","8","5","2","3","11","9","89","6","739","26","2","17","9","27","35","0","2","14","1","22","25","12","0","18","172","1","25","","8"
"2020-03-18","7","3","7","11","53","24","0","3","9","98","53","4","1","1","9","6","0","1","61","10","25","0","18","17","13","7","2","3","-1","0","0","0","789","6","3","19","0","2","40","0","10","0","0","5","63","0","6","10","-62","0","20","","4"
"2020-03-19","32","3","18","29","201","93","91","11","9","103","88","2","2","260","21","15","16","10","135","10","22","110","251","12","16","13","0","5","40","18","475","12","2870","53","12","33","25","20","54","0","11","34","0","75","87","29","4","22","362","1","67","","3"
"2020-03-20","5","3","33","34","225","86","35","8","31","146","133","10","12","163","26","1","10","10","146","4","42","85","218","26","30","22","4","8","19","0","148","8","2945","49","1","54","5","26","97","9","10","45","3","79","134","-2","7","23","148","5","48","","1"
"2020-03-21","48","3","40","26","187","27","0","7","27","96","87","11","13","168","42","23","13","40","47","14","44","112","236","23","60","21","6","1","47","11","437","0","3400","81","9","75","4","0","93","7","12","45","0","138","187","58","0","34","269","1","75","","4"
"2020-03-22","26","5","34","43","282","201","133","11","4","345","114","16","6","296","76","22","8","16","252","19","51","121","247","29","67","13","13","13","29","19","587","14","4090","52","0","108","14","47","113","2","17","25","7","134","62","26","23","64","204","8","99","","3"
"2020-03-23","39","10","83","27","462","113","88","12","18","223","151","3","26","236","66","15","19","20","335","18","46","131","294","67","42","100","0","0","55","27","930","26","5084","48","2","87","14","30","189","8","23","102","7","109","115","95","23","34","224","0","44","","0"
"2020-03-24","46","4","91","27","430","19","203","36","21","185","254","34","13","252","98","19","16","39","216","11","59","382","464","27","71","70","17","15","33","0","831","17","4797","142","6","124","25","19","248","8","18","44","2","158","197","41","20","39","107","6","56","","3"
"2020-03-25","139","7","75","61","460","298","257","15","46","270","221","1","10","328","109","22","34","35","407","24","76","679","503","25","57","97","14","5","45","7","727","13","5160","95","9","137","58","56","314","12","8","82","11","144","274","42","30","103","263","17","140","","15"
"2020-03-26","136","15","107","55","901","409","137","11","44","675","278","4","55","673","168","33","38","50","509","13","158","579","549","58","108","166","25","3","97","29","2474","0","7036","148","6","164","84","50","535","13","33","0","5","181","334","56","33","70","616","13","107","","9"
"2020-03-27","70","2","157","46","758","3","279","33","40","543","475","11","59","486","334","56","34","54","440","13","192","823","789","52","94","146","19","8","116","21","1949","23","6999","149","17","269","74","100","550","15","38","118","12","221","374","76","26","141","270","24","198","","17"
"2020-03-28","107","27","108","28","438","307","233","51","33","863","366","43","29","467","254","63","60","79","571","43","220","1017","1016","45","84","170","20","14","90","29","2299","72","7534","133","26","269","55","63","500","21","36","118","10","193","518","130","27","133","553","20","129","","12"
"2020-03-29","131","17","146","17","757","567","469","18","38","483","285","0","47","1105","280","38","64","58","225","42","244","698","838","62","96","79","25","12","294","27","2262","29","7238","171","4","247","52","69","587","27","55","114","22","209","337","118","24","150","435","17","109","","4"
"2020-03-30","74","12","238","47","1286","4","578","32","59","1227","157","26","59","460","273","88","42","41","485","22","174","797","1010","73","88","136","17","37","92","100","3250","0","7015","122","11","280","52","58","723","47","114","151","11","197","355","78","21","130","458","32","66","","8"
"2020-03-31","88","5","132","50","1072","655","557","55","94","1268","1121","29","175","938","372","73","62","149","1212","28","247","868","1117","53","90","306","27","27","102","43","2060","78","9170","222","13","266","87","84","808","65","80","158","7","474","662","90","37","229","509","17","182","","15"
"2020-04-01","73","13","241","61","1189","16","429","49","91","215","709","20","51","986","406","50","51","4","1187","0","326","1118","1700","60","136","256","10","38","165","10","3559","25","8115","140","20","348","153","46","1046","47","78","210","21","542","546","0","28","234","176","29","144","","21"
"2020-04-02","173","11","185","59","1374","360","267","25","67","2052","710","32","210","715","474","67","68","138","2725","73","345","1228","1476","53","104","244","33","36","184","-51","3335","48","8558","302","17","354","160","90","1259","30","79","261","36","80","714","204","17","223","781","25","192","","20"
"2020-04-03","262","14","222","61","1231","400","1090","57","104","1260","483","63","115","1209","399","85","76","0","1148","56","427","1436","1953","46","181","7","2","33","51","163","4305","146","10481","274","14","411","109","73","1302","0","66","146","22","54","665","163","51","306","457","21","264","","12"
"2020-04-04","119","14","250","39","833","446","362","143","145","1269","329","32","131","1453","516","88","69","147","2199","24","367","1334","1481","77","97","446","22","42","228","61","4229","0","10846","235","13","427","171","0","1874","136","95","217","25","255","833","180","72","395","401","45","18","","25"
"2020-04-05","151","14","299","94","2197","762","399","80","100","813","487","20","56","902","458","82","53","38","514","14","492","764","1493","70","183","37","21","43","113","81","3381","136","9327","163","21","304","93","169","1145","23","116","132","28","311","642","173","51","233","578","42","290","","10"
"2020-04-06","187","5","246","38","985","233","1231","110","95","974","667","16","23","1003","545","77","98","0","1857","29","428","1337","1503","51","100","389","13","53","98","94","3585","87","8655","313","18","410","75","0","1538","38","160","183","48","169","834","77","31","238","486","21","129","","13"
"2020-04-07","217","23","138","71","1332","246","875","145","114","1221","1508","23","69","9","554","100","63","194","1417","20","326","1365","1749","83","177","394","20","30","171","0","3326","119","8060","337","12","329","145","64","1726","60","147","185","32","337","882","61","32","457","381","67","129","","6"
"2020-04-08","159","13","166","54","1546","226","0","188","229","911","1079","0","40","2807","433","99","134","0","746","18","1158","1588","1376","85","88","79","13","72","135","32","3021","26","11186","200","14","366","52","49","1778","47","221","0","73","224","852","109","30","310","584","71","132","","5"
"2020-04-09","375","9","-18","119","813","0","2003","93","83","908","665","32","22","1","408","125","70","192","1253","23","656","2151","1158","86","257","223","22","49","197","72","3590","-37","10718","237","18","364","160","140","1669","63","277","376","54","271","1431","1","23","397","363","31","176","","9"
"2020-04-10","244","11","94","52","1371","547","754","117","137","1167","919","0","122","2808","556","118","1","352","970","26","783","2033","930","96","209","465","11","67","266","0","3561","216","10569","229","9","366","108","1","1751","42","0","274","89","257","897","247","51","467","480","60","182","","9"
"2020-04-11","270","11","281","57","625","311","972","153","118","963","674","23","42","1293","528","122","158","0","761","30","726","1886","1171","91","173","211","12","64","-20","66","3563","10","8678","389","15","372","74","49","1668","63","622","144","90","241","918","104","32","568","315","3","145","","22"
"2020-04-12","346","15","149","52","1089","794","525","146","97","1401","293","34","11","1672","493","77","69","270","581","17","531","2615","639","194","139","161","10","92","134","44","3699","154","8007","216","15","354","102","156","1219","109","316","109","104","376","654","96","16","197","175","16","128","","9"
"2020-04-13","171","5","163","130","1136","384","1346","133","80","1124","863","5","19","1173","431","123","46","55","421","65","711","1392","1391","0","161","246","7","23","154","56","2734","17","6716","316","23","371","99","57","1354","6","0","71","138","102","598","60","21","473","26","18","87","","5"
"2020-04-14","219","8","104","88","1425","259","608","168","103","609","1263","7","38","1223","168","189","51","30","502","37","536","1297","1366","74","145","231","5","83","144","-63","4240","83","7271","227","10","310","115","49","1173","20","586","162","120","217","731","54","4","435","164","29","127","","7"
"2020-04-15","122","8","155","71","1330","6","766","88","139","883","409","13","9","1345","433","96","63","162","433","35","560","1754","1058","114","273","45","5","4","77","217","2206","139","11434","227","24","509","79","30","1288","51","0","103","180","0","901","131","7","318","143","62","166","","5"
"2020-04-16","270","7","273","51","991","330","1129","56","153","832","682","6","114","1141","582","146","111","225","581","26","752","2263","750","0","264","383","11","51","3","0","4287","0","9237","299","28","620","94","73","1505","69","278","275","143","548","969","135","15","389","115","26","154","","9"
"2020-04-17","226","9","274","75","1480","405","925","247","126","1416","1525","11","22","1844","612","191","115","87","586","31","788","2221","1214","261","169","197","7","114","310","148","3150","113","6906","406","0","693","108","49","1630","25","648","168","100","-112","973","110","5","602","460","47","178","","9"
"2020-04-18","141","5","213","49","1334","356","741","221","190","733","475","33","46","1582","487","181","91","185","462","20","754","1970","768","139","181","208","4","183","102","55","2953","201","11115","283","135","1115","0","59","1764","50","314","149","131","326","855","124","24","562","259","10","146","","4"
"2020-04-19","176","5","209","37","940","683","412","0","127","822","632","6","13","1197","570","389","84","253","348","20","521","1705","633","147","300","164","7","225","102","48","3881","47","6103","273","57","1380","102","66","1250","95","215","129","93","481","556","152","10","489","479","105","147","","4"
"2020-04-20","191","2","135","192","2255","0","1853","207","134","745","1106","4","4","1156","477","257","143","90","595","8","837","0","576","114","238","147","0","174","102","57","3421","126","5245","294","42","1317","113","47","1012","39","384","69","50","168","491","144","3","448","-141","12","153","","4"
"2020-04-21","238","8","188","17","1779","743","545","186","171","810","474","2","64","1546","409","482","116","154","331","13","509","3122","667","97","204","176","4","37","107","43","3665","0","5301","239","17","806","127","47","1335","46","410","-7","70","156","823","84","2","640","278","6","126","","126"
"2020-04-22","276","6","217","286","1879","418","2109","269","108","440","1333","6","30","2048","341","107","167","174","404","19","582","1745","1299","155","178","211","2","128","144","98","3527","239","4931","361","35","392","87","55","833","-46","341","322","103","0","747","148","5","636","204","31","220","","4"
"2020-04-23","239","2","299","323","2217","387","631","108","155","1339","669","4","70","1830","601","176","390","101","481","30","962","3079","1330","220","259","229","3","389","127","82","4111","169","168","325","30","577","123","68","2297","164","415","156","98","872","1329","167","2","732","157","42","207","","6"
"2020-04-24","194","2","273","211","1794","978","836","134","167","885","608","5","34","2721","642","521","238","300","401","28","879","4946","1345","243","281","282","2","222","190","50","2171","142","8130","470","39","475","104","50","1829","-140","443","153","84","462","992","170","2","596","224","29","304","","20"
"2020-04-25","0","0","241","101","1013","712","647","134","171","306","731","4","17","2119","718","647","176","136","372","0","1150","2379","433","261","284","147","1","295","141","77","3302","139","10553","478","55","418","73","76","945","31","430","183","107","461","511","166","16","772","342","0","331","","18"
"2020-04-26","395","1","248","90","1190","473","686","458","142","693","264","1","10","2126","613","384","142","170","261","50","815","1590","704","156","193","185","3","309","195","67","3540","66","5902","229","64","385","60","58","1463","64","310","245","65","478","814","175","8","604","202","45","225","","11"
"2020-04-27","118","5","191","68","1408","438","728","128","51","606","816","1","0","1980","949","392","196","71","295","8","906","1524","432","209","183","185","1","330","-34","74","2150","99","3951","324","75","353","27","43","942","18","269","115","32","251","354","113","4","568","165","8","169","","18"
"2020-04-28","211","6","230","58","1198","437","315","413","102","710","620","2","55","2219","627","508","179","219","218","17","626","1840","1052","370","248","145","2","159","121","72","2668","149","3110","434","49","444","129","31","1579","11","219","122","69","134","1036","109","7","801","156","32","208","","16"
"2020-04-29","162","4","254","66","2583","442","455","80","112","345","853","4","0","2256","594","467","187","162","374","16","736","1963","1137","463","227","210","0","334","113","48","2509","239","4585","425","42","534","63","61","1190","33","320","147","60","314","900","152","0","623","228","15","231","","9"
"2020-04-30","176","0","446","88","1383","526","933","79","217","497","489","5","32","2560","653","302","574","171","341","39","893","1940","980","492","246","158","2","430","119","88","2287","198","4681","574","34","724","145","64","1644","106","374","213","76","369","1470","175","4","885","257","15","334","","14"
"2020-05-01","206","9","314","56","1896","509","1064","184","335","1038","1225","1","31","3137","795","739","221","174","710","28","1730","2106","977","594","397","249","0","727","195","164","2538","102","3942","316","40","716","130","69","1608","36","341","163","76","1156","965","156","13","1055","310","27","460","","7"
"2020-05-02","317","1","395","35","1321","432","523","120","139","735","842","1","46","2450","665","759","251","-3","429","30","1001","1952","851","502","229","289","2","309","141","119","2527","219","4663","518","46","592","103","56","915","182","327","231","63","770","1225","157","7","836","366","33","346","","13"
"2020-05-03","277","3","276","65","1556","410","0","170","219","615","334","0","0","2994","638","532","271","251","200","32","989","1824","594","431","109","262","0","344","83","89","3027","118","3438","182","38","579","121","45","731","51","188","137","43","516","1081","190","11","934","182","10","304","","7"
"2020-05-04","224","2","284","54","981","283","686","80","154","819","786","1","45","2278","574","528","227","115","333","20","946","1000","189","571","327","328","2","376","158","70","1525","181","2538","201","34","560","72","79","1591","35","175","131","37","394","785","142","5","821","277","29","272","","10"
"2020-05-05","325","1","381","34","2572","449","648","83","152","542","547","4","21","2112","526","408","265","577","323","21","709","1184","461","617","330","175","-1","336","30","48","2324","107","2239","539","41","495","83","80","1048","81","281","84","53","119","1129","132","5","764","132","22","330","","8"
"2020-05-06","254","1","402","86","2160","465","374","407","139","563","745","1","31","2343","837","293","345","112","403","28","1046","1754","728","728","217","202","0","316","81","105","1297","153","2786","543","57","607","75","77","936","44","272","95","59","248","1016","146","1","0","311","-4","335","","27"
"2020-05-07","355","2","238","92","1532","538","789","161","193","826","875","3","20","2639","633","655","339","195","253","76","1211","1696","566","786","262","258","0","645","114","102","2101","202","3491","487","48","555","128","73","1156","63","325","206","126","158","1108","129","8","1313","326","45","314","","4"
"2020-05-08","339","3","581","44","1631","457","627","172","245","371","563","0","0","2889","643","398","335","159","203","44","1111","1612","641","723","404","152","2","484","65","104","1849","180","2938","466","54","885","94","79","1415","125","249","225","239","345","1210","195","3","772","157","36","375","","9"
"2020-05-09","283","1","434","0","2779","548","573","166","203","802","407","2","27","2325","586","214","162","152","562","34","1049","1410","429","702","288","178","0","275","251","64","1557","105","2715","472","39","681","66","92","1189","17","210","164","248","327","1148","184","2","854","286","0","349","","9"
"2020-05-10","221","1","159","265","1042","328","570","0","170","595","992","1","25","1656","394","288","122","0","183","28","1053","1050","367","481","123","157","0","78","-51","60","1357","85","2273","460","27","384","99","68","1379","25","285","122","124","217","864","148","6","885","217","37","280","","9"
"2020-05-11","275","0","264","31","1729","176","211","288","117","386","422","2","30","1266","501","414","208","237","215","26","786","669","370","528","173","89","1","236","32","89","1452","206","1660","336","27","696","24","58","520","58","176","139","97","559","1297","111","-1","989","231","6","199","","7"
"2020-05-12","300","4","353","121","1649","278","568","176","96","941","922","1","33","4014","500","539","81","176","235","15","688","870","469","695","234","112","2","125","161","79","711","143","1430","348","53","473","119","72","851","43","164","135","49","567","877","70","1","730","208","12","193","","6"
"2020-05-13","236","0","480","72","1820","318","522","211","99","479","503","3","0","1673","346","377","278","0","612","38","751","1165","370","423","182","135","1","380","163","60","643","152","2176","730","76","471","126","58","791","30","221","103","69","259","1588","188","2","946","182","20","291","","13"
"2020-05-14","401","0","458","130","2073","363","609","271","152","808","550","-1","58","3243","580","386","187","372","827","50","1091","1685","1191","518","393","190","0","348","28","83","1144","139","2390","616","65","636","105","63","1004","98","181","159","60","329","1460","129","3","1067","261","29","373","","13"
"2020-05-15","272","5","495","97","1822","394","621","150","135","928","795","1","0","2432","603","374","181","219","348","38","1083","1239","497","805","318","172","4","350","229","71","1280","159","2762","526","49","597","124","62","1031","115","203","218","95","261","1241","164","1","859","178","20","410","","15"
"2020-05-16","301","0","497","115","2032","401","618","174","171","673","440","1","68","2088","624","279","53","244","280","45","982","1512","459","729","322","193","2","610","80","103","1105","185","2419","636","87","520","150","71","1049","47","215","254","72","303","1731","155","1","1011","337","23","502","","25"
"2020-05-17","97","0","279","181","1441","305","716","123","81","777","367","1","0","1734","498","323","14","0","315","39","836","1077","604","699","173","149","0","-43","136","40","1415","91","1889","543","52","449","73","11","515","57","240","155","28","96","944","170","6","705","145","22","356","","13"
"2020-05-18","315","0","263","54","1291","264","697","199","147","854","704","0","36","2294","477","304","350","247","277","26","958","1042","773","704","136","134","2","448","112","56","1736","158","1250","534","31","531","88","64","969","64","121","126","40","652","781","146","0","752","178","10","144","","12"
"2020-05-19","290","12","368","110","2295","280","314","168","164","502","572","1","0","1545","450","341","50","134","329","28","1784","873","435","657","272","151","1","229","35","69","1116","96","1474","32","63","498","91","39","642","95","156","114","58","401","1375","134","4","1005","200","0","198","","10"
"2020-05-20","676","1","330","80","2245","315","587","157","117","527","946","2","51","2388","569","324","154","98","278","78","777","1045","659","641","263","135","7","268","292","147","1420","125","1525","1023","101","484","43","75","815","61","405","119","92","0","1121","192","0","763","160","65","528","","11"
"2020-05-21","236","0","442","455","2034","394","191","192","237","1204","862","4","0","2270","662","550","118","119","1188","58","1208","1114","501","530","255","161","1","305","12","67","810","155","2088","250","134","731","148","16","1126","47","215","206","0","549","1380","164","6","1229","146","26","472","","14"
"2020-05-22","382","2","276","154","2221","296","432","143","105","776","819","-5","89","2756","473","322","284","140","421","71","893","805","403","805","403","147","0","235","125","79","993","153","1696","1598","88","627","169","47","959","117","165","257","179","433","486","183","2","813","148","112","511","","2"
"2020-05-23","447","4","429","163","2287","477","382","0","73","676","760","1","0","2352","492","406","37","145","0","65","1071","773","452","840","380","130","0","301","1","75","561","0","1772","754","48","614","111","24","798","70","216","257","108","391","1237","203","2","799","0","0","481","","10"
"2020-05-24","361","0","324","147","1481","210","446","280","144","740","660","0","31","2508","475","353","58","0","244","42","818","1013","314","728","255","183","0","171","355","60","1014","318","1589","501","53","503","77","39","554","89","113","201","99","326","1085","132","2","495","563","54","400","","25"
"2020-05-25","508","1","198","107","2380","82","405","156","115","879","498","0","0","1713","339","306","121","0","640","19","839","596","202","742","198","327","0","228","75","48","938","83","1249","692","39","566","53","22","362","71","0","82","23","424","548","129","6","1483","237","15","307","","5"
"2020-05-26","664","2","289","151","2987","296","430","101","109","509","583","0","0","1178","363","146","74","380","245","35","535","422","223","645","273","103","0","257","101","34","672","104","1072","398","-35","529","48","18","853","64","145","238","67","360","821","99","5","1615","116","0","279","","7"
"2020-05-27","382","1","454","97","1663","202","-15","30","72","379","655","1","73","1111","359","666","92","126","443","28","736","527","504","504","313","237","2","365","93","55","864","122","1129","461","17","433","91","71","779","73","143","207","57","390","1312","86","4","907","225","125","599","","10"
"2020-05-28","498","13","559","261","2763","353","271","75","86","651","628","3","71","1527","631","217","80","108","305","52","1286","675","406","483","328","165","4","265","98","103","557","112","1768","884","42","476","44","48","663","89","141","165","83","394","1853","215","3","1152","358","36","512","","16"
"2020-05-29","501","5","595","239","2809","491","203","65","46","1212","615","2","0","1622","490","371","291","279","0","37","1279","617","607","584","421","103","8","399","128","103","1659","129","1551","1085","39","651","65","45","764","161","141","343","73","384","506","343","1","1132","307","16","733","","15"
"2020-05-30","328","4","786","236","3273","486","260","186","179","927","450","2","33","1462","653","287","28","240","775","56","1027","789","348","659","436","214","12","257","141","0","764","131","1376","909","34","467","80","54","713","71","184","263","94","503","1774","269","2","1078","278","38","523","","7"
"2020-05-31","593","26","678","240","2056","280","179","76","84","739","732","1","36","1343","363","308","10","0","339","43","763","664","428","660","294","140","10","196","111","159","837","65","1110","991","23","480","0","58","432","58","109","467","33","0","1977","264","4","996","353","21","173","","5"
"2020-06-01","678","7","193","190","2782","199","539","107","56","667","839","0","0","974","256","147","220","342","425","24","549","3840","135","358","229","286","4","244","74","34","473","111","941","807","48","471","155","59","517","97","63","287","41","0","941","202","2","791","275","18","140","","7"
"2020-06-02","136","20","1135","375","2482","211","239","80","29","617","305","1","94","1614","407","320","45","139","405","28","848","358","199","300","289","291","4","271","156","64","627","224","1329","431","21","366","119","33","579","62","121","267","33","1776","1717","203","5","841","180","28","374","","2"
"2020-06-03","85","18","1092","249","2133","272","112","27","130","1317","687","0","0","982","475","281","127","225","387","41","807","429","304","362","281","174","2","269","93","46","523","116","1045","1253","33","442","113","64","555","88","107","0","95","491","1567","295","2","666","327","21","483","","3"
"2020-06-04","221","8","530","358","2820","300","148","34","104","1419","965","2","57","929","384","506","75","295","429","28","876","471","206","403","238","249","14","254","178","81","462","213","1048","799","27","490","102","75","555","485","106","0","85","357","1678","316","36","951","245","25","492","","6"
"2020-06-05","315","11","1553","226","3570","255","221","27","79","1305","762","9","121","1156","482","348","139","272","427","36","912","494","5536","707","209","134","2","267","180","77","806","319","1075","1220","39","476","100","96","480","112","116","1038","30","474","1993","439","1","676","264","17","357","","12"
"2020-06-06","656","12","1012","450","2855","233","358","72","70","1270","738","9","28","975","419","324","55","310","497","42","712","575","452","521","270","379","-1","166","182","66","557","128","1108","1423","71","353","52","0","690","295","0","0","90","513","1922","546","19","865","449","17","322","","6"
"2020-06-07","457","8","1538","325","2022","153","150","97","63","1180","539","2","0","867","400","234","45","0","330","46","491","304","419","385","231","72","5","92","178","24","271","140","781","907","45","365","91","92","403","70","0","833","71","316","938","268","17","1282","287","8","264","","8"
"2020-06-08","425","19","689","314","3201","182","124","30","57","966","599","1","50","658","226","295","138","189","234","18","431","190","296","338","498","135","3","122","147","36","333","122","702","892","19","361","55","260","431","61","201","514","33","512","1055","256","12","572","312","17","203","","13"
"2020-06-09","497","10","618","340","2825","164","87","48","85","1096","752","6","32","797","410","230","65","231","562","18","500","263","54","299","355","194","6","132","229","0","299","43","683","710","21","325","158","66","531","139","49","428","52","570","1745","237","9","487","313","8","270","","10"
"2020-06-10","567","20","1556","288","3074","151","168","36","63","1371","731","3","39","625","304","389","141","176","418","31","561","267","184","346","360","160","7","140","173","99","550","145","674","1246","40","413","120","72","446","144","65","531","81","355","2569","305","11","439","0","25","285","","10"
"2020-06-11","856","17","1415","448","3662","148","114","50","52","1698","993","7","0","766","411","347","73","62","442","30","732","511","267","447","0","187","2","257","255","31","470","117","736","1111","39","429","143","177","532","23","106","682","61","410","1881","388","15","470","425","23","333","","29"
"2020-06-12","865","15","1772","731","3282","175","228","67","65","1902","810","14","93","595","398","377","150","221","523","54","416","392","223","479","608","298","10","207","231","42","348","159","822","1833","36","420","223","140","633","184","85","729","77","778","2269","325","9","564","392","32","320","","18"
"2020-06-13","891","29","1621","548","3359","195","305","56","55","2581","1021","17","0","673","397","367","47","279","1288","36","692","336","164","377","257","235","15","118","293","48","441","95","916","1428","42","427","224","0","463","154","0","785","91","431","1988","404","6","658","367","25","272","","23"
"2020-06-14","1014","7","1046","406","2282","113","94","35","58","2016","877","5","46","672","366","209","81","0","336","36","396","208","218","299","168","30","13","90","204","19","276","102","694","1419","22","297","158","0","259","121","0","840","65","794","1608","332","2","637","296","16","240","","10"
"2020-06-15","657","3","1138","416","3426","169","147","76","32","1758","733","8","0","473","521","156","218","202","553","17","331","87","31","222","283","349","8","121","114","27","222","122","620","850","21","428","186","443","386","79","146","583","30","661","1688","295","1","380","324","32","174","","19"
"2020-06-16","640","12","2341","274","3235","143","114","63","19","2783","664","0","63","623","356","97","92","0","534","9","377","195","184","189","353","246","5","187","368","19","323","88","631","793","23","434","228","278","389","61","71","612","38","747","3358","329","3","445","373","19","266","","10"
"2020-06-17","400","20","1752","415","3837","229","80","41","29","2610","952","8","170","546","227","281","233","348","928","17","560","266","228","414","489","212","16","193","171","72","277","132","567","1027","42","412","259","120","311","52","49","566","84","363","4130","407","-1","444","253","35","258","","25"
"2020-06-18","894","12","2508","322","4288","230","11","55","56","3207","882","18","111","593","425","401","109","202","0","42","260","271","301","379","0","302","25","183","315","14","404","88","618","1234","27","700","451","148","394","108","56","977","59","656","3560","495","5","463","408","42","420","","30"
"2020-06-19","796","13","3465","703","3776","286","117","112","49","3822","1097","27","128","692","308","413","268","257","-119","35","319","228","299","356","0","296","11","174","355","36","389","107","796","1850","33","609","352","206","516","84","68","1075","49","1247","4135","586","9","555","409","50","278","","29"
"2020-06-20","547","21","3217","511","4351","161","158","70","32","4049","1800","0","133","634","315","222","76","176","870","25","408","286","448","436","0","389","32","119","452","32","338","170","716","1372","25","530","331","0","391","268","0","1148","67","429","4187","643","3","650","624","32","385","","6"
"2020-06-21","472","11","2464","419","3333","191","40","94","36","3494","892","25","2","658","362","467","39","120","393","19","350","125","166","453","0","403","19","105","264","26","308","135","664","1411","37","547","478","0","345","62","0","905","72","656","3363","394","12","551","455","33","280","","18"
"2020-06-22","433","6","2008","522","6219","165","27","45","38","2926","1227","2","248","462","210","183","292","89","461","14","297","149","246","307","1688","133","17","151","288","14","273","129","552","1163","25","729","218","511","641","39","122","1005","29","451","4846","444","4","471","190","19","249","","33"
"2020-06-23","643","2","3779","595","6712","188","117","27","36","3286","1882","3","0","601","238","323","109","302","1356","25","404","229","240","242","569","413","9","136","0","13","319","144","597","675","7","590","297","191","632","121","74","906","27","750","5142","394","1","529","516","41","263","","24"
"2020-06-24","967","29","1812","697","4448","262","14","42","34","5511","1571","16","148","715","269","132","393","222","882","21","330","172","358","294","526","118","23","122","0","27","158","152","581","1888","42","632","479","170","477","135","73","1325","66","932","5200","484","20","520","483","38","432","","28"
