"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-02-25","0","","","2","0","","34","93","","","","0","4","0","","0","0"
"2020-02-26","0","","","4","0","","44","131","","","","0","7","1","","6","0"
"2020-02-27","1","0","","20","0","","106","202","","","","0","2","5","","1","2"
"2020-02-28","0","0","","19","0","","143","233","","","","0","17","0","","2","5"
"2020-02-29","2","1","","43","0","","205","240","","3","0","0","13","5","","8","3"
"2020-03-01","2","0","","30","0","","385","566","","1","0","0","39","2","","6","13"
"2020-03-02","3","0","","61","2","","523","342","","0","0","1","36","1","","25","4"
"2020-03-03","9","0","","13","0","0","835","466","","0","0","0","45","6","","21","11"
"2020-03-04","13","2","","81","23","0","586","587","","0","2","0","57","14","","31","34"
"2020-03-05","3","0","","92","2","0","591","769","","0","0","1","37","59","","68","30"
"2020-03-06","5","9","","276","1","2","1234","778","","1","1","9","141","7","","57","48"
"2020-03-07","3","0","","296","3","0","1076","1247","","0","1","0","100","60","","139","43"
"2020-03-08","13","7","","177","5","2","743","1492","","1","0","4","173","42","","120","67"
"2020-03-09","15","5","","83","4","13","595","1797","","0","0","0","400","45","","68","48"
"2020-03-10","16","6","","575","13","8","","977","","0","0","","622","107","","354","61"
"2020-03-11","21","7","","-1781","6","7","1839","2313","","1","0","3","582","145","","322","-379"
"2020-03-12","0","14","11","0","11","0","1075","0","114","4","0","8","0","99","0","382","0"
"2020-03-13","72","99","13","3","9","35","1289","5198","110","0","0","17","2955","215","4","516","0"
"2020-03-14","50","0","32","5","20","27","1365","3497","107","14","1","14","1159","147","0","547","0"
"2020-03-15","47","11","26","3","11","21","1209","3590","76","15","2","4","1407","61","1","773","1"
"2020-03-16","80","38","30","3","6","17","1053","3233","74","12","0","27","2144","81","12","1133","4"
"2020-03-17","75","121","25","14","23","38","1178","3526","84","29","4","24","1806","87","29","1789","2"
"2020-03-18","116","51","44","-22","14","55","1192","4207","93","11","8","33","2162","89","51","1364","6"
"2020-03-19","113","249","54","6","38","84","1046","5322","152","25","8","52","4053","160","94","5894","11"
"2020-03-20","110","172","94","5","50","58","1237","5986","87","46","11","54","2447","200","167","5421","4"
"2020-03-21","280","228","55","6","86","81","966","6557","147","39","13","53","4964","124","311","6413","18"
"2020-03-22","419","525","92","170","66","64","1028","5560","98","48","50","61","3229","168","566","8233","9"
"2020-03-23","192","378","99","19927","103","65","1411","4789","64","65","0","71","6533","115","293","9917","18"
"2020-03-24","362","323","95","-19805","37","107","1762","5249","76","51","53","57","4749","240","343","10073","11"
"2020-03-25","320","307","70","49","121","104","2206","5210","100","38","50","163","9630","240","561","12042","24"
"2020-03-26","446","431","121","29","70","103","2389","6203","104","70","78","182","8271","314","1196","18058","43"
"2020-03-27","333","432","115","42","160","153","2926","5909","91","110","85","196","7933","229","2069","17821","48"
"2020-03-28","497","487","102","92","100","109","3076","5974","146","132","83","228","7516","378","1704","19808","21"
"2020-03-29","344","352","123","4","37","130","2901","5217","105","131","63","270","6875","253","1815","19444","35"
"2020-03-30","377","323","76","86","227","129","3186","4050","78","145","75","302","7846","328","1610","20922","54"
"2020-03-31","198","1138","81","79","146","114","3110","4053","125","101","58","501","7967","407","2704","26341","19"
"2020-04-01","303","1119","82","61","601","149","2988","4782","101","121","61","440","8195","512","2148","25200","60"
"2020-04-02","254","1208","71","64","545","113","2875","4668","89","163","89","771","7947","621","2456","30227","64"
"2020-04-03","214","1012","79","40","24","196","2715","4585","86","132","71","601","7134","563","2786","31987","66"
"2020-04-04","220","1304","32","31","515","106","2560","4805","94","178","82","582","6969","312","3013","33267","53"
"2020-04-05","137","770","59","39","506","181","2483","4316","81","202","89","658","5478","387","3135","28219","56"
"2020-04-06","110","1031","63","19","1190","218","2274","3599","47","253","67","954","5029","376","3148","29595","41"
"2020-04-07","98","1873","53","43","533","247","2089","3039","47","296","54","1154","5267","487","3892","29556","36"
"2020-04-08","115","2136","91","13","605","218","1997","3836","53","346","50","1175","6278","726","4117","32829","34"
"2020-04-09","98","1922","74","23","809","337","1634","4204","39","396","29","1459","5002","722","4056","32385","54"
"2020-04-10","107","1546","58","30","873","219","1972","3951","27","260","44","1786","5051","544","4747","35098","52"
"2020-04-11","88","1089","73","11","848","330","1837","4694","30","403","29","1667","4754","466","5138","29861","36"
"2020-04-12","12","1465","120","6","759","399","1657","4092","32","375","18","2186","3804","332","4789","28917","44"
"2020-04-13","36","1238","79","17","1248","316","1617","3153","25","442","19","2558","3268","465","4093","25306","22"
"2020-04-14","64","1832","93","12","1034","282","1574","2972","27","353","17","2774","2442","497","4062","27051","23"
"2020-04-15","25","3058","50","4","835","297","1512","2667","27","385","20","3388","5103","482","4281","28680","35"
"2020-04-16","22","2105","47","19","1108","380","1606","3786","22","448","15","3448","7304","613","4801","31451","45"
"2020-04-17","60","3257","357","30","922","407","1499","3493","22","450","8","4070","5891","676","4353","31905","25"
"2020-04-18","25","2976","27","19","1370","325","1374","3491","18","578","13","4785","887","606","3783","32491","20"
"2020-04-19","0","1996","18","23","1893","327","1343","3047","8","622","9","6060","6948","563","3977","26889","8"
"2020-04-20","0","2089","12","2","924","185","1294","2256","13","764","9","4268","1536","392","4674","25240","8"
"2020-04-21","0","2336","36","42","1541","375","1297","2729","9","511","5","5642","3968","545","4611","27539","15"
"2020-04-22","0","2678","15","18","1290","283","1194","3370","11","729","6","5236","4211","682","3083","28355","15"
"2020-04-23","114","4279","16","12","1707","357","1030","2646","14","2132","5","4774","4635","751","3116","28950","25"
"2020-04-24","16","4007","15","39","1453","436","1168","3021","10","1239","5","5849","6740","812","3122","36163","8"
"2020-04-25","17","5281","10","36","1753","396","1134","2357","10","970","9","5966","3995","610","2861","32821","16"
"2020-04-26","20","3776","3","21","1607","275","1153","2324","10","835","-1","6361","2870","463","2357","27629","5"
"2020-04-27","7","4346","6","1","1561","214","991","1739","14","852","3","6198","2793","286","2131","22307","2"
"2020-04-28","23","5789","22","74","1873","415","1112","2091","9","1223","2","6411","2706","695","2392","24492","6"
"2020-04-29","8","6450","4","2","1738","260","1073","2086","4","1047","2","5841","4771","681","2936","27327","15"
"2020-04-30","14","7502","12","85","1801","347","983","1872","9","1425","3","7099","-23464","790","2615","29515","8"
"2020-05-01","12","5015","3","6","2394","433","1006","1965","6","1515","6","7933","0","428","2188","34037","3"
"2020-05-02","21","4898","0","1","2442","292","802","1900","13","1349","2","9623","3147","562","1983","29078","9"
"2020-05-03","23","4726","5","111","2806","349","976","1389","8","1383","0","10633","884","235","1670","25501","3"
"2020-05-04","25","6794","2","44","3932","395","1223","1221","3","1434","-1","10581","545","404","1614","22335","5"
"2020-05-05","28","6835","2","55","2963","484","1323","1075","2","1120","2","10102","1318","495","1832","23976","5"
"2020-05-06","19","11156","2","7","3587","367","1680","1444","4","1609","1","10559","996","702","2253","24252","5"
"2020-05-07","19","9162","5","119","3364","338","1485","1401","12","1982","1","11231","1122","705","1977","28420","4"
"2020-05-08","5","11121","1","6","3344","336","1556","1327","18","1906","2","10699","1410","642","1848","26906","3"
"2020-05-09","21","9167","14","140","3113","533","1529","1083","34","1938","2","10817","721","656","1546","25621","0"
"2020-05-10","9","6638","20","43","4353","387","1383","802","35","1562","3","11012","772","401","1542","19710","1"
"2020-05-11","22","6895","1","1","3607","233","1683","744","27","1305","0","11656","3086","348","1114","18621","6"
"2020-05-12","10","8620","7","83","3524","484","1481","1402","26","1997","0","10899","594","602","1704","21693","6"
"2020-05-13","9","11923","6","52","3763","689","1958","888","29","1862","0","10028","661","637","1639","20832","2"
"2020-05-14","30","13028","5","79","3942","568","1808","992","27","2409","1","9974","849","673","1635","27368","9"
"2020-05-15","16","17126","9","29","3787","490","2102","789","19","2437","0","10598","643","625","1708","25050","4"
"2020-05-16","9","13220","6","112","4864","529","1757","875","13","2112","1","9200","515","470","1610","24996","7"
"2020-05-17","10","7569","10","30","5050","489","1806","675","15","2075","0","9709","0","466","1368","18937","0"
"2020-05-18","14","14288","9","44","4630","496","2294","451","13","2414","0","8926","908","234","1158","21551","3"
"2020-05-19","4","16517","0","8","6147","486","2111","813","32","2713","4","9263","431","422","1022","20260","17"
"2020-05-20","9","19694","0","126","5553","693","2346","665","12","-7098","0","8764","518","724","972","23285","6"
"2020-05-21","14","18508","0","14","6198","973","2392","642","20","2658","1","8849","482","649","961","25294","12"
"2020-05-22","4","20803","18","64","6568","634","2311","652","23","2461","0","8894","1787","637","952","23790","11"
"2020-05-23","15","16508","3","21","6629","949","1869","669","25","2883","0","9434","466","379","1186","21675","1"
"2020-05-24","0","15813","11","120","7113","526","2180","531","16","2313","0","8599","482","271","1141","20634","7"
"2020-05-25","12","11687","7","51","6414","479","2023","300","19","2019","0","8946","-372","384","987","19056","6"
"2020-05-26","13","16324","1","59","5843","415","1787","397","40","2612","0","8915","859","597","948","18611","9"
"2020-05-27","11","20599","3","34","7293","686","2080","584","79","2689","0","8338","0","648","1035","18263","7"
"2020-05-28","15","26417","0","61","7300","687","2258","593","58","2838","0","8371","1647","639","1182","22577","2"
"2020-05-29","19","26928","17","52","8105","678","2819","516","39","2843","0","8572","658","749","1141","24266","4"
"2020-05-30","8","33274","5","29","8336","557","2282","416","27","2614","0","8952","664","637","983","24146","8"
"2020-05-31","10","16409","18","22","8782","700","2516","333","35","2624","0","9268","251","429","839","20007","1"
"2020-06-01","19","11598","8","238","7761","467","2979","200","38","2423","0","8485","159","272","827","20848","10"
"2020-06-02","8","28936","7","74","8821","609","3117","318","49","3381","0","8858","294","775","786","20801","3"
"2020-06-03","11","28633","-1","24","9633","684","3134","321","39","3312","0","8529","394","2214","867","19699","7"
"2020-06-04","7","30925","11","89","9889","585","3574","177","39","3604","0","8823","334","1080","988","21140","4"
"2020-06-05","5","30830","6","59","9471","703","2886","518","51","3689","0","8718","318","1056","930","29972","5"
"2020-06-06","7","27075","9","50","10438","993","2269","270","57","3233","0","8846","332","948","878","23133","3"
"2020-06-07","6","18912","5","50","10864","672","2364","197","38","3107","0","8971","240","843","914","18115","1"
"2020-06-08","2","15654","4","113","8442","847","2043","280","38","2558","0","8970","167","403","989","17548","8"
"2020-06-09","7","32091","3","69","10218","1043","2095","283","50","3500","0","8587","249","791","993","18061","6"
"2020-06-10","11","32913","11","148","-8790","1240","2011","202","45","3852","0","8393","314","890","922","20975","4"
"2020-06-11","4","30412","7","67","21864","979","2218","379","56","3882","0","8777","427","1474","987","22883","191109"
"2020-06-12","5","25982","12","163","0","1111","2369","163","48","4419","0","8961","502","1396","1195","25639","513"
"2020-06-13","26","21704","58","133","11789","1014","2430","346","34","3152","0","8697","396","1247","1459","25540","442"
"2020-06-14","15","17110","49","116","12477","857","2472","338","36","3564","0","8809","323","683","1562","19532","363"
"2020-06-15","12","20647","43","84","21921","1017","2449","301","34","3060","2","8217","181","769","1592","19968","222"
"2020-06-16","23","34918","44","117","10385","1106","2563","210","43","3761","0","8241","219","940","1467","23705","335"
"2020-06-17","21","32188","36","147","12451","1031","2612","328","59","4267","1","7824","355","1239","1429","25559","330"
"2020-06-18","18","22765","36","266","13362","1331","2596","331","49","4810","0","7772","585","1481","1304","27763","336"
"2020-06-19","2","54771","0","242","14178","1041","2615","-148","67","4388","2","7971","307","0","1214","31759","385"
"2020-06-20","50","0","59","205","15551","1226","2322","264","48","4197","2","7870","363","0","1248","32307","364"
"2020-06-21","13","52125","19","279","16116","862","2368","224","17","4079","2","7717","334","0","1192","26171","338"
"2020-06-22","18","21432","52","48","14750","954","2573","221","46","3658","2","7586","232","2889","1212","31010","260"
"2020-06-23","29","39436","29","135","15842","1051","2445","113","51","5701","1","7413","248","1905","1268","34722","318"
"2020-06-24","37","42725","20","268","16570","1113","2531","577","28","4373","3","7165","334","1487","1492","34471","166"
"2020-06-25","37","39483","28","255","17666","1178","2595","296","39","5162","1","7105","400","1566","1458","40806","387"
"2020-06-26","6","46860","24","252","18652","1240","2628","255","51","4791","2","6788","419","1247","1396","45255","335"
"2020-06-27","85","38693","18","194","20090","1385","2456","175","62","3924","4","6843","564","0","1372","42597","247"
"2020-06-28","78","30476","14","4","20013","1198","2489","174","42","3723","2","6784","301","0","1356","38845","181"
"2020-06-29","70","24052","23","366","18803","1082","2536","126","43","3589","0","6683","200","2530","1374","41655","235"
"2020-06-30","86","33846","5","277","18742","1293","2457","142","50","4875","0","6683","301","784","1293","44766","227"
"2020-07-01","81","46712","31","306","19231","1385","2549","182","54","4981","2","6550","388","1241","1192","50841","217"
"2020-07-02","65","48105","14","186","21704","1624","2652","201","63","6063","0","6752","444","947","1186","53621","86513"
"2020-07-03","194","42223","8","136","23803","1301","2566","223","63","5787","0","6710","442","780","1172","54274","519"
"2020-07-04","183","37923","19","358","25220","1447","2449","235","61","6138","3","6623","0","0","1154","45283","625"
"2020-07-05","140","26051","14","11","23964","1607","2560","192","46","4336","1","6719","0","0","1148","49199","519"
"2020-07-06","172","20229","18","162","22130","1209","2613","208","44","4408","2","6569","1244","1642","1086","47442","359"
"2020-07-07","131","45305","28","134","22769","1268","2637","137","63","5351","1","6363","341","283","1053","60021","584"
"2020-07-08","170","44571","33","293","25512","1853","2691","193","49","6016","3","6534","383","514","1041","58601","637"
"2020-07-09","318","42619","42","116","26730","2657","2079","214","45","6410","2","6491","543","475","1024","63247","-2695"
"2020-07-10","179","45048","0","173","27859","1611","2262","276","35","6319","1","6623","852","565","1003","66627","3862"
"2020-07-11","244","39023","79","251","28998","1671","2397","188","44","5544","1","6586","0","0","1016","61352","826"
"2020-07-12","183","24831","46","16","29398","1681","2186","234","62","4189","0","6587","0","0","1012","59017","650"
"2020-07-13","271","20286","0","237","28677","1282","2349","169","33","4304","1","6511","2045","928","1008","59215","537"
"2020-07-14","236","41857","109","62","30084","1591","2521","114","39","6260","2","6240","666","175","992","67417","1240"
"2020-07-15","323","39924","20","99","32915","1522","2388","162","61","5576","1","6410","875","491","947","66273","538"
"2020-07-16","423","45403","68","133","35729","1574","2500","230","60","5740","1","6415","1361","385","933","78310","647"
"2020-07-17","208","34177","0","132","35252","1462","2379","231","39","6674","1","6389","1400","404","926","71558","687"
"2020-07-18","361","28532","0","163","39065","1752","2166","249","34","6963","3","6214","0","0","918","63698","829"
"2020-07-19","267","23529","0","4","40425","1639","2182","218","26","5049","1","6096","0","0","924","61847","726"
"2020-07-20","359","20257","0","119","37132","1693","2414","190","45","5009","1","5901","4581","767","931","61417","586"
"2020-07-21","466","41008","0","130","37740","1655","2625","128","63","6049","0","5828","1358","118","928","64534","445"
"2020-07-22","411","67860","592","53","45720","1882","2586","280","59","5283","0","5850","1357","338","902","70874","563"
"2020-07-23","290","59961","139","227","49310","1906","2621","306","41","7835","1","5830","2615","259","913","68663","779"
"2020-07-24","355","55891","157","188","48916","1761","2489","252","113","7079","0","5779","2255","234","937","73783","769"
"2020-07-25","453","51147","179","88","48611","1868","2316","274","58","6280","0","5833","0","0","921","65490","770"
"2020-07-26","532","24578","189","0","49981","1492","2333","254","25","5143","0","5741","0","0","927","55902","750"
"2020-07-27","368","23284","213","220","44620","1525","2434","168","28","4754","1","5607","6361","398","919","56414","688"
"2020-07-28","279","40816","207","48","3083","1748","2667","202","48","6410","2","5380","1828","99","963","65869","553"
"2020-07-29","716","69074","223","131","98807","2381","2636","288","18","5108","1","5449","2031","288","942","70776","802"
"2020-07-30","605","57837","276","138","52783","1904","2621","382","36","7102","0","5484","2789","318","967","68033","847"
"2020-07-31","377","52383","166","100","61242","2040","2674","379","31","7941","2","5468","3092","322","982","67023","883"
"2020-08-01","615","45392","172","63","54735","1560","2548","295","30","8743","3","5429","0","0","996","58406","769"
"2020-08-02","423","25800","158","3","52972","1519","2685","238","23","4631","2","5387","0","0","987","47511","747"
"2020-08-03","412","16641","114","144","52050","1679","2598","159","34","4406","0","5364","8532","590","995","45585","942"
"2020-08-04","715","51603","107","69","52509","1922","2751","190","33","5353","2","5121","5760","169","1083","57540","675"
"2020-08-05","445","57152","122","87","56282","1815","2697","384","43","5641","0","5186","2953","359","1178","52810","906"
"2020-08-06","382","53139","132","77","62538","1882","2634","401","20","5909","0","5239","4088","427","1153","59692","964"
"2020-08-07","426","50230","120","183","61537","2473","2450","552","43","6223","0","5191","4507","356","1185","58173","900"
"2020-08-08","386","49970","92","70","64399","2277","2125","347","36","6002","0","5185","0","0","1172","56174","765"
"2020-08-09","313","23010","121","35","62064","1893","2020","463","28","4119","0","5155","0","0","1182","46935","1113"
"2020-08-10","316","22048","113","130","53601","1687","2132","259","34","5128","1","5081","8618","649","1193","49536","818"
"2020-08-11","414","52160","52","77","60963","1693","2345","412","54","6057","0","4892","3632","154","1183","46808","2"
"2020-08-12","231","55155","87","172","66999","1942","2510","476","56","5057","19","5054","3172","329","1212","56203","2187"
"2020-08-13","384","60091","99","104","64553","2098","2625","522","103","6740","13","5017","7550","397","1243","51547","19"
"2020-08-14","293","1567","70","223","64732","2307","2501","574","166","5062","7","5016","5479","442","1226","64294","21"
"2020-08-15","252","90653","65","79","63760","2345","2245","629","279","5696","13","5030","0","0","1256","47913","3611"
"2020-08-16","271","23101","96","39","57981","2081","2133","477","197","4027","9","4911","0","0","1192","42048","1111"
"2020-08-17","215","19373","66","224","55018","1821","2247","320","246","3382","12","4839","16269","751","1233","35112","721"
"2020-08-18","216","47784","53","59","64572","1673","2385","401","297","4881","6","4718","5114","174","1263","44091","1113"
"2020-08-19","247","49298","33","54","69672","1902","2444","642","288","5313","5","4790","6671","192","1303","47408","831"
"2020-08-20","171","45323","40","125","68900","2266","2279","840","324","6305","11","4767","7039","399","1412","44023","1195"
"2020-08-21","195","30355","49","506","69876","2197","2206","947","332","5413","6","4838","8148","258","1203","48693","1060"
"2020-08-22","209","50032","38","62","69239","2090","2028","1071","397","5960","3","4860","0","0","1309","44572","1332"
"2020-08-23","104","23421","41","220","61408","2037","2113","1209","266","3584","9","4797","0","0","1217","34567","1048"
"2020-08-24","138","17078","23","113","60975","1877","2245","953","280","3334","7","4688","19382","653","1443","38045","977"
"2020-08-25","151","47134","34","425","57224","2447","2213","876","320","4590","5","4639","7117","170","1502","37986","1201"
"2020-08-26","118","47161","32","287","85687","2306","2243","1366","441","4608","7","4642","7296","181","1313","44109","1146"
"2020-08-27","126","44235","30","148","77266","2719","2190","1409","371","5437","12","4675","9658","-3174","1491","45966","1542"
"2020-08-28","99","43412","22","410","76472","3003","2115","1460","323","5325","13","4758","9779","60","1517","46156","1297"
"2020-08-29","123","41350","27","124","78761","3308","1905","1444","299","5512","2","4843","0","0","1549","47153","1110"
"2020-08-30","76","16158","32","77","78512","2858","1754","1365","248","3980","9","4897","0","0","1482","35337","1752"
"2020-08-31","73","45961","19","318","69921","2743","1642","996","235","3377","14","4932","23572","421","1587","34156","1415"
"2020-09-01","104","42659","19","206","78357","2775","1682","975","267","5788","5","4670","8115","142","1572","43253","1332"
"2020-09-02","126","46934","20","313","83883","3075","1858","1326","195","4593","2","4893","8581","11","1596","39670","1514"
"2020-09-03","87","43773","33","234","83341","3622","1994","1397","198","5279","5","4958","8959","197","1642","36506","1779"
"2020-09-04","71","50163","22","191","86432","3269","2026","1732","168","5623","3","5064","10476","256","1612","50502","1978"
"2020-09-05","71","31199","17","159","90632","3128","1894","1694","167","6004","5","5144","0","0","1673","44452","1827"
"2020-09-06","43","14521","33","108","90802","3444","1992","1296","119","4305","4","5097","0","0","1578","31395","2987"
"2020-09-07","52","10273","20","170","75809","2880","2152","1150","136","3140","6","5106","26560","573","1703","24257","2951"
"2020-09-08","92","14279","9","282","89706","3046","2302","1369","156","4778","6","5020","8964","149","1761","26387","2481"
"2020-09-09","59","35816","13","1067","95735","3307","2313","1430","155","4085","4","5172","8866","173","1673","34256","2681"
"2020-09-10","40","40557","27","201","96551","3861","2063","1597","176","4636","1","5310","10764","314","1512","35286","2931"
"2020-09-11","43","43718","18","241","97570","3737","2313","1616","136","5395","2","5421","12183","311","1671","47192","3544"
"2020-09-12","44","33523","23","921","94372","3806","2139","1501","121","5262","2","5406","0","0","1509","41471","3504"
"2020-09-13","41","14768","29","82","0","3636","2089","1456","109","3694","1","5361","0","0","1527","34359","3338"
"2020-09-14","47","15155","22","320","92071","3141","2619","1008","106","3188","3","5414","27404","0","1716","33826","2625"
"2020-09-15","39","36653","16","239","173932","3507","2705","1229","113","4091","1","5435","9437","840","1742","52334","3115"
"2020-09-16","35","36820","18","463","0","3963","2981","1452","153","3926","7","5612","11193","230","1771","24318","4007"
"2020-09-17","48","36303","41","292","97894","3635","2815","1583","126","2820","0","5667","11291","310","1648","44360","3410"
"2020-09-18","24","39797","17","143","96424","3891","3049","1907","110","4423","2","5803","14389","352","1771","49522","4329"
"2020-09-19","13","33057","23","193","93337","4168","2845","1637","82","4575","4","5960","0","0","1538","41037","4429"
"2020-09-20","14","16389","35","0","92605","3989","3097","1587","70","3311","0","6043","0","0","1519","39844","3899"
"2020-09-21","30","13411","12","241","86961","4176","3341","1350","61","2700","0","6090","31428","0","1743","52070","4378"
"2020-09-22","30","33324","18","317","75083","4071","3712","1391","110","4092","9","6109","10799","1199","1692","39334","4936"
"2020-09-23","8","0","10","1306","83347","4465","3605","1640","125","4279","3","6330","11289","320","1767","37330","6187"
"2020-09-24","20","66338","15","32","86508","4634","3521","1786","114","4829","2","6489","10653","533","1721","44110","6644"
"2020-09-25","16","31911","17","335","86052","4823","3563","1912","61","5087","2","7112","12272","634","1665","55054","6878"
"2020-09-26","24","28378","15","33","85362","4494","3204","1869","95","5121","2","7421","0","0","1511","45377","6050"
"2020-09-27","4","14318","27","19","88600","3874","3362","1766","50","3654","0","7764","0","0","1467","36919","5700"
"2020-09-28","11","13155","22","229","152759","3509","3512","1494","38","3230","2","8026","31785","0","1412","33037","4056"
"2020-09-29","23","32058","23","183","0","4002","3677","1647","113","3961","1","8129","0","1543","1427","42185","7156"
"2020-09-30","18","33413","17","1793","80472","4284","3582","1850","77","4577","12","8371","20922","397","1391","42812","7117"
"2020-10-01","13","36157","22","37","86821","4174","3825","2548","63","4605","0","8835","9419","752","1407","44717","6929"
"2020-10-02","12","0","17","299","81484","4317","3552","2499","75","4493","1","9294","11325","668","1442","54441","6994"
"2020-10-03","14","59741","20","78","79476","4007","3523","2843","64","4417","5","9735","0","0","1502","49994","12885"
"2020-10-04","13","8456","25","0","75829","3992","3653","2578","73","3381","1","10376","0","0","1429","38777","22965"
"2020-10-05","25","11946","23","555","74442","3622","3902","2257","75","24589","3","10757","23480","0","1603","36431","12603"
"2020-10-06","8","41906","15","1112","61267","4056","4151","2677","114","4232","3","11481","11998","1862","1511","43562","14557"
"2020-10-07","25","31553","20","220","72049","4538","4019","3677","69","4063","3","10981","10491","532","1581","48718","14173"
"2020-10-08","20","27750","41","87","78524","4850","4392","4458","54","4570","2","11345","12423","855","1615","56191","17550"
"2020-10-09","18","27444","23","774","70496","4094","4142","5372","72","4873","4","11969","12788","919","1629","57420","13888"
"2020-10-10","19","26749","27","0","147655","4294","3875","5724","58","4162","1","12673","0","0","1649","54639","15175"
"2020-10-11","22","12342","34","0","66732","4497","3822","5456","97","3074","0","13442","0","0","1502","44614","12882"
"2020-10-12","25","8429","18","707","55342","3267","4206","4619","102","3343","1","13406","27856","0","1614","41653","14011"
"2020-10-13","27","10220","28","843","0","3906","4108","5898","84","3853","2","13690","7118","2203","1632","52406","17250"
"2020-10-14","20","27235","11","423","63509","4127","4830","7332","99","3577","2","14041","11970","678","1671","59494","19751"
"2020-10-15","14","28523","36","31","67708","4411","4616","8803","47","5131","4","13556","13318","1075","1693","63610","18996"
"2020-10-16","7","30914","20","577","63371","4301","4552","10009","73","6141","3","14937","15186","793","1812","69156","15657"
"2020-10-17","12","24062","30","4","62212","4301","4103","10925","91","5155","3","14703","0","0","1723","57519","16186"
"2020-10-18","9","0","17","0","61871","4105","3890","11705","76","3819","0","14804","0","0","1815","48210","16994"
"2020-10-19","6","26365","34","1050","55722","3373","4251","9337","58","3520","1","15843","37889","0","2026","58387","18830"
"2020-10-20","38","23227","16","207","46790","3602","5039","10871","91","4991","25","16108","13873","3180","1894","60315","21365"
"2020-10-21","15","24818","22","790","54044","4267","5616","15199","119","5944","2","15444","16973","975","2013","62735","26707"
"2020-10-22","18","24858","29","47","55839","4432","5471","16078","155","5852","9","15704","20986","1614","2102","71671","21257"
"2020-10-23","19","30026","35","852","54366","4369","6134","19143","77","5861","11","17077","19851","1625","2165","83757","20559"
"2020-10-24","18","26979","20","25","53370","4070","5814","19640","61","5597","1","16260","0","0","2091","83718","23033"
"2020-10-25","12","0","23","62","95277","3732","6191","21273","119","4209","5","16392","0","0","2017","60789","19797"
"2020-10-26","14","29219","24","993","36470","3222","5960","17007","88","3749","1","17148","52188","0","2198","66784","20900"
"2020-10-27","14","29787","47","1331","0","3520","6968","21989","103","5522","2","16342","18418","5191","2209","74682","22924"
"2020-10-28","12","28629","49","1125","93774","4029","6824","24988","125","5146","6","15886","19765","2128","2305","78981","24714"
"2020-10-29","14","26106","28","21","48648","3565","8293","26829","114","5295","1","17418","23580","3254","2319","88521","23078"
"2020-10-30","6","22282","40","280","48268","2897","8011","31079","126","5685","7","17987","25595","3188","2322","99321","24418"
"2020-10-31","10","18947","27","19","46963","3143","7820","31756","124","5812","2","17834","0","0","2213","81227","21919"
"2020-11-01","6","10100","31","0","45231","2696","7719","29905","97","4188","4","18381","0","0","2106","81493","23261"
