"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-04-28","242","9","275","57","1864","736","2087","137","190","1171","1036","16","60","2125","901","136","127","225","1801","51","1016","3153","3568","301","239","330","15","56","219","60","6442","105","22912","363","19","799","207","99","2046","86","239","192","11","188","719","41","47","492","786","38","300","","7"
"2020-04-29","256","9","308","57","1946","766","2169","144","205","1218","1101","16","60","2215","964","148","134","234","1845","52","1078","3405","3670","319","250","338","16","56","230","60","6771","112","23477","382","19","937","214","101","2373","86","251","231","13","195","754","45","47","522","801","38","308","","7"
"2020-04-30","272","9","320","61","2031","777","2257","152","224","1268","1132","16","60","2355","1114","162","134","240","1905","53","1140","3562","3789","343","261","350","16","70","243","72","7228","123","23587","406","19","976","222","103","2475","92","266","244","17","199","812","46","49","552","814","41","316","","7"
"2020-05-01","289","9","330","64","2126","821","2339","159","231","1314","1169","16","63","2457","1175","170","140","246","1970","55","1080","3716","3866","370","281","360","16","73","246","81","7538","131","24039","419","23","1003","230","104","2635","94","279","256","21","204","840","46","50","581","824","46","327","","7"
"2020-05-02","288","9","330","72","2180","832","2436","168","240","1364","1177","16","64","2559","1115","175","142","248","1993","56","1251","3846","4021","394","291","376","16","73","255","84","7742","138","24198","431","24","1022","238","109","2695","95","296","267","21","209","863","49","51","617","830","48","334","","7"
"2020-05-03","290","9","362","76","2216","842","2436","177","251","1379","1184","17","64","2618","1132","184","144","253","2012","57","1281","4004","4053","418","303","381","16","78","258","86","7871","151","24708","434","25","1039","238","109","2720","97","320","275","21","210","878","50","53","660","834","48","339","","7"
"2020-05-04","298","9","362","80","2278","851","2556","182","258","1399","1246","17","64","2659","1151","188","156","261","2064","57","1317","4090","4139","427","310","386","16","78","265","86","7910","156","24999","442","25","1057","238","109","2838","97","341","283","21","219","901","50","52","684","841","48","340","","7"
"2020-05-05","315","9","395","83","2381","903","2633","187","264","1471","1299","17","65","2834","1211","207","161","275","2115","61","1390","4212","4183","455","342","409","16","78","270","92","8244","162","25124","472","25","1135","247","113","3179","99","355","296","24","226","925","56","52","713","862","48","353","","7"
"2020-05-06","343","10","426","87","2464","919","2718","193","277","1539","1327","17","66","2974","1377","219","164","283","2167","62","1437","4420","4256","485","374","428","16","78","289","92","8549","169","25623","492","31","1225","253","115","3345","99","370","305","29","239","954","58","52","713","870","50","362","","7"
"2020-05-07","369","10","450","87","2535","944","2797","202","285","1600","1355","17","67","3111","1414","231","165","294","2208","62","1503","4552","4345","508","396","449","16","91","297","114","8807","172","26144","513","31","1271","260","121","3589","102","388","316","31","238","985","61","53","769","891","51","374","","7"
"2020-05-08","383","10","517","88","2613","960","2874","213","304","1669","1400","17","67","3241","1447","243","168","298","2227","63","1560","4702","4399","534","409","483","16","90","294","121","8960","181","26243","530","33","1306","266","124","3715","107","399","320","31","242","1025","61","53","812","905","52","384","","7"
"2020-05-09","390","10","532","88","2687","967","2932","221","311","1715","1403","17","67","3349","1490","252","174","304","2267","64","1614","4840","4530","558","421","494","16","90","313","131","9116","191","26612","551","35","1331","270","127","3779","108","418","330","34","242","1066","66","53","827","921","52","398","","7"
"2020-05-10","393","10","536","91","2716","971","2967","221","323","1721","1406","17","67","3406","1508","265","174","304","2286","64","1644","4979","4555","578","430","503","16","90","310","133","9256","200","26641","564","35","1341","272","127","3806","111","422","331","34","243","1094","67","53","839","931","54","400","","7"
"2020-05-11","403","10","542","94","2779","987","3008","225","328","1735","1444","17","70","3459","1540","271","180","311","2308","65","1683","5108","4584","591","435","514","16","98","312","133","9340","208","26988","575","36","1357","274","130","3832","113","430","346","34","251","1117","68","53","850","945","54","409","","7"
"2020-05-12","435","10","562","95","2879","1010","3041","237","336","1779","1498","17","69","3601","1578","289","184","321","2347","65","1756","5141","4674","614","457","529","16","100","321","142","9531","219","27284","600","38","1436","278","130","3914","114","444","355","39","266","1146","73","53","892","962","58","418","","7"
"2020-05-13","450","10","595","97","2957","1062","3125","247","350","1827","1517","17","69","3792","1619","306","188","321","2381","66","1809","5315","4714","638","465","551","16","103","331","150","9714","231","27477","625","40","1483","278","134","4094","115","462","362","39","273","1172","75","53","928","974","58","421","","7"
"2020-05-14","473","10","624","98","3052","1086","3219","260","358","1875","1545","17","72","3928","1646","318","189","328","2417","69","1866","5482","4787","672","480","566","16","103","333","151","9946","242","27641","641","40","1534","284","137","4288","117","468","371","43","287","1235","75","53","956","983","60","434","","7"
"2020-05-15","483","10","651","98","3136","1150","3285","271","368","1917","1588","17","72","4059","1691","336","193","332","2448","69","1911","5592","4825","692","493","581","16","113","343","151","10148","253","27878","667","42","1581","285","137","4422","122","479","380","44","290","1280","77","53","978","991","64","445","","7"
"2020-05-16","485","10","679","98","3208","1192","3339","286","375","1964","1598","17","73","4129","1741","346","195","334","2479","70","1957","5705","4881","709","510","594","16","123","347","171","10261","259","28049","676","42","1610","288","137","4480","122","489","380","44","295","1318","78","53","1003","999","64","453","","7"
"2020-05-17","488","10","680","98","3240","1215","3408","290","383","1973","1610","17","73","4177","1751","351","195","334","2491","70","1992","5797","4891","731","521","600","16","123","350","172","10363","265","28232","686","43","1625","288","137","4495","123","499","385","44","298","1343","80","54","1010","1001","67","453","","8"
"2020-05-18","489","10","687","100","3279","1224","3450","297","392","1997","1649","17","74","4234","1765","355","198","346","2563","71","2023","5862","4915","740","527","611","16","123","358","172","10439","270","28339","693","44","1657","288","138","4515","124","506","391","44","301","1350","80","54","1015","1002","68","459","","10"
"2020-05-19","504","10","705","102","3403","1257","3472","304","400","2052","1675","17","74","4379","1824","367","199","366","2581","73","2081","5938","5017","757","554","631","16","123","358","172","10587","276","28558","693","45","1720","293","140","4628","124","532","399","46","305","1388","88","54","1042","1031","68","467","","10"
"2020-05-20","522","10","747","107","3497","1299","3529","310","407","2096","1697","17","77","4525","1864","393","202","376","2608","73","2123","6066","5060","786","570","640","16","138","377","190","10749","283","28636","726","49","1781","299","144","4770","125","538","407","46","305","1426","90","54","1075","1037","69","481","","11"
"2020-05-21","529","10","764","110","3583","1310","3583","317","412","2144","1775","17","77","4607","1913","410","204","386","2629","73","2159","6148","5129","818","580","668","16","138","383","199","10846","294","28743","728","51","1837","304","145","4869","126","556","416","48","313","1460","92","54","1100","1044","70","487","","12"
"2020-05-22","541","10","775","113","3666","1324","3637","322","418","2190","1808","17","79","4715","1941","424","205","391","2668","75","2207","6228","5158","851","595","677","16","147","386","204","10985","302","28853","775","52","1872","307","147","5010","126","579","419","50","315","1470","93","54","1136","1050","72","496","","12"
"2020-05-23","549","10","801","115","3738","1327","3675","322","427","2233","1822","17","79","4790","1964","446","205","391","2668","77","2243","6304","5223","861","616","682","16","147","387","208","11082","302","29031","778","52","1956","311","147","5112","127","597","425","50","329","1478","97","54","1159","1050","72","507","","12"
"2020-05-24","551","10","801","116","3754","1332","3693","326","432","2237","1827","17","79","4856","1976","456","205","391","2691","78","2277","6372","5228","878","625","686","16","147","380","209","11138","317","29141","784","53","1969","311","148","5136","127","608","435","50","336","1528","97","54","1171","1061","72","510","","12"
"2020-05-25","566","10","807","117","3769","1333","3742","332","440","2252","1848","17","79","4885","1984","456","207","391","2691","78","2302","6416","5241","890","635","689","16","147","394","210","11147","320","29229","790","54","1987","313","148","5146","129","608","440","50","338","1533","98","54","1208","1070","72","514","","12"
"2020-05-26","580","10","810","119","3819","1352","3769","335","440","2259","1896","17","79","4923","2004","477","210","394","2702","79","2333","6473","5266","908","652","693","17","147","394","214","11194","325","29302","801","54","2002","318","148","5163","129","634","446","50","343","1546","101","54","1236","1078","72","517","","13"
"2020-05-27","583","10","834","120","3895","1392","3803","344","445","2319","1933","17","81","5083","2030","496","213","400","2723","81","2392","6547","5334","942","670","689","17","153","402","223","11339","329","29484","844","56","2044","322","148","5265","129","655","466","54","353","1581","105","54","1281","1095","74","539","","14"
"2020-05-28","591","10","860","125","3993","1421","3826","345","453","2364","1973","17","82","5186","2068","506","214","409","2741","84","2428","6640","5372","977","693","708","17","163","406","232","11409","335","29529","876","57","2098","325","151","5373","131","677","470","54","356","1611","106","55","1338","1106","74","550","","15"
"2020-05-29","610","10","886","132","4077","1436","3868","356","460","2413","1987","17","82","5270","2110","524","215","418","2767","85","2466","6718","5406","1006","710","730","17","164","406","238","11531","344","29646","919","59","2131","329","151","5464","132","693","483","59","361","1619","107","55","1358","1111","74","568","","15"
"2020-05-30","618","10","904","133","4144","1443","3912","361","462","2447","2004","17","82","5330","2125","531","215","431","2786","89","2509","6768","5464","1036","723","774","17","170","417","238","11634","351","29710","929","60","2149","334","153","5537","133","711","487","62","364","1652","112","55","1370","1118","75","588","","16"
"2020-05-31","630","10","907","133","4172","1445","3944","366","466","2451","2053","17","82","5390","2134","535","215","431","2791","89","2532","6846","5491","1050","734","776","17","170","417","245","11698","356","29784","937","61","2155","334","153","5555","136","718","494","62","364","1675","113","55","1375","1118","75","592","","16"
"2020-06-01","646","10","918","133","4217","1458","3970","368","468","2460","2094","17","82","5412","2143","555","217","439","2801","89","2552","7035","5516","1060","739","776","17","170","417","245","11723","362","29917","948","61","2207","334","154","5567","136","720","500","62","364","1683","113","55","1392","1123","76","595","","17"
"2020-06-02","653","10","943","136","4305","1474","3972","373","470","2530","2102","17","83","5525","2197","561","222","442","2835","94","2597","7085","5553","1082","767","786","17","170","417","256","11771","367","29968","961","65","2259","339","157","5667","138","732","501","62","381","1716","113","55","1407","1129","78","607","","17"
"2020-06-03","653","10","983","142","4374","1494","3989","375","473","2566","2123","17","83","5621","2207","574","226","450","2870","95","2641","7152","5570","1097","782","791","17","170","431","265","11880","375","30019","999","66","2300","341","159","5742","140","742","501","62","388","1744","117","55","1428","1135","78","616","","17"
"2020-06-04","653","10","999","151","4444","1512","4007","386","475","2607","2149","17","83","5736","2231","583","227","458","2883","95","2668","7201","5595","1126","794","795","17","187","430","273","11970","383","30174","1006","66","2340","344","159","5832","140","756","501","64","401","1776","117","55","1445","1138","79","626","","17"
"2020-06-05","676","10","1015","152","4529","1524","4038","388","479","2660","2174","17","83","5795","2258","593","232","466","2912","98","2702","7235","5854","1159","803","805","18","187","436","278","12049","387","30236","1015","71","2357","345","161","5898","141","772","539","64","408","1812","120","55","1454","1149","84","633","","17"
"2020-06-06","689","10","1043","154","4607","1527","4055","390","483","2688","2178","17","83","5864","2292","599","233","470","2925","98","2740","7289","5894","1181","811","815","18","187","437","283","12106","392","30280","1028","72","2372","347","161","5931","142","772","539","65","417","1833","121","55","1461","1153","84","645","","17"
"2020-06-07","692","10","1051","154","4632","1527","4071","398","489","2700","2180","17","83","5904","2303","605","233","470","2936","99","2749","7316","5898","1197","817","815","18","187","438","286","12176","396","30374","1032","72","2379","348","163","5943","142","772","546","65","418","1841","121","55","1472","1157","84","647","","17"
"2020-06-08","718","10","1053","155","4657","1543","4084","398","491","2712","2208","17","83","5924","2316","617","236","472","2944","99","2776","7353","5916","1208","837","823","18","188","442","286","12214","400","30417","1041","72","2406","348","164","5953","142","799","557","65","421","1848","124","55","1477","1161","84","646","","17"
"2020-06-09","729","11","1076","161","4745","1553","4097","410","495","2765","2285","17","85","6018","2339","626","237","477","2957","100","2811","7408","5943","1228","847","845","18","189","446","286","12303","404","30458","1068","72","2423","354","169","6014","142","808","568","68","435","1867","127","55","1496","1176","84","661","","17"
"2020-06-10","744","11","1101","165","4854","1572","4120","413","499","2801","2329","17","85","6095","2355","631","240","484","2968","100","2844","7454","5955","1267","868","851","18","191","449","301","12377","410","30542","1090","73","2459","356","169","6062","143","812","575","69","437","1905","128","55","1514","1176","85","671","","18"
"2020-06-11","755","11","1135","171","4934","1582","4146","414","502","2848","2375","17","85","6185","2380","640","243","493","2987","100","2875","7492","5985","1280","868","862","18","212","459","308","12443","420","30580","1106","74","2492","358","171","6113","144","823","588","73","441","1930","131","55","1520","1194","86","682","","18"
"2020-06-12","769","12","1156","176","4978","1582","4159","414","506","2877","2418","17","87","6260","2396","644","243","497","2996","100","2900","7538","5990","1305","881","881","18","215","461","315","12489","420","30758","1121","74","2510","360","173","6162","146","833","593","74","466","1956","139","55","1534","1204","88","689","","18"
"2020-06-13","773","12","1189","177","5076","1597","4186","419","511","2925","2447","17","87","6289","2413","650","245","499","3004","100","2926","7576","6013","1314","889","885","18","215","462","318","12621","431","30795","1127","74","2556","359","173","6211","146","833","599","75","472","1971","139","55","1541","1213","88","691","","18"
"2020-06-14","773","12","1191","179","5099","1598","4201","422","515","2931","2451","17","87","6308","2422","652","245","499","3014","100","2939","7624","6016","1329","891","885","19","215","463","320","12659","435","30825","1132","74","2559","359","173","6215","147","833","600","75","474","1984","139","55","1546","1217","88","692","","18"
"2020-06-15","774","12","1203","182","5114","1605","4204","423","515","2938","2494","17","87","6326","2433","658","246","505","3018","101","2947","7647","6018","1335","895","887","19","220","465","320","12708","440","30856","1140","74","2575","359","180","6243","147","851","602","75","482","2001","143","55","1552","1220","88","694","","18"
"2020-06-16","785","12","1228","188","5200","1617","4210","424","520","2993","2529","17","88","6398","2447","665","246","505","3042","101","2982","7664","6034","1344","915","891","19","231","467","326","12792","447","30909","1169","74","2599","363","182","6276","147","865","607","77","493","2049","145","55","1570","1231","88","703","","18"
"2020-06-17","790","12","1249","197","5271","1631","4219","426","523","3018","2575","17","88","6485","2475","675","247","518","3062","102","2996","7733","6036","1357","938","909","20","234","473","330","12835","452","30939","1181","74","2611","364","183","6319","147","876","617","78","498","2089","149","55","1583","1226","88","713","","18"
"2020-06-18","810","12","1283","208","5355","1638","4226","431","527","3061","2605","17","89","6537","2491","680","251","520","3062","102","3016","7769","6061","1376","938","945","20","239","475","331","12869","456","30974","1194","75","2633","366","187","6361","147","885","621","78","508","2129","152","56","1586","1245","88","719","","18"
"2020-06-19","822","12","1321","214","5426","1643","4238","433","530","3104","2636","17","89","6580","2516","681","253","522","3084","102","3030","7799","6067","1393","938","958","20","244","479","337","12902","464","31015","1203","76","2667","367","188","6399","147","894","639","81","515","2158","155","56","1602","1255","88","730","","20"
